N,Z,observable,derived_keV,official_keV,abs_diff_keV
24,23,Sp_keV,5167.765000000014,5167.78,0.014999999985775503
24,23,S2n_keV,26267.869000000006,26267.89,0.020999999993364327
24,23,S2p_keV,15512.553999999946,15512.57,0.016000000054191332
24,23,Qalpha_keV,-8242.593999999983,-8242.62,0.026000000018029823
23,24,Sn_keV,13158.68300000002,13158.67,0.013000000019019353
23,24,Sp_keV,4775.275000000023,4775.26,0.015000000023064786
23,24,S2n_keV,31188.71299999999,31188.72,0.007000000012340024
23,24,S2p_keV,10129.70299999998,10129.71,0.007000000019615982
23,24,Qalpha_keV,-7664.737000000023,-7664.72,0.017000000022562745
22,25,Sp_keV,380.8870000000461,380.88,0.007000000046105015
22,25,S2p_keV,5262.817000000039,5262.83,0.012999999960811692
22,25,Qalpha_keV,-7074.0010000000475,-7074.0,0.0010000000474974513
29,19,Sn_keV,4643.822999999975,4643.82,0.002999999975145329
29,19,Sp_keV,14362.435999999987,14362.44,0.004000000013547833
29,19,S2n_keV,13013.204000000027,13013.19,0.014000000026499038
29,19,S2p_keV,33052.092000000004,33052.09,0.0020000000076834112
29,19,Qalpha_keV,-14099.675999999978,-14099.66,0.015999999977793777
28,20,Sn_keV,9952.656000000075,9952.62,0.03600000007463677
28,20,Sp_keV,15801.75900000002,15801.75,0.009000000020023435
28,20,S2n_keV,17229.004000000015,17229.0,0.0040000000153668225
28,20,S2p_keV,29071.98000000004,29071.94,0.04000000004089088
28,20,Qalpha_keV,-13976.452000000048,-13976.42,0.032000000048356014
27,21,Sn_keV,8239.117000000027,8239.11,0.007000000026891939
27,21,Sp_keV,9448.944000000018,9448.94,0.004000000017185812
27,21,S2n_keV,18885.543999999994,18885.55,0.00600000000486034
27,21,S2p_keV,23667.428000000014,23667.44,0.011999999984254828
27,21,Qalpha_keV,-11146.856000000029,-11146.84,0.01600000002872548
26,22,Sn_keV,11626.646000000008,11626.65,0.00399999999171996
26,22,Sp_keV,11445.08500000008,11445.07,0.015000000079453457
26,22,S2n_keV,20507.36400000006,20507.37,0.005999999939376721
26,22,S2p_keV,19931.26000000001,19931.28,0.01999999998952262
26,22,Qalpha_keV,-9447.96800000011,-9447.99,0.021999999889885657
25,23,Sn_keV,10542.286999999953,10542.28,0.006999999952313374
25,23,Sp_keV,6829.333999999915,6829.34,0.0060000000848958734
25,23,S2n_keV,23544.81799999997,23544.8,0.017999999970925273
25,23,S2p_keV,17294.199999999953,17294.21,0.010000000045693014
25,23,Qalpha_keV,-9085.679999999935,-9085.71,0.030000000064319465
24,24,Sn_keV,16332.103000000003,16332.08,0.023000000002866727
24,24,Sp_keV,8104.847000000009,8104.82,0.027000000009138603
24,24,S2n_keV,29490.786000000022,29490.76,0.02600000002348679
24,24,S2p_keV,13272.612000000023,13272.6,0.012000000022453605
24,24,Qalpha_keV,-7698.036000000022,-7698.0,0.03600000002188608
23,25,Sn_keV,14829.322999999975,14829.31,0.012999999975363608
23,25,Sp_keV,2051.527000000002,2051.51,0.017000000001644366
23,25,S2p_keV,6826.802000000025,6826.77,0.03200000002470915
23,25,Qalpha_keV,-7631.968000000052,-7631.97,0.0019999999485662556
30,19,Sn_keV,5398.289999999979,5398.33,0.040000000020882
30,19,S2n_keV,10042.112999999954,10042.15,0.03700000004573667
30,19,Qalpha_keV,-13676.656000000017,-13676.66,0.003999999982625013
29,20,Sn_keV,5146.430999999924,5146.45,0.01900000007572089
29,20,Sp_keV,16304.36699999997,16304.39,0.02300000003015157
29,20,S2n_keV,15099.087,15099.08,0.006999999999607098
29,20,S2p_keV,30666.802999999956,30666.83,0.02700000004551839
29,20,Qalpha_keV,-13954.003000000026,-13954.01,0.006999999974141247
28,21,Sn_keV,10128.988000000012,10128.97,0.01800000001276203
28,21,Sp_keV,9625.275999999954,9625.28,0.004000000046289642
28,21,S2n_keV,18368.10500000004,18368.08,0.02500000003783498
28,21,S2p_keV,25427.034999999974,25427.04,0.005000000026484486
28,21,Qalpha_keV,-12370.358000000007,-12370.35,0.008000000007086783
27,22,Sn_keV,8142.385000000009,8142.39,0.004999999991014192
27,22,Sp_keV,11348.353000000061,11348.36,0.006999999939580448
27,22,S2n_keV,19769.031000000017,19769.04,0.008999999983643647
27,22,S2p_keV,20797.29700000008,20797.3,0.0029999999205756467
27,22,Qalpha_keV,-10175.573000000091,-10175.57,0.0030000000915606506
26,23,Sn_keV,11555.496000000101,11555.5,0.003999999898951501
26,23,Sp_keV,6758.184000000008,6758.19,0.005999999991217919
26,23,S2n_keV,22097.783000000054,22097.79,0.006999999946856406
26,23,S2p_keV,18203.269000000088,18203.26,0.009000000089145033
26,23,Qalpha_keV,-9314.677000000025,-9314.69,0.012999999975363608
25,24,Sn_keV,10582.339999999967,10582.36,0.020000000033178367
25,24,Sp_keV,8144.900000000023,8144.9,2.3646862246096134e-11
25,24,S2n_keV,26914.44299999997,26914.44,0.00299999997150735
25,24,S2p_keV,14974.233999999939,14974.23,0.0039999999389692675
25,24,Qalpha_keV,-8748.485999999975,-8748.49,0.0040000000244617695
24,25,Sn_keV,16384.592999999993,16384.62,0.027000000005500624
24,25,Sp_keV,2104.0169999999925,2104.06,0.04300000000739601
24,25,S2n_keV,31213.91599999997,31213.93,0.014000000031956006
24,25,S2p_keV,10208.864000000001,10208.88,0.01599999999780266
24,25,Qalpha_keV,-8181.073000000033,-8181.1,0.026999999967301846
23,26,Sp_keV,2716.2390000000014,2716.27,0.030999999998584826
23,26,S2p_keV,4767.766000000003,4767.78,0.013999999996485712
23,26,Qalpha_keV,-7660.819000000018,-7660.84,0.02099999998245039
31,19,Sn_keV,4187.674000000057,4187.67,0.004000000057203579
31,19,S2n_keV,9585.964000000036,9586.01,0.0459999999638967
31,19,Qalpha_keV,-14342.396000000066,-14342.43,0.033999999934167136
30,20,Sn_keV,6360.647000000055,6360.65,0.002999999944222509
30,20,Sp_keV,17266.724000000046,17266.7,0.02400000004490721
30,20,S2n_keV,11507.07799999998,11507.1,0.022000000020852895
30,20,Qalpha_keV,-12283.398000000045,-12283.38,0.01800000004550384
29,21,Sn_keV,6057.752000000037,6057.76,0.007999999963431037
29,21,Sp_keV,10536.597000000067,10536.59,0.007000000066909706
29,21,S2n_keV,16186.740000000049,16186.73,0.010000000049330993
29,21,S2p_keV,26840.964000000036,26840.98,0.015999999963241862
29,21,Qalpha_keV,-11558.508000000089,-11558.51,0.001999999911276973
28,22,Sn_keV,10939.186999999976,10939.19,0.0030000000242580427
28,22,Sp_keV,12158.552000000025,12158.58,0.02799999997478153
28,22,S2n_keV,19081.571999999986,19081.58,0.00800000001618173
28,22,S2p_keV,21783.82799999998,21783.86,0.03200000002107117
28,22,Qalpha_keV,-10717.17200000002,-10717.2,0.0279999999802385
27,23,Sn_keV,9334.238000000012,9334.22,0.01800000001276203
27,23,Sp_keV,7950.037000000011,7950.02,0.017000000010739313
27,23,S2n_keV,20889.734000000113,20889.72,0.01400000011199154
27,23,S2p_keV,19298.390000000072,19298.38,0.010000000071158865
27,23,Qalpha_keV,-9888.274000000092,-9888.27,0.004000000091764377
26,24,Sn_keV,13000.334000000032,13000.33,0.004000000031737727
26,24,Sp_keV,9589.737999999954,9589.73,0.00799999995433609
26,24,S2n_keV,23582.674,23582.69,0.01599999999962165
26,24,S2p_keV,16347.921999999962,16347.92,0.001999999962208676
26,24,Qalpha_keV,-8559.626000000047,-8559.63,0.003999999951702193
25,25,Sn_keV,13061.857000000018,13061.81,0.04700000001867011
25,25,Sp_keV,4583.534000000043,4583.51,0.02400000004308822
25,25,S2n_keV,29446.45000000001,29446.43,0.020000000011350494
25,25,S2p_keV,12728.434000000067,12728.41,0.024000000066735083
25,25,Qalpha_keV,-7977.592000000062,-7977.55,0.042000000062216714
24,26,Sn_keV,17809.261,17809.22,0.04099999999743886
24,26,Sp_keV,4140.9070000000065,4140.86,0.047000000006846676
24,26,S2p_keV,6244.923999999999,6244.92,0.003999999998995918
24,26,Qalpha_keV,-7440.050000000047,-7440.02,0.03000000004612957
32,19,Sn_keV,4859.545999999915,4859.51,0.035999999914565706
32,19,S2n_keV,9047.219999999972,9047.18,0.039999999971769284
31,20,Sn_keV,4820.634999999951,4820.62,0.014999999951214704
31,20,Sp_keV,17899.68499999994,17899.65,0.03499999993800884
31,20,S2n_keV,11181.282000000007,11181.27,0.0120000000060827
31,20,Qalpha_keV,-13552.424999999988,-13552.43,0.0050000000119325705
30,21,Sn_keV,6752.597999999998,6752.62,0.022000000001753506
30,21,Sp_keV,10928.54800000001,10928.56,0.011999999989711796
30,21,S2n_keV,12810.350000000035,12810.38,0.029999999964275048
30,21,S2p_keV,28195.272000000055,28195.26,0.012000000057014404
30,21,Qalpha_keV,-9941.725000000035,-9941.75,0.024999999965075403
29,22,Sn_keV,6372.518999999913,6372.49,0.028999999913139618
29,22,Sp_keV,12473.318999999901,12473.31,0.008999999901789124
29,22,S2n_keV,17311.70599999989,17311.68,0.025999999888881575
29,22,S2p_keV,23009.91599999997,23009.9,0.01599999996687984
29,22,Qalpha_keV,-9813.342999999993,-9813.32,0.02299999999377178
28,23,Sn_keV,11051.145999999892,11051.15,0.004000000108135282
28,23,Sp_keV,8061.995999999926,8061.97,0.025999999926170858
28,23,S2n_keV,20385.383999999904,20385.37,0.013999999904626748
28,23,S2p_keV,20220.54799999995,20220.55,0.002000000047701178
28,23,Qalpha_keV,-10292.993000000017,-10292.97,0.023000000017418643
27,24,Sn_keV,9260.647999999986,9260.66,0.012000000013358658
27,24,Sp_keV,9516.147999999928,9516.17,0.022000000071784598
27,24,S2n_keV,22260.982000000018,22261.0,0.01799999998183921
27,24,S2p_keV,17466.18499999994,17466.19,0.005000000059226295
27,24,Qalpha_keV,-8939.555999999982,-8939.57,0.01400000001740409
26,25,Sn_keV,13687.564999999944,13687.58,0.015000000055806595
26,25,Sp_keV,5270.764999999956,5270.76,0.004999999955543899
26,25,S2n_keV,26749.421999999962,26749.39,0.03199999996286351
26,25,S2p_keV,14860.50299999991,14860.48,0.022999999910098268
26,25,Qalpha_keV,-8662.62599999999,-8662.61,0.015999999988707714
25,26,Sn_keV,13785.004999999946,13785.02,0.015000000053987605
25,26,Sp_keV,4864.054999999935,4864.07,0.015000000064901542
25,26,S2n_keV,31594.265999999945,31594.24,0.025999999943451257
25,26,S2p_keV,9447.588999999978,9447.58,0.008999999978186679
25,26,Qalpha_keV,-8066.371999999974,-8066.36,0.011999999974250386
24,27,Sp_keV,142.454000000027,142.48,0.025999999972981414
24,27,S2p_keV,4283.3610000000335,4283.35,0.011000000033163815
24,27,Qalpha_keV,-7201.6170000000275,-7201.62,0.0029999999724168447
32,20,Sn_keV,5995.803000000014,5995.8,0.003000000014253601
32,20,Sp_keV,19035.94200000004,19035.94,0.0020000000404252205
32,20,S2n_keV,10816.437999999966,10816.42,0.017999999965468305
31,21,Sn_keV,5009.005999999936,5009.01,0.004000000064479536
31,21,Sp_keV,11116.918999999994,11116.95,0.03100000000631553
31,21,S2n_keV,11761.603999999934,11761.63,0.026000000065323547
31,21,S2p_keV,29016.603999999934,29016.6,0.003999999935331289
31,21,Qalpha_keV,-10306.907999999996,-10306.95,0.04200000000491855
30,22,Sn_keV,7808.277000000002,7808.3,0.022999999998319254
30,22,Sp_keV,13528.997999999905,13529.0,0.0020000000949949026
30,22,S2n_keV,14180.795999999915,14180.8,0.00400000008448842
30,22,S2p_keV,24457.545999999915,24457.56,0.014000000086525688
30,22,Qalpha_keV,-7668.96399999992,-7669.0,0.03600000008009374
29,23,Sn_keV,7311.212000000058,7311.24,0.02799999994203972
29,23,Sp_keV,9000.689000000071,9000.72,0.030999999928098987
29,23,S2n_keV,18362.35799999995,18362.39,0.032000000050175004
29,23,S2p_keV,21474.007999999973,21474.04,0.03200000002834713
29,23,Qalpha_keV,-9365.088000000047,-9365.11,0.021999999953550287
28,24,Sn_keV,12038.386000000057,12038.35,0.03600000005644688
28,24,Sp_keV,10503.388000000094,10503.37,0.018000000092797563
28,24,S2n_keV,21299.034000000043,21299.01,0.02400000004490721
28,24,S2p_keV,18565.38400000002,18565.35,0.03400000002147863
28,24,Qalpha_keV,-9351.296000000031,-9351.27,0.02600000003076275
27,25,Sn_keV,10534.677000000025,10534.68,0.002999999975145329
27,25,Sp_keV,6544.793999999994,6544.77,0.023999999993975507
27,25,S2n_keV,24222.24199999997,24222.26,0.018000000029132934
27,25,S2p_keV,16060.941999999923,16060.94,0.0019999999221909093
27,25,Qalpha_keV,-8655.016000000061,-8655.0,0.01600000006146729
26,26,Sn_keV,16201.267000000109,16201.28,0.012999999891690095
26,26,Sp_keV,7377.7570000001,7377.77,0.012999999900785042
26,26,S2n_keV,29986.272000000055,29986.3,0.02799999994385871
26,26,S2p_keV,12648.522000000055,12648.53,0.007999999945241143
26,26,Qalpha_keV,-7935.53600000008,-7935.56,0.023999999920306436
32,21,Sn_keV,6012.263000000035,6012.23,0.033000000035826815
32,21,Sp_keV,11133.379000000015,11133.38,0.0009999999838328222
32,21,S2n_keV,11021.268999999971,11021.24,0.02899999997134728
32,21,S2p_keV,30169.321000000054,30169.32,0.001000000054773409
32,21,Qalpha_keV,-10920.881000000052,-10920.84,0.041000000052008545
31,22,Sn_keV,5432.466000000073,5432.46,0.006000000073072442
31,22,Sp_keV,13952.458000000042,13952.46,0.001999999956751708
31,22,S2n_keV,13240.743000000075,13240.77,0.02699999992546509
31,22,S2p_keV,25069.377000000037,25069.4,0.02299999996466795
31,22,Qalpha_keV,-7954.999000000069,-7955.01,0.010999999931300408
30,23,Sn_keV,8477.722000000009,8477.7,0.02200000000811997
30,23,Sp_keV,9670.134000000078,9670.12,0.014000000077430741
30,23,S2n_keV,15788.934000000067,15788.94,0.005999999933919753
30,23,S2p_keV,23199.131999999983,23199.12,0.011999999984254828
30,23,Qalpha_keV,-7713.822000000044,-7713.83,0.00799999995615508
29,24,Sn_keV,7939.096999999951,7939.12,0.023000000049250957
29,24,Sp_keV,11131.272999999986,11131.25,0.022999999986495823
29,24,S2n_keV,19977.483000000007,19977.47,0.013000000006286427
29,24,S2p_keV,20131.962000000058,20131.98,0.017999999941821443
29,24,Qalpha_keV,-9148.007999999973,-9148.0,0.007999999972525984
28,25,Sn_keV,12053.523000000045,12053.51,0.013000000044485205
28,25,Sp_keV,6559.930999999982,6559.93,0.0009999999820138328
28,25,S2n_keV,22588.20000000007,22588.18,0.020000000069558155
28,25,S2p_keV,17063.319000000076,17063.3,0.019000000076630386
28,25,Qalpha_keV,-9153.043000000005,-9153.01,0.033000000004903995
27,26,Sn_keV,10685.779999999912,10685.76,0.019999999911306077
27,26,Sp_keV,7528.859999999986,7528.85,0.009999999985666364
27,26,S2n_keV,26887.04700000002,26887.04,0.007000000019615982
27,26,S2p_keV,14073.65399999998,14073.62,0.03399999997964187
27,26,Qalpha_keV,-8038.976000000024,-8038.96,0.016000000024178007
26,27,Sp_keV,1615.3069999999716,1615.3,0.006999999971640136
26,27,S2n_keV,31459.125,31459.12,0.005000000001018634
26,27,S2p_keV,8993.064000000071,8993.07,0.005999999928462785
26,27,Qalpha_keV,-7446.826000000059,-7446.8,0.026000000058957085
25,28,S2p_keV,4006.417000000074,4006.44,0.022999999926014425
25,28,Qalpha_keV,-7305.023000000045,-7305.01,0.013000000044485205
33,21,Sn_keV,3562.8829999999725,3562.89,0.007000000027346687
33,21,S2n_keV,9575.146000000008,9575.12,0.026000000007115887
33,21,Qalpha_keV,-10296.089999999967,-10296.06,0.029999999967913027
32,22,Sn_keV,6838.380000000005,6838.38,4.547473508864641e-12
32,22,Sp_keV,14778.575000000012,14778.6,0.024999999988722266
32,22,S2n_keV,12270.846000000078,12270.84,0.006000000077619916
32,22,S2p_keV,25911.954000000027,25911.99,0.035999999974592356
32,22,Qalpha_keV,-8432.732000000018,-8432.74,0.007999999981620931
31,23,Sn_keV,6113.411999999953,6113.43,0.01800000004732283
31,23,Sp_keV,10351.079999999958,10351.09,0.010000000042055035
31,23,S2n_keV,14591.133999999962,14591.13,0.00399999996261613
31,23,S2p_keV,24303.538,24303.54,0.0020000000004074536
31,23,Qalpha_keV,-7769.48199999996,-7769.51,0.02800000004026515
30,24,Sn_keV,9719.108999999997,9719.12,0.011000000004059984
30,24,Sp_keV,12372.659999999974,12372.68,0.02000000002590241
30,24,S2n_keV,17658.205999999947,17658.24,0.034000000054220436
30,24,S2p_keV,22042.794000000053,22042.79,0.0040000000517466106
30,24,Qalpha_keV,-7927.929999999993,-7927.93,7.275957614183426e-12
29,25,Sn_keV,8938.76099999994,8938.8,0.03900000005887705
29,25,Sp_keV,7559.594999999972,7559.6,0.005000000028303475
29,25,S2n_keV,20992.283999999985,20992.3,0.016000000014173565
29,25,S2p_keV,18690.86799999996,18690.85,0.017999999960011337
29,25,Qalpha_keV,-8757.565999999933,-8757.58,0.014000000066516805
28,26,Sn_keV,13378.428000000073,13378.45,0.021999999928084435
28,26,Sp_keV,8853.765000000014,8853.79,0.024999999986903276
28,26,S2n_keV,24064.207999999984,24064.21,0.002000000014959369
28,26,S2p_keV,15413.695999999996,15413.72,0.024000000003070454
28,26,Qalpha_keV,-8417.070000000065,-8417.07,6.548361852765083e-11
27,27,Sn_keV,13421.99099999998,13422.01,0.019000000020241714
27,27,Sp_keV,4351.51800000004,4351.56,0.04199999996035331
27,27,S2p_keV,11880.378000000026,11880.41,0.03199999997377745
27,27,Qalpha_keV,-7806.960000000021,-7807.0,0.03999999997904524
26,28,Sn_keV,17663.401999999944,17663.41,0.008000000056199497
26,28,Sp_keV,3853.244999999937,3853.26,0.015000000063082553
26,28,S2p_keV,5468.551999999909,5468.57,0.018000000090978574
26,28,Qalpha_keV,-7159.16399999999,-7159.2,0.03600000001006265
34,21,Sn_keV,4448.799999999988,4448.84,0.04000000001178705
34,21,S2n_keV,8011.682999999961,8011.72,0.03700000003937021
34,21,Qalpha_keV,-9885.344000000041,-9885.39,0.04599999995843973
33,22,Sn_keV,4141.807999999961,4141.79,0.01799999996092083
33,22,Sp_keV,15357.5,15357.51,0.010000000000218279
33,22,S2n_keV,10980.187999999966,10980.17,0.017999999965468305
33,22,Qalpha_keV,-7753.905000000028,-7753.92,0.014999999972133082
32,23,Sn_keV,7322.828000000096,7322.83,0.0019999999040010152
32,23,Sp_keV,10835.52800000005,10835.54,0.011999999951513018
32,23,S2n_keV,13436.240000000049,13436.26,0.019999999951323844
32,23,S2p_keV,25614.10300000006,25614.14,0.036999999938416295
32,23,Qalpha_keV,-8339.712000000058,-8339.72,0.007999999941603164
31,24,Sn_keV,6246.285000000033,6246.26,0.02500000003237801
31,24,Sp_keV,12505.533000000054,12505.51,0.02300000005379843
31,24,S2n_keV,15965.39400000003,15965.38,0.014000000030137016
31,24,S2p_keV,22856.613000000012,22856.59,0.023000000011961674
31,24,Qalpha_keV,-7801.696000000113,-7801.7,0.0039999998871280695
30,25,Sn_keV,10226.51900000003,10226.52,0.0009999999710998964
30,25,Sp_keV,8067.005000000005,8067.0,0.005000000004656613
30,25,S2n_keV,19165.27999999997,19165.31,0.030000000031577656
30,25,S2p_keV,20439.66499999998,20439.68,0.015000000021245796
30,25,Qalpha_keV,-7932.939000000071,-7932.96,0.020999999928790203
29,26,Sn_keV,9298.084999999963,9298.09,0.005000000037398422
29,26,Sp_keV,9213.089000000036,9213.08,0.00900000003639434
29,26,S2n_keV,22676.513000000035,22676.54,0.026999999965482857
29,26,S2p_keV,16772.68400000001,16772.68,0.004000000008090865
29,26,Qalpha_keV,-8454.507000000041,-8454.5,0.007000000041443855
28,27,Sn_keV,14091.259999999951,14091.26,4.9112713895738125e-11
28,27,Sp_keV,5064.3499999999185,5064.36,0.010000000081163307
28,27,S2n_keV,27513.25099999993,27513.27,0.019000000069354428
28,27,S2p_keV,13918.114999999932,13918.15,0.03500000006715709
28,27,Qalpha_keV,-8210.655000000028,-8210.68,0.02499999997235136
27,28,Sn_keV,14183.616000000096,14183.62,0.003999999904408469
27,28,Sp_keV,4614.870000000054,4614.87,5.3660187404602766e-11
27,28,S2n_keV,31847.01800000004,31847.03,0.011999999958788976
27,28,S2p_keV,8966.388000000094,8966.43,0.04199999990669312
27,28,Qalpha_keV,-7557.77500000014,-7557.81,0.03499999986070179
26,29,Sp_keV,-298.5439999999944,-298.55,0.006000000005599304
26,29,S2p_keV,3554.7009999999427,3554.71,0.009000000057312718
26,29,Qalpha_keV,-6718.165999999968,-6718.17,0.004000000031737727
34,22,Sn_keV,5609.122000000032,5609.11,0.012000000032458047
34,22,Sp_keV,16517.822000000044,16517.78,0.042000000044936314
34,22,S2n_keV,9750.929999999993,9750.9,0.02999999999337888
34,22,Qalpha_keV,-7367.224000000046,-7367.23,0.005999999953928636
33,23,Sn_keV,5050.817999999912,5050.8,0.017999999911808118
33,23,Sp_keV,11744.538,11744.54,0.0020000000004074536
33,23,S2n_keV,12373.646000000008,12373.63,0.016000000008716597
33,23,S2p_keV,27102.038,27102.05,0.011999999998806743
33,23,Qalpha_keV,-8381.524000000034,-8381.51,0.014000000033774995
32,24,Sn_keV,8243.921000000031,8243.92,0.0010000000311265467
32,24,Sp_keV,13426.62599999999,13426.6,0.025999999988925993
32,24,S2n_keV,14490.206000000064,14490.18,0.026000000063504558
32,24,S2p_keV,24262.15400000004,24262.13,0.024000000037631253
32,24,Qalpha_keV,-8237.340000000142,-8237.32,0.02000000014231773
31,25,Sn_keV,7270.424999999988,7270.44,0.015000000011241355
31,25,Sp_keV,9091.14499999996,9091.17,0.02500000003965397
31,25,S2n_keV,17496.944000000018,17496.96,0.015999999981431756
31,25,S2p_keV,21596.678000000014,21596.68,0.0019999999858555384
31,25,Qalpha_keV,-7892.152000000002,-7892.15,0.002000000002226443
30,26,Sn_keV,11197.087,11197.1,0.01300000000082946
30,26,Sp_keV,10183.657000000007,10183.67,0.012999999993553502
30,26,S2n_keV,20495.171999999962,20495.19,0.018000000036408892
30,26,S2p_keV,18250.66200000001,18250.67,0.0079999999870779
30,26,Qalpha_keV,-7613.207999999984,-7613.25,0.042000000015832484
29,27,Sn_keV,10081.870000000112,10081.86,0.010000000111176632
29,27,Sp_keV,5848.1350000000675,5848.13,0.005000000067411747
29,27,S2n_keV,24173.130000000063,24173.11,0.020000000062282197
29,27,S2p_keV,15061.224000000104,15061.22,0.004000000104497303
29,27,Qalpha_keV,-7757.848000000115,-7757.86,0.011999999885119905
28,28,Sn_keV,16643.01199999993,16643.0,0.011999999929685146
28,28,Sp_keV,7166.622000000032,7166.62,0.002000000032239768
28,28,S2n_keV,30826.628000000026,30826.63,0.001999999974941602
28,28,S2p_keV,12230.97199999995,12230.98,0.008000000048923539
28,28,Qalpha_keV,-7999.51999999996,-7999.53,0.010000000039326551
35,22,Sn_keV,2733.566999999981,2733.6,0.03300000001900116
35,22,S2n_keV,8342.689000000013,8342.71,0.02099999998608837
34,23,Sn_keV,6176.6020000000135,6176.6,0.0020000000131403795
34,23,Sp_keV,12312.017999999982,12312.04,0.022000000019033905
34,23,S2n_keV,11227.419999999925,11227.4,0.019999999925857992
34,23,S2p_keV,28829.840000000026,28829.82,0.02000000002590241
34,23,Qalpha_keV,-8545.863000000012,-8545.88,0.01699999998709245
33,24,Sn_keV,5314.191999999923,5314.21,0.018000000077336153
33,24,Sp_keV,13690.0,13690.01,0.010000000000218279
33,24,S2n_keV,13558.112999999954,13558.13,0.017000000045300112
33,24,S2p_keV,25434.538,25434.55,0.011999999998806743
33,24,Qalpha_keV,-8119.065999999992,-8119.06,0.005999999991217919
32,25,Sn_keV,8646.60699999996,8646.6,0.006999999959589331
32,25,Sp_keV,9493.83099999989,9493.86,0.029000000111409463
32,25,S2n_keV,15917.031999999948,15917.04,0.008000000052561518
32,25,S2p_keV,22920.45699999988,22920.45,0.006999999877734808
32,25,Qalpha_keV,-8061.036999999953,-8061.06,0.023000000047431968
31,26,Sn_keV,7646.066999999981,7646.08,0.013000000019019353
31,26,Sp_keV,10559.298999999999,10559.31,0.011000000000422006
31,26,S2n_keV,18843.15399999998,18843.18,0.026000000019848812
31,26,S2p_keV,19650.44399999996,19650.48,0.036000000040075975
31,26,Qalpha_keV,-7320.178000000014,-7320.2,0.0219999999853826
30,27,Sn_keV,11376.44699999987,11376.47,0.023000000130195986
30,27,Sp_keV,6027.494999999937,6027.5,0.005000000062864274
30,27,S2n_keV,21458.31699999998,21458.32,0.0030000000188010745
30,27,S2p_keV,16211.151999999944,16211.16,0.008000000056199497
30,27,Qalpha_keV,-7080.771999999939,-7080.82,0.04800000006071059
29,28,Sn_keV,10247.659000000043,10247.63,0.029000000044106855
29,28,Sp_keV,7332.410999999964,7332.39,0.020999999963351
29,28,S2n_keV,26890.670999999973,26890.63,0.04099999997197301
29,28,S2p_keV,13180.546000000031,13180.52,0.02600000003076275
29,28,Qalpha_keV,-7561.399000000092,-7561.4,0.0009999999074352672
28,29,Sp_keV,690.3550000000396,690.31,0.04500000003963578
28,29,S2n_keV,31815.52700000006,31815.49,0.037000000058469595
28,29,S2p_keV,7856.977000000072,7856.94,0.037000000072112016
28,29,Qalpha_keV,-7074.568000000028,-7074.54,0.02800000002844172
35,23,Sn_keV,4162.429999999993,4162.43,7.275957614183426e-12
35,23,Sp_keV,13740.880999999994,13740.86,0.020999999993364327
35,23,S2n_keV,10339.032000000007,10339.03,0.002000000005864422
35,23,Qalpha_keV,-9145.410000000033,-9145.43,0.019999999967694748
34,24,Sn_keV,7381.932000000088,7381.9,0.03200000008837378
34,24,Sp_keV,14895.330000000075,14895.31,0.020000000075015123
34,24,S2n_keV,12696.12400000001,12696.12,0.004000000009909854
34,24,S2p_keV,27207.348000000056,27207.35,0.0019999999421997927
34,24,Qalpha_keV,-8662.618000000075,-8662.59,0.028000000074825948
33,25,Sn_keV,6412.767000000051,6412.75,0.01700000005075708
33,25,Sp_keV,10592.406000000017,10592.39,0.016000000017811544
33,25,S2n_keV,15059.37400000001,15059.35,0.02400000001034641
33,25,S2p_keV,24282.406000000017,24282.4,0.006000000015774276
33,25,Qalpha_keV,-8360.39200000005,-8360.37,0.022000000049956725
32,26,Sn_keV,10044.642999999982,10044.6,0.04299999998147541
32,26,Sp_keV,11957.335000000021,11957.31,0.025000000021464075
32,26,S2n_keV,17690.709999999963,17690.68,0.02999999996245606
32,26,S2p_keV,21451.16599999991,21451.16,0.005999999910272891
32,26,Qalpha_keV,-7645.7119999999995,-7645.69,0.021999999999934516
31,27,Sn_keV,8572.975000000093,8572.93,0.04500000009284122
31,27,Sp_keV,6954.403000000049,6954.35,0.0530000000489963
31,27,S2n_keV,19949.421999999962,19949.39,0.03199999996286351
31,27,S2p_keV,17513.70200000005,17513.65,0.05200000004697358
31,27,Qalpha_keV,-6714.986000000092,-6714.95,0.03600000009191717
30,28,Sn_keV,12216.231000000029,12216.25,0.018999999971129
30,28,Sp_keV,8172.195000000123,8172.18,0.015000000123109203
30,28,S2n_keV,22463.890000000072,22463.88,0.010000000071158865
30,28,S2p_keV,14199.69000000006,14199.67,0.020000000060463208
30,28,Qalpha_keV,-6399.202000000048,-6399.2,0.002000000048610673
29,29,Sn_keV,12430.198999999964,12430.2,0.0010000000365835149
29,29,Sp_keV,2872.8949999999604,2872.89,0.00499999996054612
29,29,S2p_keV,10205.305999999924,10205.28,0.025999999923442374
29,29,Qalpha_keV,-6082.776000000013,-6082.73,0.04600000001300941
28,30,Sp_keV,2278.8649999999325,2278.87,0.005000000067411747
28,30,S2p_keV,2969.219999999972,2969.18,0.03999999997222403
28,30,Qalpha_keV,-5500.188000000024,-5500.15,0.038000000024112524
36,23,Sn_keV,5583.825000000012,5583.83,0.004999999988285708
36,23,S2n_keV,9746.255000000005,9746.26,0.004999999995561666
36,23,Qalpha_keV,-10280.435000000056,-10280.42,0.015000000055806595
35,24,Sn_keV,4128.084999999963,4128.08,0.004999999962819857
