vintage,N,Z,A,element,origin,mass_excess_keV,mass_excess_unc_keV,be_per_A_keV,be_per_A_unc_keV,beta_mode,beta_keV,beta_unc_keV,atomic_mass_u,atomic_mass_unc_micro_u,mass_estimated,be_estimated,beta_estimated,atomic_mass_estimated,mass_excess_raw,be_per_A_raw,raw_line,B_total_MeV,B_total_unc_MeV,I,even_N,even_Z
2012,54,42,96,Mo,,-88793.627,0.441,8653.974,0.005,B-,-2973.242,5.145,95.904676115,0.473,False,False,False,False,-88793.627,8653.974,  12   54   42   96 Mo       -88793.627      0.441     8653.974    0.005 B-  -2973.242    5.145  95 904676.115      0.473  ,830.7815039999999,0.00047999999999999996,0.125,1,1
2012,53,43,96,Tc,-,-85820.385,5.164,8614.853,0.054,B-,258.738,5.146,95.907868022,5.543,False,False,False,False,-85820.385,8614.853,  10   53   43   96 Tc    -  -85820.385      5.164     8614.853    0.054 B-    258.738    5.146  95 907868.022      5.543  ,827.0258879999999,0.005184,0.10416666666666667,0,0
2012,52,44,96,Ru,,-86079.123,0.457,8609.399,0.005,B-,-6392.653,10.0,95.907590255,0.491,False,False,False,False,-86079.123,8609.399,   8   52   44   96 Ru       -86079.123      0.457     8609.399    0.005 B-  -6392.653   10.000  95 907590.255      0.491  ,826.502304,0.00047999999999999996,0.08333333333333333,1,1
2012,51,45,96,Rh,-,-79686.469,10.01,8534.66,0.104,B-,-3504.311,10.844,95.914453051,10.746,False,False,False,False,-79686.469,8534.660,   6   51   45   96 Rh    -  -79686.469     10.010     8534.660    0.104 B-  -3504.311   10.844  95 914453.051     10.746  ,819.32736,0.009984,0.0625,0,0
2012,50,46,96,Pd,x,-76182.159,4.216,8490.007,0.044,B-,-11670.523,90.182,95.918215084,4.526,False,False,False,False,-76182.159,8490.007,   4   50   46   96 Pd    x  -76182.159      4.216     8490.007    0.044 B- -11670.523   90.182  95 918215.084      4.526  ,815.040672,0.004224,0.041666666666666664,1,1
2012,49,47,96,Ag,ep,-64511.635,90.084,8360.29,0.938,B-,-8939.0,411.0,95.930743906,96.708,False,False,True,False,-64511.635,8360.290,   2   49   47   96 Ag   ep  -64511.635     90.084     8360.290    0.938 B-  -8939#     411#     95 930743.906     96.708  ,802.58784,0.090048,0.020833333333333332,0,0
2012,61,36,97,Kr,x,-47423.491,130.409,8269.864,1.344,B-,11095.629,130.423,96.949088785,140.0,False,False,False,False,-47423.491,8269.864,  25   61   36   97 Kr    x  -47423.491    130.409     8269.864    1.344 B-  11095.629  130.423  96 949088.785    140.000  ,802.1768079999999,0.13036799999999998,0.25773195876288657,0,1
2012,60,37,97,Rb,,-58519.121,1.912,8376.186,0.02,B-,10063.093,3.896,96.937177136,2.052,False,False,False,False,-58519.121,8376.186,  23   60   37   97 Rb       -58519.121      1.912     8376.186    0.020 B-  10063.093    3.896  96 937177.136      2.052  ,812.490042,0.0019399999999999999,0.23711340206185566,1,0
2012,59,38,97,Sr,,-68582.214,3.395,8471.864,0.035,B-,7544.965,7.707,96.92637396,3.644,False,False,False,False,-68582.214,8471.864,  21   59   38   97 Sr       -68582.214      3.395     8471.864    0.035 B-   7544.965    7.707  96 926373.960      3.644  ,821.770808,0.0033950000000000004,0.21649484536082475,0,1
2012,58,39,97,Y,+,-76127.179,6.993,8541.582,0.072,B-,6821.237,6.707,96.918274106,7.507,False,False,False,False,-76127.179,8541.582,  19   58   39   97 Y     +  -76127.179      6.993     8541.582    0.072 B-   6821.237    6.707  96 918274.106      7.507  ,828.533454,0.006983999999999999,0.1958762886597938,1,0
2012,57,40,97,Zr,,-82948.417,1.981,8603.838,0.02,B-,2659.671,1.721,96.910951206,2.126,False,False,False,False,-82948.417,8603.838,  17   57   40   97 Zr       -82948.417      1.981     8603.838    0.020 B-   2659.671    1.721  96 910951.206      2.126  ,834.572286,0.0019399999999999999,0.17525773195876287,0,1
2012,56,41,97,Nb,,-85608.088,1.762,8623.192,0.018,B-,1935.471,1.721,96.908095932,1.892,False,False,False,False,-85608.088,8623.192,  15   56   41   97 Nb       -85608.088      1.762     8623.192    0.018 B-   1935.471    1.721  96 908095.932      1.892  ,836.449624,0.0017459999999999997,0.15463917525773196,1,0
2012,55,42,97,Mo,,-87543.559,0.457,8635.08,0.005,B-,-324.708,3.744,96.906018118,0.49,False,False,False,False,-87543.559,8635.080,  13   55   42   97 Mo       -87543.559      0.457     8635.080    0.005 B-   -324.708    3.744  96 906018.118      0.490  ,837.60276,0.00048499999999999997,0.13402061855670103,0,1
2012,54,43,97,Tc,,-87218.851,3.769,8623.667,0.039,B-,-1099.548,4.652,96.906366706,4.045,False,False,False,False,-87218.851,8623.667,  11   54   43   97 Tc       -87218.851      3.769     8623.667    0.039 B-  -1099.548    4.652  96 906366.706      4.045  ,836.495699,0.003783,0.1134020618556701,1,0
2012,53,44,97,Ru,-n,-86119.303,2.795,8604.266,0.029,B-,-3523.0,35.355,96.90754712,3.0,False,False,False,False,-86119.303,8604.266,   9   53   44   97 Ru   -n  -86119.303      2.795     8604.266    0.029 B-  -3523.000   35.355  96 907547.120      3.000  ,834.613802,0.002813,0.09278350515463918,0,1
2012,52,45,97,Rh,-,-82596.303,35.466,8559.881,0.366,B-,-4790.461,35.795,96.911329216,38.073,False,False,False,False,-82596.303,8559.881,   7   52   45   97 Rh    -  -82596.303     35.466     8559.881    0.366 B-  -4790.461   35.795  96 911329.216     38.073  ,830.308457,0.035502000000000006,0.07216494845360824,1,0
2012,51,46,97,Pd,x,-77805.842,4.844,8502.43,0.05,B-,-6980.0,110.0,96.916471988,5.2,False,False,False,False,-77805.842,8502.430,   5   51   46   97 Pd    x  -77805.842      4.844     8502.430    0.050 B-  -6980.000  110.000  96 916471.988      5.200  ,824.73571,0.00485,0.05154639175257732,0,1
2012,50,47,97,Ag,-,-70825.842,110.107,8422.405,1.135,B-,-10372.0,318.0,96.923965326,118.204,False,False,True,False,-70825.842,8422.405,   3   50   47   97 Ag    -  -70825.842    110.107     8422.405    1.135 B- -10372#     318#     96 923965.326    118.204  ,816.973285,0.110095,0.030927835051546393,1,0
2012,61,37,98,Rb,x,-54318.333,3.447,8330.21,0.035,B-,12107.643,5.051,97.941686868,3.7,False,False,False,False,-54318.333,8330.210,  24   61   37   98 Rb    x  -54318.333      3.447     8330.210    0.035 B-  12107.643    5.051  97 941686.868      3.700  ,816.3605799999999,0.0034300000000000003,0.24489795918367346,0,0
2012,60,38,98,Sr,,-66425.976,3.693,8445.774,0.038,B-,5874.614,8.893,97.928688778,3.964,False,False,False,False,-66425.976,8445.774,  22   60   38   98 Sr       -66425.976      3.693     8445.774    0.038 B-   5874.614    8.893  97 928688.778      3.964  ,827.685852,0.003724,0.22448979591836735,1,1
2012,59,39,98,Y,p-2n,-72300.59,8.167,8497.736,0.083,B-,8991.924,11.576,97.922382119,8.767,False,False,False,False,-72300.590,8497.736,  20   59   39   98 Y  p-2n  -72300.590      8.167     8497.736    0.083 B-   8991.924   11.576  97 922382.119      8.767  ,832.778128,0.008134,0.20408163265306123,0,0
2012,58,40,98,Zr,,-81292.514,8.676,8581.507,0.089,B-,2237.851,9.819,97.912728892,9.314,False,False,False,False,-81292.514,8581.507,  18   58   40   98 Zr       -81292.514      8.676     8581.507    0.089 B-   2237.851    9.819  97 912728.892      9.314  ,840.9876859999999,0.008721999999999999,0.1836734693877551,1,1
2012,57,41,98,Nb,-pn,-83530.365,5.383,8596.36,0.055,B-,4584.477,5.376,97.910326459,5.779,False,False,False,False,-83530.365,8596.360,  16   57   41   98 Nb  -pn  -83530.365      5.383     8596.360    0.055 B-   4584.477    5.376  97 910326.459      5.779  ,842.4432800000001,0.00539,0.16326530612244897,0,0
2012,56,42,98,Mo,,-88114.842,0.46,8635.157,0.005,B-,-1683.717,3.377,97.90540482,0.493,False,False,False,False,-88114.842,8635.157,  14   56   42   98 Mo       -88114.842      0.460     8635.157    0.005 B-  -1683.717    3.377  97 905404.820      0.493  ,846.2453859999999,0.00049,0.14285714285714285,1,1
2012,55,43,98,Tc,,-86431.125,3.399,8609.993,0.035,B-,1793.64,7.165,97.907212365,3.649,False,False,False,False,-86431.125,8609.993,  12   55   43   98 Tc       -86431.125      3.399     8609.993    0.035 B-   1793.640    7.165  97 907212.365      3.649  ,843.779314,0.0034300000000000003,0.12244897959183673,0,0
2012,54,44,98,Ru,,-88224.765,6.463,8620.312,0.066,B-,-5049.653,10.0,97.905286813,6.937,False,False,False,False,-88224.765,8620.312,  10   54   44   98 Ru       -88224.765      6.463     8620.312    0.066 B-  -5049.653   10.000  97 905286.813      6.937  ,844.790576,0.006468,0.10204081632653061,1,1
2012,53,45,98,Rh,-,-83175.112,11.907,8560.802,0.121,B-,-1854.137,12.816,97.910707839,12.782,False,False,False,False,-83175.112,8560.802,   8   53   45   98 Rh    -  -83175.112     11.907     8560.802    0.121 B-  -1854.137   12.816  97 910707.839     12.782  ,838.9585960000001,0.011858,0.08163265306122448,0,0
2012,52,46,98,Pd,,-81320.975,4.742,8533.899,0.048,B-,-8254.56,33.098,97.912698337,5.09,False,False,False,False,-81320.975,8533.899,   6   52   46   98 Pd       -81320.975      4.742     8533.899    0.048 B-  -8254.560   33.098  97 912698.337      5.090  ,836.322102,0.004704,0.061224489795918366,1,1
2012,51,47,98,Ag,,-73066.415,32.907,8441.686,0.336,B-,-5430.0,40.0,97.921559973,35.327,False,False,False,False,-73066.415,8441.686,   4   51   47   98 Ag       -73066.415     32.907     8441.686    0.336 B-  -5430.000   40.000  97 921559.973     35.327  ,827.285228,0.032928000000000006,0.04081632653061224,0,0
2012,50,48,98,Cd,-,-67636.415,51.797,8378.294,0.529,B-,-13740.0,202.0,97.927389318,55.605,False,False,True,False,-67636.415,8378.294,   2   50   48   98 Cd    -  -67636.415     51.797     8378.294    0.529 B- -13740#     202#     97 927389.318     55.605  ,821.072812,0.051842000000000006,0.02040816326530612,1,1
2012,62,37,99,Rb,,-51205.403,111.802,8296.151,1.129,B-,11306.539,111.76,98.945028735,120.023,False,False,False,False,-51205.403,8296.151,  25   62   37   99 Rb       -51205.403    111.802     8296.151    1.129 B-  11306.539  111.760  98 945028.735    120.023  ,821.318949,0.111771,0.25252525252525254,1,0
2012,61,38,99,Sr,,-62511.942,3.562,8402.456,0.036,B-,8143.76,7.641,98.932890666,3.824,False,False,False,False,-62511.942,8402.456,  23   61   38   99 Sr       -62511.942      3.562     8402.456    0.036 B-   8143.760    7.641  98 932890.666      3.824  ,831.8431439999999,0.0035639999999999995,0.23232323232323232,0,1
2012,60,39,99,Y,x,-70655.702,6.916,8476.814,0.07,B-,6968.724,12.429,98.924147979,7.424,False,False,False,False,-70655.702,8476.814,  21   60   39   99 Y     x  -70655.702      6.916     8476.814    0.070 B-   6968.724   12.429  98 924147.979      7.424  ,839.2045860000001,0.00693,0.21212121212121213,1,0
2012,59,40,99,Zr,,-77624.426,10.58,8539.303,0.107,B-,4707.369,16.03,98.916666746,11.358,False,False,False,False,-77624.426,8539.303,  19   59   40   99 Zr       -77624.426     10.580     8539.303    0.107 B-   4707.369   16.030  98 916666.746     11.358  ,845.390997,0.010593,0.1919191919191919,0,1
2012,58,41,99,Nb,+p,-82331.795,12.046,8578.949,0.122,B-,3637.175,12.049,98.911613177,12.931,False,False,False,False,-82331.795,8578.949,  17   58   41   99 Nb   +p  -82331.795     12.046     8578.949    0.122 B-   3637.175   12.049  98 911613.177     12.931  ,849.315951,0.012078,0.1717171717171717,1,0
2012,57,42,99,Mo,,-85968.97,0.482,8607.786,0.005,B-,1357.806,0.891,98.907708509,0.517,False,False,False,False,-85968.970,8607.786,  15   57   42   99 Mo       -85968.970      0.482     8607.786    0.005 B-   1357.806    0.891  98 907708.509      0.517  ,852.1708140000001,0.000495,0.15151515151515152,0,1
2012,56,43,99,Tc,,-87326.776,0.966,8613.599,0.01,B-,295.062,1.133,98.906250844,1.037,False,False,False,False,-87326.776,8613.599,  13   56   43   99 Tc       -87326.776      0.966     8613.599    0.010 B-    295.062    1.133  98 906250.844      1.037  ,852.746301,0.00099,0.13131313131313133,1,0
2012,55,44,99,Ru,,-87621.838,1.052,8608.677,0.011,B-,-2043.844,6.691,98.905934082,1.129,False,False,False,False,-87621.838,8608.677,  11   55   44   99 Ru       -87621.838      1.052     8608.677    0.011 B-  -2043.844    6.691  98 905934.082      1.129  ,852.259023,0.001089,0.1111111111111111,0,1
2012,54,45,99,Rh,,-85577.994,6.757,8580.129,0.068,B-,-3396.755,8.055,98.908128239,7.253,False,False,False,False,-85577.994,8580.129,   9   54   45   99 Rh       -85577.994      6.757     8580.129    0.068 B-  -3396.755    8.055  98 908128.239      7.253  ,849.4327710000001,0.006732,0.09090909090909091,1,0
2012,53,46,99,Pd,,-82181.239,5.0,8537.916,0.051,B-,-5468.766,8.015,98.911774806,5.367,False,False,False,False,-82181.239,8537.916,   7   53   46   99 Pd       -82181.239      5.000     8537.916    0.051 B-  -5468.766    8.015  98 911774.806      5.367  ,845.2536839999999,0.005049,0.0707070707070707,0,1
2012,52,47,99,Ag,x,-76712.473,6.265,8474.774,0.063,B-,-6781.35,6.462,98.917645768,6.725,False,False,False,False,-76712.473,8474.774,   5   52   47   99 Ag    x  -76712.473      6.265     8474.774    0.063 B-  -6781.350    6.462  98 917645.768      6.725  ,839.002626,0.006237,0.050505050505050504,1,0
2012,51,48,99,Cd,x,-69931.122,1.584,8398.373,0.016,B-,-8555.0,196.0,98.924925848,1.7,False,False,True,False,-69931.122,8398.373,   3   51   48   99 Cd    x  -69931.122      1.584     8398.373    0.016 B-  -8555#     196#     98 924925.848      1.700  ,831.4389269999999,0.0015840000000000001,0.030303030303030304,0,1
2012,62,38,100,Sr,-n2p,-59830.146,9.536,8372.327,0.095,B-,7503.184,14.55,99.935769692,10.237,False,False,False,False,-59830.146,8372.327,  24   62   38  100 Sr -n2p  -59830.146      9.536     8372.327    0.095 B-   7503.184   14.550  99 935769.692     10.237  ,837.2326999999999,0.0095,0.24,1,1
2012,61,39,100,Y,x,-67333.33,11.363,8439.535,0.114,B-,9048.641,13.838,99.927714692,12.198,False,False,False,False,-67333.330,8439.535,  22   61   39  100 Y     x  -67333.330     11.363     8439.535    0.114 B-   9048.641   13.838  99 927714.692     12.198  ,843.9535,0.0114,0.22,0,0
2012,60,40,100,Zr,,-76381.971,8.291,8522.198,0.083,B-,3421.362,11.408,99.918000576,8.9,False,False,False,False,-76381.971,8522.198,  20   60   40  100 Zr       -76381.971      8.291     8522.198    0.083 B-   3421.362   11.408  99 918000.576      8.900  ,852.2198000000001,0.0083,0.2,1,1
2012,59,41,100,Nb,IT,-79803.334,8.232,8548.588,0.082,B-,6386.146,8.292,99.914327592,8.837,False,False,False,False,-79803.334,8548.588,  18   59   41  100 Nb   IT  -79803.334      8.232     8548.588    0.082 B-   6386.146    8.292  99 914327.592      8.837  ,854.8588,0.0082,0.18,0,0
2012,58,42,100,Mo,,-86189.48,1.048,8604.626,0.01,B-,-169.62,1.513,99.907471782,1.124,False,False,False,False,-86189.480,8604.626,  16   58   42  100 Mo       -86189.480      1.048     8604.626    0.010 B-   -169.620    1.513  99 907471.782      1.124  ,860.4626,0.001,0.16,1,1
2012,57,43,100,Tc,-n,-86019.859,1.391,8595.107,0.014,B-,3203.986,1.511,99.907653877,1.492,False,False,False,False,-86019.859,8595.107,  14   57   43  100 Tc   -n  -86019.859      1.391     8595.107    0.014 B-   3203.986    1.511  99 907653.877      1.492  ,859.5106999999999,0.0014000000000000002,0.14,0,0
2012,56,44,100,Ru,,-89223.846,1.052,8619.323,0.011,B-,-3635.629,18.124,99.904214256,1.129,False,False,False,False,-89223.846,8619.323,  12   56   44  100 Ru       -89223.846      1.052     8619.323    0.011 B-  -3635.629   18.124  99 904214.256      1.129  ,861.9323,0.0010999999999999998,0.12,1,1
2012,55,45,100,Rh,,-85588.217,18.144,8575.143,0.181,B-,-360.992,25.324,99.908117264,19.477,False,False,False,False,-85588.217,8575.143,  10   55   45  100 Rh       -85588.217     18.144     8575.143    0.181 B-   -360.992   25.324  99 908117.264     19.477  ,857.5143,0.018099999999999998,0.1,0,0
2012,54,46,100,Pd,,-85227.225,17.695,8563.71,0.177,B-,-7089.266,18.388,99.908504805,18.996,False,False,False,False,-85227.225,8563.710,   8   54   46  100 Pd       -85227.225     17.695     8563.710    0.177 B-  -7089.266   18.388  99 908504.805     18.996  ,856.3709999999999,0.0177,0.08,1,1
2012,53,47,100,Ag,x,-78137.959,5.0,8484.994,0.05,B-,-3943.363,5.273,99.916115445,5.367,False,False,False,False,-78137.959,8484.994,   6   53   47  100 Ag    x  -78137.959      5.000     8484.994    0.050 B-  -3943.363    5.273  99 916115.445      5.367  ,848.4994,0.005,0.06,0,0
2012,52,48,100,Cd,,-74194.596,1.677,8437.737,0.017,B-,-9881.624,182.517,99.92034882,1.799,False,False,False,False,-74194.596,8437.737,   4   52   48  100 Cd       -74194.596      1.677     8437.737    0.017 B-  -9881.624  182.517  99 920348.820      1.799  ,843.7737,0.0017000000000000001,0.04,1,1
2012,51,49,100,In,,-64312.972,182.519,8331.097,1.825,B-,-7030.0,240.0,99.93095718000001,195.942,False,False,False,False,-64312.972,8331.097,   2   51   49  100 In       -64312.972    182.519     8331.097    1.825 B-  -7030.000  240.000  99 930957.180    195.942  ,833.1097,0.1825,0.02,0,0
2012,50,50,100,Sn,-,-57282.972,301.518,8252.974,3.015,B-,,,99.938504196,323.693,False,False,False,False,-57282.972,8252.974,   0   50   50  100 Sn    -  -57282.972    301.518     8252.974    3.015 B-      *               99 938504.196    323.693  ,825.2974,0.3015,0.0,1,1
2012,63,38,101,Sr,+,-55561.993,80.339,8327.088,0.795,B-,9505.0,80.0,100.940351743,86.247,False,False,False,False,-55561.993,8327.088,  25   63   38  101 Sr    +  -55561.993     80.339     8327.088    0.795 B-   9505.000   80.000 100 940351.743     86.247  ,841.0358879999999,0.080295,0.24752475247524752,0,1
2012,62,39,101,Y,x,-65066.993,7.374,8413.451,0.073,B-,8103.757,10.941,100.930147705,7.915,False,False,False,False,-65066.993,8413.451,  23   62   39  101 Y     x  -65066.993      7.374     8413.451    0.073 B-   8103.757   10.941 100 930147.705      7.915  ,849.7585509999999,0.007372999999999999,0.22772277227722773,1,0
2012,61,40,101,Zr,,-73170.75,8.493,8485.94,0.084,B-,5717.24,9.331,100.921447964,9.117,False,False,False,False,-73170.750,8485.940,  21   61   40  101 Zr       -73170.750      8.493     8485.940    0.084 B-   5717.240    9.331 100 921447.964      9.117  ,857.0799400000001,0.008484,0.2079207920792079,0,1
2012,60,41,101,Nb,x,-78887.99,3.875,8534.8,0.038,B-,4628.414,3.738,100.915310254,4.16,False,False,False,False,-78887.990,8534.800,  19   60   41  101 Nb    x  -78887.990      3.875     8534.800    0.038 B-   4628.414    3.738 100 915310.254      4.160  ,862.0147999999999,0.0038380000000000003,0.18811881188118812,1,0
2012,59,42,101,Mo,-n,-83516.403,1.05,8572.88,0.01,B-,2824.654,24.002,100.910341447,1.127,False,False,False,False,-83516.403,8572.880,  17   59   42  101 Mo   -n  -83516.403      1.050     8572.880    0.010 B-   2824.654   24.002 100 910341.447      1.127  ,865.8608799999998,0.00101,0.16831683168316833,0,1
2012,58,43,101,Tc,+,-86341.057,24.024,8593.101,0.238,B-,1613.52,24.0,100.907309057,25.79,False,False,False,False,-86341.057,8593.101,  15   58   43  101 Tc    +  -86341.057     24.024     8593.101    0.238 B-   1613.520   24.000 100 907309.057     25.790  ,867.903201,0.024038,0.1485148514851485,1,0
2012,57,44,101,Ru,,-87954.577,1.075,8601.33,0.011,B-,-543.751,5.922,100.905576872,1.154,False,False,False,False,-87954.577,8601.330,  13   57   44  101 Ru       -87954.577      1.075     8601.330    0.011 B-   -543.751    5.922 100 905576.872      1.154  ,868.73433,0.001111,0.12871287128712872,0,1
2012,56,45,101,Rh,,-87410.826,5.856,8588.201,0.058,B-,-1980.169,3.903,100.906160613,6.286,False,False,False,False,-87410.826,8588.201,  11   56   45  101 Rh       -87410.826      5.856     8588.201    0.058 B-  -1980.169    3.903 100 906160.613      6.286  ,867.4083009999998,0.005858,0.10891089108910891,1,0
2012,55,46,101,Pd,,-85430.657,4.608,8560.849,0.046,B-,-4096.283,6.682,100.908286412,4.947,False,False,False,False,-85430.657,8560.849,   9   55   46  101 Pd       -85430.657      4.608     8560.849    0.046 B-  -4096.283    6.682 100 908286.412      4.947  ,864.645749,0.004646,0.0891089108910891,0,1
2012,54,47,101,Ag,x,-81334.373,4.838,8512.546,0.048,B-,-5497.918,5.063,100.912683953,5.193,False,False,False,False,-81334.373,8512.546,   7   54   47  101 Ag    x  -81334.373      4.838     8512.546    0.048 B-  -5497.918    5.063 100 912683.953      5.193  ,859.767146,0.004848,0.06930693069306931,1,0
2012,53,48,101,Cd,x,-75836.455,1.49,8450.365,0.015,B-,-7223.0,298.0,100.918586211,1.6,False,False,True,False,-75836.455,8450.365,   5   53   48  101 Cd    x  -75836.455      1.490     8450.365    0.015 B-  -7223#     298#    100 918586.211      1.600  ,853.486865,0.0015149999999999999,0.04950495049504951,0,1
2012,51,50,101,Sn,ep,-60305.625,300.005,8281.102,2.97,B-,,,100.935259244,322.068,False,False,False,False,-60305.625,8281.102,   1   51   50  101 Sn   ep  -60305.625    300.005     8281.102    2.970 B-      *              100 935259.244    322.068  ,836.391302,0.29997,0.009900990099009901,0,1
2012,64,38,102,Sr,+,-52358.366,70.119,8293.172,0.687,B-,8815.0,70.0,101.943790979,75.275,False,False,False,False,-52358.366,8293.172,  26   64   38  102 Sr    +  -52358.366     70.119     8293.172    0.687 B-   8815.000   70.000 101 943790.979     75.275  ,845.903544,0.07007400000000001,0.2549019607843137,1,1
2012,63,39,102,Y,x,-61173.366,4.079,8371.924,0.04,B-,10420.396,9.882,101.934327687,4.378,False,False,False,False,-61173.366,8371.924,  24   63   39  102 Y     x  -61173.366      4.079     8371.924    0.040 B-  10420.396    9.882 101 934327.687      4.378  ,853.9362480000001,0.00408,0.23529411764705882,0,0
2012,62,40,102,Zr,,-71593.762,9.001,8466.414,0.088,B-,4716.837,9.053,101.92314093,9.663,False,False,False,False,-71593.762,8466.414,  22   62   40  102 Zr       -71593.762      9.001     8466.414    0.088 B-   4716.837    9.053 101 923140.930      9.663  ,863.5742280000002,0.008976,0.21568627450980393,1,1
2012,61,41,102,Nb,,-76310.599,3.26,8504.988,0.032,B-,7259.862,8.684,101.918077197,3.5,False,False,False,False,-76310.599,8504.988,  20   61   41  102 Nb       -76310.599      3.260     8504.988    0.032 B-   7259.862    8.684 101 918077.197      3.500  ,867.5087759999999,0.0032640000000000004,0.19607843137254902,0,0
2012,60,42,102,Mo,,-83570.462,8.485,8568.493,0.083,B-,1000.127,12.495,101.910283414,9.108,False,False,False,False,-83570.462,8568.493,  18   60   42  102 Mo       -83570.462      8.485     8568.493    0.083 B-   1000.127   12.495 101 910283.414      9.108  ,873.9862860000001,0.008466000000000001,0.17647058823529413,1,1
2012,59,43,102,Tc,,-84570.589,9.191,8570.628,0.09,B-,4532.311,9.17,101.909209733,9.866,False,False,False,False,-84570.589,8570.628,  16   59   43  102 Tc       -84570.589      9.191     8570.628    0.090 B-   4532.311    9.170 101 909209.733      9.866  ,874.2040560000002,0.009179999999999999,0.1568627450980392,0,0
2012,58,44,102,Ru,,-89102.9,1.076,8607.392,0.011,B-,-2322.473,4.561,101.904344096,1.155,False,False,False,False,-89102.900,8607.392,  14   58   44  102 Ru       -89102.900      1.076     8607.392    0.011 B-  -2322.473    4.561 101 904344.096      1.155  ,877.953984,0.001122,0.13725490196078433,1,1
2012,57,45,102,Rh,,-86780.428,4.684,8576.953,0.046,B-,1150.568,4.52,101.906837373,5.028,False,False,False,False,-86780.428,8576.953,  12   57   45  102 Rh       -86780.428      4.684     8576.953    0.046 B-   1150.568    4.520 101 906837.373      5.028  ,874.849206,0.004692,0.11764705882352941,0,0
2012,56,46,102,Pd,,-87930.996,2.639,8580.563,0.026,B-,-5684.462,8.586,101.905602187,2.833,False,False,False,False,-87930.996,8580.563,  10   56   46  102 Pd       -87930.996      2.639     8580.563    0.026 B-  -5684.462    8.586 101 905602.187      2.833  ,875.2174259999999,0.002652,0.09803921568627451,1,1
2012,55,47,102,Ag,+,-82246.534,8.171,8517.163,0.08,B-,-2587.0,8.0,101.911704708,8.772,False,False,False,False,-82246.534,8517.163,   8   55   47  102 Ag    +  -82246.534      8.171     8517.163    0.080 B-  -2587.000    8.000 101 911704.708      8.772  ,868.750626,0.00816,0.0784313725490196,0,0
2012,54,48,102,Cd,,-79659.534,1.663,8484.13,0.016,B-,-8965.789,4.877,101.914481967,1.785,False,False,False,False,-79659.534,8484.130,   6   54   48  102 Cd       -79659.534      1.663     8484.130    0.016 B-  -8965.789    4.877 101 914481.967      1.785  ,865.3812599999999,0.0016320000000000002,0.058823529411764705,1,1
2012,53,49,102,In,,-70693.745,4.589,8388.56,0.045,B-,-5760.0,100.0,101.924107138,4.926,False,False,False,False,-70693.745,8388.560,   4   53   49  102 In       -70693.745      4.589     8388.560    0.045 B-  -5760.000  100.000 101 924107.138      4.926  ,855.63312,0.0045899999999999995,0.0392156862745098,0,0
2012,52,50,102,Sn,-,-64933.745,100.105,8324.419,0.981,B-,,,101.930290753,107.467,False,False,False,False,-64933.745,8324.419,   2   52   50  102 Sn    -  -64933.745    100.105     8324.419    0.981 B-      *              101 930290.753    107.467  ,849.090738,0.100062,0.0196078431372549,1,1
2012,64,39,103,Y,x,-58457.765,11.205,8342.64,0.109,B-,9363.681,14.663,102.937243004,12.028,False,False,False,False,-58457.765,8342.640,  25   64   39  103 Y     x  -58457.765     11.205     8342.640    0.109 B-   9363.681   14.663 102 937243.004     12.028  ,859.2919199999999,0.011227000000000001,0.24271844660194175,1,0
2012,63,40,103,Zr,x,-67821.446,9.459,8425.954,0.092,B-,7203.653,10.287,102.927190678,10.154,False,False,False,False,-67821.446,8425.954,  23   63   40  103 Zr    x  -67821.446      9.459     8425.954    0.092 B-   7203.653   10.287 102 927190.678     10.154  ,867.873262,0.009475999999999998,0.22330097087378642,0,1
2012,62,41,103,Nb,x,-75025.099,4.061,8488.297,0.039,B-,5941.683,10.287,102.919457238,4.359,False,False,False,False,-75025.099,8488.297,  21   62   41  103 Nb    x  -75025.099      4.061     8488.297    0.039 B-   5941.683   10.287 102 919457.238      4.359  ,874.294591,0.004017000000000001,0.20388349514563106,1,0
2012,61,42,103,Mo,x,-80966.783,9.459,8538.387,0.092,B-,3635.106,13.636,102.913078578,10.154,False,False,False,False,-80966.783,8538.387,  19   61   42  103 Mo    x  -80966.783      9.459     8538.387    0.092 B-   3635.106   13.636 102 913078.578     10.154  ,879.4538610000001,0.009475999999999998,0.18446601941747573,0,1
2012,60,43,103,Tc,+p,-84601.889,9.828,8566.084,0.095,B-,2661.748,9.817,102.909176131,10.55,False,False,False,False,-84601.889,8566.084,  17   60   43  103 Tc   +p  -84601.889      9.828     8566.084    0.095 B-   2661.748    9.817 102 909176.131     10.550  ,882.3066520000001,0.009785,0.1650485436893204,1,0
2012,59,44,103,Ru,,-87263.637,1.086,8584.331,0.011,B-,764.415,2.185,102.906318627,1.165,False,False,False,False,-87263.637,8584.331,  15   59   44  103 Ru       -87263.637      1.086     8584.331    0.011 B-    764.415    2.185 102 906318.627      1.165  ,884.186093,0.0011330000000000001,0.14563106796116504,0,1
2012,58,45,103,Rh,,-88028.052,2.431,8584.157,0.024,B-,-543.02,0.797,102.905497993,2.61,False,False,False,False,-88028.052,8584.157,  13   58   45  103 Rh       -88028.052      2.431     8584.157    0.024 B-   -543.020    0.797 102 905497.993      2.610  ,884.168171,0.002472,0.1262135922330097,1,0
