vintage,N,Z,A,element,origin,mass_excess_keV,mass_excess_unc_keV,be_per_A_keV,be_per_A_unc_keV,beta_mode,beta_keV,beta_unc_keV,atomic_mass_u,atomic_mass_unc_micro_u,mass_estimated,be_estimated,beta_estimated,atomic_mass_estimated,mass_excess_raw,be_per_A_raw,raw_line,B_total_MeV,B_total_unc_MeV,I,even_N,even_Z
2020,30,20,50,Ca,x,-39589.23,1.584,8550.1639,0.0317,B-,4947.8903,2.9723,49.957499215,1.7,False,False,False,False,-39589.230,8550.1639,  10   30   20   50 Ca    x  -39589.230       1.584      8550.1639     0.0317  B-   4947.8903     2.9723   49 957499.215       1.700   ,427.50819499999994,0.001585,0.2,1,1
2020,29,21,50,Sc,,-44537.12,2.515,8633.4747,0.0503,B-,6894.747,2.5166,49.952187437,2.7,False,False,False,False,-44537.120,8633.4747,   8   29   21   50 Sc       -44537.120       2.515      8633.4747     0.0503  B-   6894.7470     2.5166   49 952187.437       2.700   ,431.673735,0.002515,0.16,0,0
2020,28,22,50,Ti,,-51431.867,0.082,8755.7227,0.0017,B-,-2208.6274,0.0579,49.944785622,0.088,False,False,False,False,-51431.867,8755.7227,   6   28   22   50 Ti       -51431.867       0.082      8755.7227     0.0017  B-  -2208.6274     0.0579   49 944785.622       0.088   ,437.786135,8.499999999999999e-05,0.12,1,1
2020,27,23,50,V,,-49223.24,0.093,8695.9032,0.0019,B-,1038.124,0.0551,49.947156681,0.099,False,False,False,False,-49223.240,8695.9032,   4   27   23   50 V        -49223.240       0.093      8695.9032     0.0019  B-   1038.1240     0.0551   49 947156.681       0.099   ,434.79516,9.5e-05,0.08,0,0
2020,26,24,50,Cr,,-50261.364,0.094,8701.0188,0.0019,B-,-7634.4776,0.0672,49.946042209,0.1,False,False,False,False,-50261.364,8701.0188,   2   26   24   50 Cr       -50261.364       0.094      8701.0188     0.0019  B-  -7634.4776     0.0672   49 946042.209       0.100   ,435.05094,9.5e-05,0.04,1,1
2020,25,25,50,Mn,,-42626.886,0.115,8532.6823,0.0023,B-,-8150.4267,8.3842,49.954238157,0.123,False,False,False,False,-42626.886,8532.6823,   0   25   25   50 Mn       -42626.886       0.115      8532.6823     0.0023  B-  -8150.4267     8.3842   49 954238.157       0.123   ,426.634115,0.00011499999999999999,0.0,0,0
2020,24,26,50,Fe,x,-34476.46,8.383,8354.0268,0.1677,B-,-16887.0566,126.0308,49.962988,9.0,False,False,False,False,-34476.460,8354.0268,  -2   24   26   50 Fe    x  -34476.460       8.383      8354.0268     0.1677  B- -16887.0566   126.0308   49 962988.000       9.000   ,417.70133999999996,0.008385,-0.04,1,1
2020,23,27,50,Co,x,-17589.403,125.752,8000.6387,2.515,B-,-14130.0,516.0,49.981117,135.0,False,False,True,False,-17589.403,8000.6387,  -4   23   27   50 Co    x  -17589.403     125.752      8000.6387     2.5150  B- -14130#       516#       49 981117.000     135.000   ,400.031935,0.12575,-0.08,0,0
2020,32,19,51,K,x,-22515.457,13.041,8221.335,0.2557,B-,13816.8529,13.0517,50.975828664,14.0,False,False,False,False,-22515.457,8221.3350,  13   32   19   51 K     x  -22515.457      13.041      8221.3350     0.2557  B-  13816.8529    13.0517   50 975828.664      14.000   ,419.28808499999997,0.013040699999999999,0.2549019607843137,1,0
2020,31,20,51,Ca,x,-36332.31,0.522,8476.9135,0.0102,B-,6918.0432,2.5686,50.960995663,0.56,False,False,False,False,-36332.310,8476.9135,  11   31   20   51 Ca    x  -36332.310       0.522      8476.9135     0.0102  B-   6918.0432     2.5686   50 960995.663       0.560   ,432.3225885,0.0005202,0.21568627450980393,0,1
2020,30,21,51,Sc,,-43250.353,2.515,8597.2213,0.0493,B-,6482.6122,2.5612,50.953568838,2.7,False,False,False,False,-43250.353,8597.2213,   9   30   21   51 Sc       -43250.353       2.515      8597.2213     0.0493  B-   6482.6122     2.5612   50 953568.838       2.700   ,438.4582863,0.0025143,0.17647058823529413,1,0
2020,29,22,51,Ti,,-49732.965,0.484,8708.9912,0.0095,B-,2470.1402,0.482,50.946609468,0.519,False,False,False,False,-49732.965,8708.9912,   7   29   22   51 Ti       -49732.965       0.484      8708.9912     0.0095  B-   2470.1402     0.4820   50 946609.468       0.519   ,444.15855120000003,0.0004845,0.13725490196078433,0,1
2020,28,23,51,V,,-52203.105,0.097,8742.0852,0.0019,B-,-752.3907,0.1494,50.943957664,0.104,False,False,False,False,-52203.105,8742.0852,   5   28   23   51 V        -52203.105       0.097      8742.0852     0.0019  B-   -752.3907     0.1494   50 943957.664       0.104   ,445.8463452,9.69e-05,0.09803921568627451,1,0
2020,27,24,51,Cr,,-51450.715,0.167,8711.9923,0.0033,B-,-3207.4893,0.3256,50.944765388,0.178,False,False,False,False,-51450.715,8711.9923,   3   27   24   51 Cr       -51450.715       0.167      8711.9923     0.0033  B-  -3207.4893     0.3256   50 944765.388       0.178   ,444.3116073,0.0001683,0.058823529411764705,0,1
2020,26,25,51,Mn,,-48243.225,0.304,8633.7602,0.006,B-,-8054.04,1.4309,50.94820877,0.326,False,False,False,False,-48243.225,8633.7602,   1   26   25   51 Mn       -48243.225       0.304      8633.7602     0.0060  B-  -8054.0400     1.4309   50 948208.770       0.326   ,440.3217702,0.000306,0.0196078431372549,1,0
2020,25,26,51,Fe,x,-40189.185,1.398,8460.4977,0.0274,B-,-12847.0389,48.4579,50.956855137,1.501,False,False,False,False,-40189.185,8460.4977,  -1   25   26   51 Fe    x  -40189.185       1.398      8460.4977     0.0274  B- -12847.0389    48.4579   50 956855.137       1.501   ,431.4853827,0.0013974,-0.0196078431372549,0,1
2020,24,27,51,Co,x,-27342.146,48.438,8193.2549,0.9498,B-,-15692.0,503.0,50.970647,52.0,False,False,True,False,-27342.146,8193.2549,  -3   24   27   51 Co    x  -27342.146      48.438      8193.2549     0.9498  B- -15692#       503#       50 970647.000      52.000   ,417.8559999,0.0484398,-0.058823529411764705,1,0
2020,33,19,52,K,x,-17137.628,33.534,8115.0303,0.6449,B-,17128.6431,33.5405,51.981602,36.0,False,False,False,False,-17137.628,8115.0303,  14   33   19   52 K     x  -17137.628      33.534      8115.0303     0.6449  B-  17128.6431    33.5405   51 981602.000      36.000   ,421.98157560000004,0.033534800000000003,0.2692307692307692,0,0
2020,32,20,52,Ca,x,-34266.272,0.671,8429.3821,0.0129,B-,6257.2889,3.1463,51.963213646,0.72,False,False,False,False,-34266.272,8429.3821,  12   32   20   52 Ca    x  -34266.272       0.671      8429.3821     0.0129  B-   6257.2889     3.1463   51 963213.646       0.720   ,438.3278692,0.0006707999999999999,0.23076923076923078,1,1
2020,31,21,52,Sc,,-40523.56,3.074,8534.6695,0.0591,B-,8954.1372,4.1223,51.95649617,3.3,False,False,False,False,-40523.560,8534.6695,  10   31   21   52 Sc       -40523.560       3.074      8534.6695     0.0591  B-   8954.1372     4.1223   51 956496.170       3.300   ,443.802814,0.0030732,0.19230769230769232,0,0
2020,30,22,52,Ti,,-49477.698,2.747,8691.8193,0.0528,B-,1965.334,2.751,51.946883509,2.948,False,False,False,False,-49477.698,8691.8193,   8   30   22   52 Ti       -49477.698       2.747      8691.8193     0.0528  B-   1965.3340     2.7510   51 946883.509       2.948   ,451.97460359999997,0.0027456,0.15384615384615385,1,1
2020,29,23,52,V,-n,-51443.032,0.159,8714.569,0.0031,B-,3976.4763,0.1601,51.944773636,0.17,False,False,False,False,-51443.032,8714.5690,   6   29   23   52 V    -n  -51443.032       0.159      8714.5690     0.0031  B-   3976.4763     0.1601   51 944773.636       0.170   ,453.157588,0.0001612,0.11538461538461539,0,0
2020,28,24,52,Cr,,-55419.508,0.112,8775.9946,0.0022,B-,-4708.1214,0.0633,51.940504714,0.12,False,False,False,False,-55419.508,8775.9946,   4   28   24   52 Cr       -55419.508       0.112      8775.9946     0.0022  B-  -4708.1214     0.0633   51 940504.714       0.120   ,456.3517192,0.0001144,0.07692307692307693,1,1
2020,27,25,52,Mn,-,-50711.387,0.129,8670.4087,0.0025,B-,-2379.2912,0.1534,51.94555909,0.138,False,False,False,False,-50711.387,8670.4087,   2   27   25   52 Mn    -  -50711.387       0.129      8670.4087     0.0025  B-  -2379.2912     0.1534   51 945559.090       0.138   ,450.8612524,0.00013000000000000002,0.038461538461538464,0,0
2020,26,26,52,Fe,--,-48332.095,0.179,8609.6079,0.0035,B-,-13988.1167,5.2831,51.948113364,0.192,False,False,False,False,-48332.095,8609.6079,   0   26   26   52 Fe   --  -48332.095       0.179      8609.6079     0.0035  B- -13988.1167     5.2831   51 948113.364       0.192   ,447.6996108,0.000182,0.0,1,1
2020,25,27,52,Co,,-34343.979,5.282,8325.5606,0.1016,B-,-11784.123,83.071,51.963130224,5.669,False,False,False,False,-34343.979,8325.5606,  -2   25   27   52 Co       -34343.979       5.282      8325.5606     0.1016  B- -11784.1230    83.0710   51 963130.224       5.669   ,432.92915120000004,0.0052832,-0.038461538461538464,0,0
2020,24,28,52,Ni,x,-22559.856,82.903,8083.8977,1.5943,B-,-20680.0,606.0,51.975781,89.0,False,False,True,False,-22559.856,8083.8977,  -4   24   28   52 Ni    x  -22559.856      82.903      8083.8977     1.5943  B- -20680#       606#       51 975781.000      89.000   ,420.3626804,0.0829036,-0.07692307692307693,1,1
2020,34,19,53,K,x,-12295.722,111.779,8022.8488,2.109,B-,17091.9853,120.0471,52.9868,120.0,False,False,False,False,-12295.722,8022.8488,  15   34   19   53 K     x  -12295.722     111.779      8022.8488     2.1090  B-  17091.9853   120.0471   52 986800.000     120.000   ,425.21098639999997,0.111777,0.2830188679245283,1,0
2020,33,20,53,Ca,x,-29387.707,43.78,8330.5778,0.826,B-,9381.8471,47.2223,52.968451,47.0,False,False,False,False,-29387.707,8330.5778,  13   33   20   53 Ca    x  -29387.707      43.780      8330.5778     0.8260  B-   9381.8471    47.2223   52 968451.000      47.000   ,441.5206233999999,0.043778,0.24528301886792453,0,1
2020,32,21,53,Sc,,-38769.555,17.698,8492.8325,0.3339,B-,8111.8785,17.9325,52.958379173,19.0,False,False,False,False,-38769.555,8492.8325,  11   32   21   53 Sc       -38769.555      17.698      8492.8325     0.3339  B-   8111.8785    17.9325   52 958379.173      19.000   ,450.1201225,0.0176967,0.20754716981132076,1,0
2020,31,22,53,Ti,x,-46881.433,2.888,8631.1256,0.0545,B-,4970.2419,4.2386,52.949670714,3.1,False,False,False,False,-46881.433,8631.1256,   9   31   22   53 Ti    x  -46881.433       2.888      8631.1256     0.0545  B-   4970.2419     4.2386   52 949670.714       3.100   ,457.4496568,0.0028885,0.16981132075471697,0,1
2020,30,23,53,V,+p,-51851.675,3.103,8710.1425,0.0585,B-,3435.9426,3.1017,52.94433494,3.331,False,False,False,False,-51851.675,8710.1425,   7   30   23   53 V    +p  -51851.675       3.103      8710.1425     0.0585  B-   3435.9426     3.1017   52 944334.940       3.331   ,461.63755249999997,0.0031005000000000004,0.1320754716981132,1,0
2020,29,24,53,Cr,,-55287.618,0.116,8760.2103,0.0022,B-,-597.2679,0.343,52.940646304,0.124,False,False,False,False,-55287.618,8760.2103,   5   29   24   53 Cr       -55287.618       0.116      8760.2103     0.0022  B-   -597.2679     0.3430   52 940646.304       0.124   ,464.29114590000006,0.00011660000000000002,0.09433962264150944,0,1
2020,28,25,53,Mn,,-54690.35,0.346,8734.1798,0.0065,B-,-3742.8664,1.6971,52.941287497,0.371,False,False,False,False,-54690.350,8734.1798,   3   28   25   53 Mn       -54690.350       0.346      8734.1798     0.0065  B-  -3742.8664     1.6971   52 941287.497       0.371   ,462.9115294,0.00034449999999999997,0.05660377358490566,1,0
2020,27,26,53,Fe,,-50947.483,1.669,8648.7985,0.0315,B-,-8288.1073,0.4431,52.945305629,1.792,False,False,False,False,-50947.483,8648.7985,   1   27   26   53 Fe       -50947.483       1.669      8648.7985     0.0315  B-  -8288.1073     0.4431   52 945305.629       1.792   ,458.3863205,0.0016695,0.018867924528301886,0,1
2020,26,27,53,Co,,-42659.376,1.727,8477.6578,0.0326,B-,-13028.5485,25.2096,52.954203278,1.854,False,False,False,False,-42659.376,8477.6578,  -1   26   27   53 Co       -42659.376       1.727      8477.6578     0.0326  B- -13028.5485    25.2096   52 954203.278       1.854   ,449.3158634,0.0017277999999999998,-0.018867924528301886,1,0
2020,25,28,53,Ni,x,-29630.827,25.15,8217.0749,0.4745,B-,-16491.0,501.0,52.96819,27.0,False,False,True,False,-29630.827,8217.0749,  -3   25   28   53 Ni    x  -29630.827      25.150      8217.0749     0.4745  B- -16491#       501#       52 968190.000      27.000   ,435.50496969999995,0.025148499999999997,-0.05660377358490566,0,1
2020,34,20,54,Ca,x,-25160.587,48.438,8247.4967,0.897,B-,9277.3463,50.4129,53.972989,52.0,False,False,False,False,-25160.587,8247.4967,  14   34   20   54 Ca    x  -25160.587      48.438      8247.4967     0.8970  B-   9277.3463    50.4129   53 972989.000      52.000   ,445.36482179999996,0.048438,0.25925925925925924,1,1
2020,33,21,54,Sc,x,-34437.934,13.973,8404.8115,0.2588,B-,11305.8789,21.1188,53.963029359,15.0,False,False,False,False,-34437.934,8404.8115,  12   33   21   54 Sc    x  -34437.934      13.973      8404.8115     0.2588  B-  11305.8789    21.1188   53 963029.359      15.000   ,453.859821,0.013975199999999998,0.2222222222222222,0,0
2020,32,22,54,Ti,x,-45743.812,15.835,8599.6917,0.2932,B-,4154.4548,19.384,53.950892,17.0,False,False,False,False,-45743.812,8599.6917,  10   32   22   54 Ti    x  -45743.812      15.835      8599.6917     0.2932  B-   4154.4548    19.3840   53 950892.000      17.000   ,464.38335179999996,0.0158328,0.18518518518518517,1,1
2020,31,23,54,V,,-49898.267,11.18,8662.1382,0.207,B-,7037.1118,11.1794,53.946432009,12.001,False,False,False,False,-49898.267,8662.1382,   8   31   23   54 V        -49898.267      11.180      8662.1382     0.2070  B-   7037.1118    11.1794   53 946432.009      12.001   ,467.7554628,0.011177999999999999,0.14814814814814814,0,0
2020,30,24,54,Cr,,-56935.379,0.132,8777.9672,0.0025,B-,-1377.1325,1.0051,53.938877359,0.142,False,False,False,False,-56935.379,8777.9672,   6   30   24   54 Cr       -56935.379       0.132      8777.9672     0.0025  B-  -1377.1325     1.0051   53 938877.359       0.142   ,474.01022879999994,0.000135,0.1111111111111111,1,1
2020,29,25,54,Mn,-p,-55558.247,1.007,8737.9768,0.0186,B-,696.3688,1.0587,53.940355772,1.08,False,False,False,False,-55558.247,8737.9768,   4   29   25   54 Mn   -p  -55558.247       1.007      8737.9768     0.0186  B-    696.3688     1.0587   53 940355.772       1.080   ,471.85074720000006,0.0010044,0.07407407407407407,0,0
2020,28,26,54,Fe,,-56254.615,0.343,8736.3846,0.0064,B-,-8244.5478,0.0893,53.939608189,0.368,False,False,False,False,-56254.615,8736.3846,   2   28   26   54 Fe       -56254.615       0.343      8736.3846     0.0064  B-  -8244.5478     0.0893   53 939608.189       0.368   ,471.7647683999999,0.0003456,0.037037037037037035,1,1
2020,27,27,54,Co,,-48010.068,0.355,8569.2199,0.0066,B-,-8731.7558,4.671,53.948459075,0.38,False,False,False,False,-48010.068,8569.2199,   0   27   27   54 Co       -48010.068       0.355      8569.2199     0.0066  B-  -8731.7558     4.6710   53 948459.075       0.380   ,462.7378746,0.0003564,0.0,0,0
2020,26,28,54,Ni,x,-39278.312,4.657,8393.0328,0.0862,B-,-18038.0,400.0,53.957833,5.0,False,False,True,False,-39278.312,8393.0328,  -2   26   28   54 Ni    x  -39278.312       4.657      8393.0328     0.0862  B- -18038#       400#       53 957833.000       5.000   ,453.2237712000001,0.0046548,-0.037037037037037035,1,1
2020,35,20,55,Ca,x,-18650.375,160.217,8125.926,2.913,B-,12191.7329,171.9435,54.979978,172.0,False,False,False,False,-18650.375,8125.9260,  15   35   20   55 Ca    x  -18650.375     160.217      8125.9260     2.9130  B-  12191.7329   171.9435   54 979978.000     172.000   ,446.92593,0.160215,0.2727272727272727,0,1
2020,34,21,55,Sc,x,-30842.108,62.411,8333.3694,1.1347,B-,10990.3608,68.7671,54.966889637,67.0,False,False,False,False,-30842.108,8333.3694,  13   34   21   55 Sc    x  -30842.108      62.411      8333.3694     1.1347  B-  10990.3608    68.7671   54 966889.637      67.000   ,458.335317,0.062408500000000006,0.23636363636363636,1,0
2020,33,22,55,Ti,x,-41832.469,28.876,8518.9696,0.525,B-,7292.6673,39.5419,54.955091,31.0,False,False,False,False,-41832.469,8518.9696,  11   33   22   55 Ti    x  -41832.469      28.876      8518.9696     0.5250  B-   7292.6673    39.5419   54 955091.000      31.000   ,468.54332800000003,0.028875,0.2,0,1
2020,32,23,55,V,x,-49125.136,27.013,8637.3391,0.4912,B-,5985.1877,27.0143,54.947262,29.0,False,False,False,False,-49125.136,8637.3391,   9   32   23   55 V     x  -49125.136      27.013      8637.3391     0.4912  B-   5985.1877    27.0143   54 947262.000      29.000   ,475.05365049999995,0.027016000000000002,0.16363636363636364,1,0
2020,31,24,55,Cr,-n,-55110.324,0.228,8731.9362,0.0042,B-,2602.2183,0.3219,54.940836637,0.245,False,False,False,False,-55110.324,8731.9362,   7   31   24   55 Cr   -n  -55110.324       0.228      8731.9362     0.0042  B-   2602.2183     0.3219   54 940836.637       0.245   ,480.256491,0.00023099999999999998,0.12727272727272726,0,1
2020,30,25,55,Mn,,-57712.542,0.26,8765.0247,0.0047,B-,-231.1204,0.1786,54.93804304,0.279,False,False,False,False,-57712.542,8765.0247,   5   30   25   55 Mn       -57712.542       0.260      8765.0247     0.0047  B-   -231.1204     0.1786   54 938043.040       0.279   ,482.07635849999997,0.0002585,0.09090909090909091,1,0
2020,29,26,55,Fe,,-57481.422,0.308,8746.5981,0.0056,B-,-3451.4254,0.3241,54.938291158,0.33,False,False,False,False,-57481.422,8746.5981,   3   29   26   55 Fe       -57481.422       0.308      8746.5981     0.0056  B-  -3451.4254     0.3241   54 938291.158       0.330   ,481.06289549999997,0.000308,0.05454545454545454,0,1
2020,28,27,55,Co,,-54029.996,0.405,8669.6204,0.0074,B-,-8694.035,0.5775,54.941996416,0.434,False,False,False,False,-54029.996,8669.6204,   1   28   27   55 Co       -54029.996       0.405      8669.6204     0.0074  B-  -8694.0350     0.5775   54 941996.416       0.434   ,476.829122,0.000407,0.01818181818181818,1,0
2020,27,28,55,Ni,-,-45335.961,0.705,8497.3225,0.0128,B-,-13700.5585,155.5611,54.951329846,0.757,False,False,False,False,-45335.961,8497.3225,  -1   27   28   55 Ni    -  -45335.961       0.705      8497.3225     0.0128  B- -13700.5585   155.5611   54 951329.846       0.757   ,467.3527375,0.0007040000000000001,-0.01818181818181818,0,1
2020,26,29,55,Cu,x,-31635.403,155.56,8233.997,2.8284,B-,-17366.0,429.0,54.966038,167.0,False,False,True,False,-31635.403,8233.9970,  -3   26   29   55 Cu    x  -31635.403     155.560      8233.9970     2.8284  B- -17366#       429#       54 966038.000     167.000   ,452.86983499999997,0.15556199999999998,-0.05454545454545454,1,0
2020,36,20,56,Ca,x,-13510.39,249.64,8033.1654,4.4579,B-,12005.458,360.2029,55.985496,268.0,False,False,False,False,-13510.390,8033.1654,  16   36   20   56 Ca    x  -13510.390     249.640      8033.1654     4.4579  B-  12005.4580   360.2029   55 985496.000     268.000   ,449.8572624,0.24964240000000001,0.2857142857142857,1,1
2020,35,21,56,Sc,x,-25515.848,259.665,8233.5781,4.6369,B-,13907.147,278.3271,55.972607611,278.761,False,False,False,False,-25515.848,8233.5781,  14   35   21   56 Sc    x  -25515.848     259.665      8233.5781     4.6369  B-  13907.1470   278.3271   55 972607.611     278.761   ,461.08037360000003,0.2596664,0.25,0,0
2020,34,22,56,Ti,,-39422.995,100.201,8467.9495,1.7893,B-,6760.4051,188.1842,55.957677675,107.569,False,False,False,False,-39422.995,8467.9495,  12   34   22   56 Ti       -39422.995     100.201      8467.9495     1.7893  B-   6760.4051   188.1842   55 957677.675     107.569   ,474.205172,0.10020079999999999,0.21428571428571427,1,1
2020,33,23,56,V,,-46183.401,175.884,8574.7006,3.1408,B-,9101.727,175.8854,55.950420082,188.819,False,False,False,False,-46183.401,8574.7006,  10   33   23   56 V        -46183.401     175.884      8574.7006     3.1408  B-   9101.7270   175.8854   55 950420.082     188.819   ,480.18323360000005,0.1758848,0.17857142857142858,0,0
2020,32,24,56,Cr,++,-55285.128,0.578,8723.2609,0.0103,B-,1626.5384,0.5524,55.940648977,0.62,False,False,False,False,-55285.128,8723.2609,   8   32   24   56 Cr   ++  -55285.128       0.578      8723.2609     0.0103  B-   1626.5384     0.5524   55 940648.977       0.620   ,488.5026103999999,0.0005767999999999999,0.14285714285714285,1,1
2020,31,25,56,Mn,-n,-56911.666,0.293,8738.3358,0.0052,B-,3695.4973,0.2065,55.938902816,0.314,False,False,False,False,-56911.666,8738.3358,   6   31   25   56 Mn   -n  -56911.666       0.293      8738.3358     0.0052  B-   3695.4973     0.2065   55 938902.816       0.314   ,489.34680480000003,0.00029120000000000003,0.10714285714285714,0,0
2020,30,26,56,Fe,,-60607.163,0.268,8790.3563,0.0048,B-,-4566.6455,0.4104,55.934935537,0.287,False,False,False,False,-60607.163,8790.3563,   4   30   26   56 Fe       -60607.163       0.268      8790.3563     0.0048  B-  -4566.6455     0.4104   55 934935.537       0.287   ,492.25995279999995,0.0002688,0.07142857142857142,1,1
2020,29,27,56,Co,,-56040.518,0.475,8694.8386,0.0085,B-,-2132.8689,0.3735,55.939838032,0.51,False,False,False,False,-56040.518,8694.8386,   2   29   27   56 Co       -56040.518       0.475      8694.8386     0.0085  B-  -2132.8689     0.3735   55 939838.032       0.510   ,486.91096159999995,0.000476,0.03571428571428571,0,0
2020,28,28,56,Ni,,-53907.649,0.399,8642.7811,0.0071,B-,-15277.9163,6.407,55.942127761,0.428,False,False,False,False,-53907.649,8642.7811,   0   28   28   56 Ni       -53907.649       0.399      8642.7811     0.0071  B- -15277.9163     6.4070   55 942127.761       0.428   ,483.99574160000003,0.0003976,0.0,1,1
2020,27,29,56,Cu,x,-38629.733,6.395,8355.9907,0.1142,B-,-13240.0,400.0,55.958529278,6.864,False,False,True,False,-38629.733,8355.9907,  -2   27   29   56 Cu    x  -38629.733       6.395      8355.9907     0.1142  B- -13240#       400#       55 958529.278       6.864   ,467.9354792,0.0063952,-0.03571428571428571,0,0
2020,36,21,57,Sc,x,-21379.653,179.778,8158.1666,3.154,B-,13022.1957,273.3249,56.977047999999996,193.0,False,False,False,False,-21379.653,8158.1666,  15   36   21   57 Sc    x  -21379.653     179.778      8158.1666     3.1540  B-  13022.1957   273.3249   56 977048.000     193.000   ,465.0154962,0.179778,0.2631578947368421,1,0
2020,35,22,57,Ti,x,-34401.848,205.879,8372.9008,3.6119,B-,10033.2148,222.6466,56.963068098,221.02,False,False,False,False,-34401.848,8372.9008,  13   35   22   57 Ti    x  -34401.848     205.879      8372.9008     3.6119  B-  10033.2148   222.6466   56 963068.098     221.020   ,477.25534559999994,0.2058783,0.22807017543859648,0,1
2020,34,23,57,V,x,-44435.063,84.766,8535.1967,1.4871,B-,8089.9214,84.7864,56.952297,91.0,False,False,False,False,-44435.063,8535.1967,  11   34   23   57 V     x  -44435.063      84.766      8535.1967     1.4871  B-   8089.9214    84.7864   56 952297.000      91.000   ,486.5062119,0.0847647,0.19298245614035087,1,0
2020,33,24,57,Cr,x,-52524.985,1.863,8663.3998,0.0327,B-,4961.2946,2.3948,56.943612112,2.0,False,False,False,False,-52524.985,8663.3998,   9   33   24   57 Cr    x  -52524.985       1.863      8663.3998     0.0327  B-   4961.2946     2.3948   56 943612.112       2.000   ,493.81378859999995,0.0018639,0.15789473684210525,0,1
2020,32,25,57,Mn,,-57486.279,1.505,8736.7146,0.0264,B-,2695.7375,1.5219,56.938285944,1.615,False,False,False,False,-57486.279,8736.7146,   7   32   25   57 Mn       -57486.279       1.505      8736.7146     0.0264  B-   2695.7375     1.5219   56 938285.944       1.615   ,497.9927322,0.0015048,0.12280701754385964,1,0
2020,31,26,57,Fe,,-60182.017,0.268,8770.2829,0.0047,B-,-836.3589,0.4493,56.93539195,0.287,False,False,False,False,-60182.017,8770.2829,   5   31   26   57 Fe       -60182.017       0.268      8770.2829     0.0047  B-   -836.3589     0.4493   56 935391.950       0.287   ,499.90612530000004,0.0002679,0.08771929824561403,0,1
2020,30,27,57,Co,,-59345.658,0.516,8741.8845,0.009,B-,-3261.697,0.6417,56.936289819,0.553,False,False,False,False,-59345.658,8741.8845,   3   30   27   57 Co       -59345.658       0.516      8741.8845     0.0090  B-  -3261.6970     0.6417   56 936289.819       0.553   ,498.2874165,0.000513,0.05263157894736842,1,0
2020,29,28,57,Ni,,-56083.961,0.566,8670.9364,0.0099,B-,-8774.9466,0.4393,56.939791394,0.608,False,False,False,False,-56083.961,8670.9364,   1   29   28   57 Ni       -56083.961       0.566      8670.9364     0.0099  B-  -8774.9466     0.4393   56 939791.394       0.608   ,494.2433748,0.0005643,0.017543859649122806,0,1
2020,28,29,57,Cu,,-47309.014,0.501,8503.2646,0.0088,B-,-14759.0,200.0,56.949211686,0.537,False,False,True,False,-47309.014,8503.2646,  -1   28   29   57 Cu       -47309.014       0.501      8503.2646     0.0088  B- -14759#       200#       56 949211.686       0.537   ,484.6860822,0.0005016,-0.017543859649122806,1,0
2020,37,21,58,Sc,x,-15479.569,190.025,8054.9436,3.2763,B-,15438.0995,264.0509,57.983382,204.0,False,False,False,False,-15479.569,8054.9436,  16   37   21   58 Sc    x  -15479.569     190.025      8054.9436     3.2763  B-  15438.0995   264.0509   57 983382.000     204.000   ,467.18672879999997,0.19002539999999998,0.27586206896551724,0,0
2020,36,22,58,Ti,x,-30917.668,183.34,8307.629,3.161,B-,9512.9152,206.8675,57.966808519,196.823,False,False,False,False,-30917.668,8307.6290,  14   36   22   58 Ti    x  -30917.668     183.340      8307.6290     3.1610  B-   9512.9152   206.8675   57 966808.519     196.823   ,481.8424820000001,0.183338,0.2413793103448276,1,1
2020,35,23,58,V,x,-40430.584,95.816,8458.156,1.652,B-,11561.224,95.8625,57.956595985,102.862,False,False,False,False,-40430.584,8458.1560,  12   35   23   58 V     x  -40430.584      95.816      8458.1560     1.6520  B-  11561.2240    95.8625   57 956595.985     102.862   ,490.5730480000001,0.09581599999999998,0.20689655172413793,0,0
2020,34,24,58,Cr,x,-51991.808,2.981,8643.9987,0.0514,B-,3835.7607,4.0227,57.944184501,3.2,False,False,False,False,-51991.808,8643.9987,  10   34   24   58 Cr    x  -51991.808       2.981      8643.9987     0.0514  B-   3835.7607     4.0227   57 944184.501       3.200   ,501.3519246,0.0029812000000000003,0.1724137931034483,1,1
2020,33,25,58,Mn,x,-55827.568,2.701,8696.6438,0.0466,B-,6327.7027,2.7198,57.940066643,2.9,False,False,False,False,-55827.568,8696.6438,   8   33   25   58 Mn    x  -55827.568       2.701      8696.6438     0.0466  B-   6327.7027     2.7198   57 940066.643       2.900   ,504.4053404,0.0027028000000000004,0.13793103448275862,0,0
2020,32,26,58,Fe,,-62155.271,0.316,8792.2534,0.0055,B-,-2307.9785,1.1389,57.933273575,0.339,False,False,False,False,-62155.271,8792.2534,   6   32   26   58 Fe       -62155.271       0.316      8792.2534     0.0055  B-  -2307.9785     1.1389   57 933273.575       0.339   ,509.9506972,0.000319,0.10344827586206896,1,1
2020,31,27,58,Co,,-59847.292,1.153,8738.9719,0.0199,B-,381.5789,1.1071,57.935751292,1.237,False,False,False,False,-59847.292,8738.9719,   4   31   27   58 Co       -59847.292       1.153      8738.9719     0.0199  B-    381.5789     1.1071   57 935751.292       1.237   ,506.8603702,0.0011542000000000002,0.06896551724137931,0,0
