vintage,N,Z,A,element,target_measured,Sn_keV,S2n_keV,Sp_keV,S2p_keV,Qalpha_keV,delta2n_keV,delta2p_keV
2012,41,32,73,Ge,True,6782.9370000000345,17533.70900000003,9998.241000000038,18546.666000000085,-5304.822999999975,831.6110000000335,3096.76800000004
2012,40,33,73,As,True,10794.241000000038,19202.285000000033,5655.817000000039,15391.573000000091,-4049.8460000000196,978.1920000001555,2659.2800000001444
2012,39,34,73,Se,True,8430.52600000007,21223.474000000046,7286.51800000004,12898.866000000038,-3551.627000000095,1138.7330000000075,2224.6750000000466
2012,38,35,73,Br,True,12651.584000000032,23287.790000000037,3068.383999999962,10332.419999999925,-2960.3519999999553,1685.6319999999832,2183.3869999998715
2012,37,36,73,Kr,True,10682.46399999992,26367.201999999932,4773.423999999999,7983.171999999904,-2541.988999999827,2452.708999999799,3338.2789999997476
2012,36,37,73,Rb,False,,,,,,,
2012,35,38,73,Sr,False,,,,,,,
2012,48,26,74,Fe,False,,,,,,,
2012,47,27,74,Co,False,,,,,,,
2012,46,28,74,Ni,False,,,,,,,
2012,45,29,74,Cu,True,5090.050999999978,12365.788000000059,13186.99199999997,,-11511.757999999914,1253.3240000000224,
2012,44,30,74,Zn,True,8234.61100000015,13753.908000000054,14058.259000000078,26108.604000000167,-8967.766000000061,1064.9560000002384,4074.4640000001527
2012,43,31,74,Ga,True,6421.629000000074,15604.021999999997,9745.173000000068,22844.558000000077,-7498.148000000045,1214.4039999999804,4024.9000000000233
2012,42,32,74,Ge,True,10196.222999999998,16979.160000000033,11012.071000000113,19854.91200000001,-6282.650000000023,1046.0239999999758,3447.4599999999627
2012,41,33,74,As,True,7978.616999999969,18772.858000000007,6851.496999999974,16849.738000000012,-4374.813999999897,1198.9159999999683,2842.780000000028
2012,40,34,74,Se,True,12057.175999999978,20487.70200000005,8549.45299999998,14205.270000000019,-4076.319999999949,1306.359999999986,2826.3919999999925
2012,39,35,74,Br,True,9711.996000000043,22363.580000000075,4349.853999999934,11636.371999999974,-3371.307999999961,1220.1360000000568,1867.6199999999953
2012,38,36,74,Kr,True,13851.380000000121,24533.84400000004,5973.2200000000885,9041.60400000005,-2826.8420000000624,1708.8680000000168,2547.8120000000345
2012,37,37,74,Rb,True,,,2653.18200000003,7426.606000000029,-2915.2339999999385,,
2012,36,38,74,Sr,False,,,,,,,
2012,48,27,75,Co,False,,,,,,,
2012,47,28,75,Ni,False,,,,,,,
2012,46,29,75,Cu,True,6536.461999999941,11626.512999999919,,,-12526.275999999838,,
2012,45,30,75,Zn,True,4873.4789999998175,13108.089999999967,13841.686999999918,27028.678999999887,-9577.538999999757,735.1339999998454,3796.7979999997187
2012,44,31,75,Ga,True,8486.242000000086,14907.87100000016,9996.804000000004,24055.063000000082,-8178.378000000026,1237.4410000003409,4025.357000000193
2012,43,32,75,Ge,True,6505.875,16702.097999999998,11096.31700000004,20841.490000000107,-6953.10400000005,1203.6169999999693,3521.035000000149
2012,42,33,75,As,True,10245.475999999908,18224.092999999877,6900.749999999884,17912.820999999996,-5320.005999999936,1199.336999999825,3134.308999999892
2012,41,34,75,Se,True,8027.5650000000605,20084.74100000004,8598.40100000007,15449.898000000045,-4687.947000000044,1512.0860000001267,2872.001000000164
2012,40,35,75,Br,True,11890.162000000011,21602.158000000054,4182.839999999967,12732.292999999947,-3638.917999999947,1331.8460000000196,2430.939999999944
2012,39,36,75,Kr,True,10063.113000000012,23914.493000000133,6324.337000000058,10674.190999999992,-3602.0050000000047,1926.0460000002058,2616.430000000051
2012,38,37,75,Rb,True,13374.011000000057,,2175.8129999999655,8149.033000000054,-3141.1630000000587,,
2012,37,38,75,Sr,True,,,1991.7110000001267,4644.8930000001565,-2716.435000000056,,
2012,49,27,76,Co,False,,,,,,,
2012,48,28,76,Ni,False,,,,,,,
2012,47,29,76,Cu,True,4576.002000000095,11112.464000000036,,,,1448.3660000001546,
2012,46,30,76,Zn,True,7815.472999999998,12688.951999999816,15120.697999999975,,-10501.89599999995,1366.1379999996861,
2012,45,31,76,Ga,True,5903.375999999931,14389.618000000017,11026.701000000117,24868.388000000035,-8938.516000000061,837.6879999999655,3770.1140000000596
2012,44,32,76,Ge,True,9427.261000000057,15933.136000000057,12037.33600000001,22034.140000000014,-7492.388000000035,1141.3580000001239,3643.2080000001006
2012,43,33,76,As,True,7328.466000000131,17573.94200000004,7723.341000000015,18819.658000000054,-6128.020000000019,905.7080000001006,3080.95000000007
2012,42,34,76,Se,True,11153.777000000002,19181.342000000062,9506.702000000165,16407.45200000005,-5090.952000000048,1264.7260000001406,2901.892000000109
2012,41,35,76,Br,True,9253.282000000007,21143.444000000018,5408.556999999913,14006.957999999984,-4484.155999999959,1837.7519999999786,2782.689999999944
2012,40,36,76,Kr,True,12761.863000000012,22824.976000000024,7196.038000000059,11378.878000000026,-3570.920000000042,1516.9520000000484,2641.1780000000726
2012,39,37,76,Rb,True,11331.714999999967,24705.726000000024,3444.414999999921,9768.751999999979,-3836.6720000000205,2106.765999999945,
2012,38,38,76,Sr,True,15700.27899999998,,4317.97900000005,6493.792000000016,-2731.976000000024,,
2012,37,39,76,Y,False,,,,,,,
2012,49,28,77,Ni,False,,,,,,,
2012,48,29,77,Cu,False,,,,,,,
2012,47,30,77,Zn,True,4557.483000000124,12372.956000000122,15102.179000000004,,-11105.974999999977,1587.209000000148,
2012,46,31,77,Ga,True,7767.053999999887,13670.429999999818,10978.282000000007,26098.97999999998,-9429.832999999868,972.4829999997746,3877.345999999903
2012,45,32,77,Ge,True,6071.219999999972,15498.481000000029,12205.180000000051,23231.88100000017,-8044.311000000103,1042.0580000000773,3949.348000000231
2012,44,33,77,As,True,9696.28999999992,17024.756000000052,7992.369999999879,20029.70599999989,-6641.917000000016,1162.3980000000447,3300.006999999867
2012,43,34,77,Se,True,7418.87799999991,18572.65499999991,9597.113999999943,17320.454999999958,-5726.892999999924,1112.0959999999031,2899.737000000081
2012,42,35,77,Br,True,11017.030000000028,20270.312000000034,5271.8099999999395,14778.512000000104,-4706.944999999949,1294.3690000000643,2632.3560000001453
2012,41,36,77,Kr,True,9226.583999999915,21988.446999999927,7169.339999999967,12577.89699999988,-4366.977999999886,1572.9710000000196,2692.488999999827
2012,40,37,77,Rb,True,12422.763000000035,23754.478000000003,3105.314999999944,10301.353000000003,-3607.851000000024,1639.363000000012,2197.045999999973
2012,39,38,77,Sr,True,11627.081999999937,27327.360999999917,4613.34600000002,8057.76099999994,-3676.594000000041,3511.266999999876,
2012,38,39,77,Y,False,,,,,,,
2012,50,28,78,Ni,False,,,,,,,
2012,49,29,78,Cu,True,,9664.097999999882,,,,,
2012,48,30,78,Zn,True,6765.331000000006,11322.81400000013,,,,1014.7760000001872,
2012,47,31,78,Ga,True,5784.876000000164,13551.930000000051,12205.675000000047,27307.85400000005,-10124.658000000054,1891.5160000001779,4221.360000000102
2012,46,32,78,Ge,True,8720.55799999996,14791.777999999933,13158.684000000125,24136.96600000013,-8530.257999999914,975.8919999999925,3661.6400000001304
2012,45,33,78,As,True,6971.944000000018,16668.23399999994,8893.093999999925,21098.273999999976,-7192.23199999996,1128.0839999999152,3448.283999999985
2012,44,34,78,Se,True,10497.738000000012,17916.61599999992,10398.562000000034,18390.931999999913,-6028.407999999938,1040.4439999999013,2945.5599999999395
2012,43,35,78,Br,True,8288.662000000011,19305.69200000004,6141.594000000041,15738.707999999984,-5016.989999999991,726.1760000000941,2437.43200000003
2012,42,36,78,Kr,True,12081.44000000006,21308.023999999976,8233.75,13505.55999999994,-4391.241999999969,1451.5960000000196,2795.692000000039
2012,41,37,78,Rb,True,10176.197000000044,22598.96000000008,4054.9280000000726,11224.26800000004,-4072.052000000025,1216.2600000001257,2434.8480000001146
2012,40,38,78,Sr,True,13441.802000000025,25068.88399999996,5632.385000000009,8737.699999999953,-3267.015999999945,1788.6920000000391,1816.6279999999097
2012,39,39,78,Y,False,,,,,,,
2012,38,40,78,Zr,False,,,,,,,
2012,51,28,79,Ni,False,,,,,,,
2012,50,29,79,Cu,False,,,,,,,
2012,49,30,79,Zn,True,4020.4159999999683,10785.746999999974,16223.828000000096,,,1875.8000000000466,
2012,48,31,79,Ga,True,6913.07099999988,12697.947000000044,12353.41499999992,,-10501.266999999993,1475.0069999999832,
2012,47,32,79,Ge,True,5735.864999999991,14456.422999999952,13109.672999999952,25315.347999999998,-9392.644000000088,1548.704000000027,3875.0080000000307
2012,46,33,79,As,True,8890.41399999999,15862.358000000007,9062.949999999953,22221.63400000008,-7596.403999999864,822.4859999999171,3304.0490000001155
2012,45,34,79,Se,True,6962.820999999996,17460.55900000001,10389.439000000013,19282.532999999938,-6485.353999999934,846.329000000027,2927.1790000000037
2012,44,35,79,Br,True,10687.280999999959,18975.94299999997,6331.136999999988,16729.699000000022,-5458.795000000042,925.6990000000224,2763.1509999999544
2012,43,36,79,Kr,True,8334.035999999847,20415.475999999908,8279.123999999836,14420.717999999877,-4697.712999999756,1020.2809999998426,2756.8919999997597
2012,42,37,79,Rb,True,11938.917999999947,22115.11499999999,3912.405999999959,12146.155999999959,-4120.807999999961,1318.7799999999115,2659.44599999988
2012,41,38,79,Sr,True,10374.292000000016,23816.09400000004,5830.479999999981,9885.408000000054,-3578.194999999949,1622.2000000000698,2387.9920000000857
2012,40,39,79,Y,True,,,2471.9220000000205,8104.30700000003,-3563.125,,
2012,39,40,79,Zr,False,,,,,,,
2012,51,29,80,Cu,False,,,,,,,
2012,50,30,80,Zn,True,6287.621999999974,10308.037999999942,,,,,
