vintage,N,Z,A,element,origin,mass_excess_keV,mass_excess_unc_keV,be_per_A_keV,be_per_A_unc_keV,beta_mode,beta_keV,beta_unc_keV,atomic_mass_u,atomic_mass_unc_micro_u,mass_estimated,be_estimated,beta_estimated,atomic_mass_estimated,mass_excess_raw,be_per_A_raw,raw_line,B_total_MeV,B_total_unc_MeV,I,even_N,even_Z
2016,15,8,23,O,x,14621.369,121.712,7163.485,5.292,B-,11336.106,126.19,23.015696686,130.663,False,False,False,False,14621.369,7163.485,   7   15    8   23 O     x   14621.369    121.712     7163.485    5.292 B-  11336.106  126.190  23 015696.686    130.663  ,164.760155,0.12171599999999999,0.30434782608695654,0,1
2016,14,9,23,F,,3285.263,33.32,7622.344,1.449,B-,8439.312,33.321,23.003526874,35.77,False,False,False,False,3285.263,7622.344,   5   14    9   23 F          3285.263     33.320     7622.344    1.449 B-   8439.312   33.321  23 003526.874     35.770  ,175.31391200000002,0.033326999999999996,0.21739130434782608,1,0
2016,13,10,23,Ne,-n,-5154.049,0.104,7955.256,0.005,B-,4375.804,0.104,22.9944669,0.112,False,False,False,False,-5154.049,7955.256,   3   13   10   23 Ne   -n   -5154.049      0.104     7955.256    0.005 B-   4375.804    0.104  22 994466.900      0.112  ,182.970888,0.000115,0.13043478260869565,0,1
2016,12,11,23,Na,,-9529.85248,0.00181,8111.493,0.0,B-,-4056.34,0.158,22.98976928199,0.00194,False,False,False,False,-9529.85248,8111.493,   1   12   11   23 Na        -9529.85248    0.00181   8111.493    0.000 B-  -4056.340    0.158  22 989769.28199    0.00194,186.56433900000002,0.0,0.043478260869565216,1,0
2016,11,12,23,Mg,-,-5473.513,0.158,7901.115,0.007,B-,-12221.583,0.379,22.994123941,0.17,False,False,False,False,-5473.513,7901.115,  -1   11   12   23 Mg    -   -5473.513      0.158     7901.115    0.007 B- -12221.583    0.379  22 994123.941      0.170  ,181.725645,0.000161,-0.043478260869565216,0,1
2016,10,13,23,Al,--,6748.07,0.345,7335.727,0.015,B-,-16949.0,503.0,23.007244351,0.37,False,False,True,False,6748.070,7335.727,  -3   10   13   23 Al   --    6748.070      0.345     7335.727    0.015 B- -16949#     503#     23 007244.351      0.370  ,168.721721,0.000345,-0.13043478260869565,1,0
2016,16,8,24,O,x,18500.402,164.874,7039.685,6.87,B-,10955.887,191.633,24.019861,177.0,False,False,False,False,18500.402,7039.685,   8   16    8   24 O     x   18500.402    164.874     7039.685    6.870 B-  10955.887  191.633  24 019861.000    177.000  ,168.95244,0.16488,0.3333333333333333,1,1
2016,15,9,24,F,x,7544.515,97.67,7463.582,4.07,B-,13496.161,97.672,24.00809937,104.853,False,False,False,False,7544.515,7463.582,   6   15    9   24 F     x    7544.515     97.670     7463.582    4.070 B-  13496.161   97.672  24 008099.370    104.853  ,179.125968,0.09768,0.25,0,0
2016,14,10,24,Ne,-nn,-5951.646,0.513,7993.325,0.021,B-,2466.255,0.513,23.993610645,0.55,False,False,False,False,-5951.646,7993.325,   4   14   10   24 Ne  -nn   -5951.646      0.513     7993.325    0.021 B-   2466.255    0.513  23 993610.645      0.550  ,191.8398,0.000504,0.16666666666666666,1,1
2016,13,11,24,Na,-n,-8417.901,0.017,8063.488,0.001,B-,5515.669,0.021,23.990963011,0.017,False,False,False,False,-8417.901,8063.488,   2   13   11   24 Na   -n   -8417.901      0.017     8063.488    0.001 B-   5515.669    0.021  23 990963.011      0.017  ,193.523712,2.4e-05,0.08333333333333333,0,0
2016,12,12,24,Mg,,-13933.569,0.013,8260.709,0.001,B-,-13884.704,0.233,23.985041697,0.014,False,False,False,False,-13933.569,8260.709,   0   12   12   24 Mg       -13933.569      0.013     8260.709    0.001 B- -13884.704    0.233  23 985041.697      0.014  ,198.257016,2.4e-05,0.0,1,1
2016,11,13,24,Al,ep,-48.865,0.233,7649.582,0.01,B-,-10794.06,19.473,23.999947541,0.25,False,False,False,False,-48.865,7649.582,  -2   11   13   24 Al   ep     -48.865      0.233     7649.582    0.010 B- -10794.060   19.473  23 999947.541      0.250  ,183.589968,0.00023999999999999998,-0.08333333333333333,0,0
2016,10,14,24,Si,--,10745.195,19.472,7167.232,0.811,B-,-22574.0,503.0,24.011535441,20.904,False,False,True,False,10745.195,7167.232,  -4   10   14   24 Si   --   10745.195     19.472     7167.232    0.811 B- -22574#     503#     24 011535.441     20.904  ,172.013568,0.019464000000000002,-0.16666666666666666,1,1
2016,17,8,25,O,-n,27329.027,165.084,6727.805,6.603,B-,15994.862,191.191,25.029338919,177.225,False,False,False,False,27329.027,6727.805,   9   17    8   25 O    -n   27329.027    165.084     6727.805    6.603 B-  15994.862  191.191  25 029338.919    177.225  ,168.195125,0.165075,0.36,0,1
2016,16,9,25,F,x,11334.166,96.442,7336.306,3.858,B-,13369.667,100.721,25.012167727,103.535,False,False,False,False,11334.166,7336.306,   7   16    9   25 F     x   11334.166     96.442     7336.306    3.858 B-  13369.667  100.721  25 012167.727    103.535  ,183.40765,0.09645000000000001,0.28,1,0
2016,15,10,25,Ne,,-2035.502,29.045,7839.799,1.162,B-,7322.312,29.07,24.997814799,31.181,False,False,False,False,-2035.502,7839.799,   5   15   10   25 Ne        -2035.502     29.045     7839.799    1.162 B-   7322.312   29.070  24 997814.799     31.181  ,195.994975,0.029049999999999996,0.2,0,1
2016,14,11,25,Na,-nn,-9357.813,1.2,8101.397,0.048,B-,3834.969,1.201,24.989953973,1.288,False,False,False,False,-9357.813,8101.397,   3   14   11   25 Na  -nn   -9357.813      1.200     8101.397    0.048 B-   3834.969    1.201  24 989953.973      1.288  ,202.534925,0.0012,0.12,1,0
2016,13,12,25,Mg,,-13192.783,0.047,8223.502,0.002,B-,-4276.808,0.045,24.985836964,0.05,False,False,False,False,-13192.783,8223.502,   1   13   12   25 Mg       -13192.783      0.047     8223.502    0.002 B-  -4276.808    0.045  24 985836.964      0.050  ,205.58755000000002,5e-05,0.04,0,1
2016,12,13,25,Al,,-8915.975,0.065,8021.136,0.003,B-,-12743.299,10.0,24.990428306,0.069,False,False,False,False,-8915.975,8021.136,  -1   12   13   25 Al        -8915.975      0.065     8021.136    0.003 B- -12743.299   10.000  24 990428.306      0.069  ,200.52840000000003,7.5e-05,-0.04,1,0
2016,11,14,25,Si,+3n,3827.324,10.0,7480.11,0.4,B-,-15911.0,401.0,25.004108801,10.735,False,False,True,False,3827.324,7480.110,  -3   11   14   25 Si  +3n    3827.324     10.000     7480.110    0.400 B- -15911#     401#     25 004108.801     10.735  ,187.00275,0.01,-0.12,0,1
2016,18,8,26,O,-nn,34661.037,164.95,6497.478,6.344,B-,16012.161,198.932,26.037210155,177.081,False,False,False,False,34661.037,6497.478,0 10   18    8   26 O   -nn   34661.037    164.950     6497.478    6.344 B-  16012.161  198.932  26 037210.155    177.081  ,168.93442800000003,0.164944,0.38461538461538464,1,1
2016,17,9,26,F,x,18648.875,111.199,7083.24,4.277,B-,18167.762,112.716,26.020020392,119.377,False,False,False,False,18648.875,7083.240,   8   17    9   26 F     x   18648.875    111.199     7083.240    4.277 B-  18167.762  112.716  26 020020.392    119.377  ,184.16423999999998,0.111202,0.3076923076923077,0,0
2016,16,10,26,Ne,x,481.114,18.429,7751.91,0.709,B-,7341.893,18.758,26.000516496,19.784,False,False,False,False,481.114,7751.910,   6   16   10   26 Ne    x     481.114     18.429     7751.910    0.709 B-   7341.893   18.758  26 000516.496     19.784  ,201.54966000000002,0.018434,0.23076923076923078,1,1
2016,15,11,26,Na,x,-6860.78,3.502,8004.201,0.135,B-,9353.763,3.502,25.992634649,3.759,False,False,False,False,-6860.780,8004.201,   4   15   11   26 Na    x   -6860.780      3.502     8004.201    0.135 B-   9353.763    3.502  25 992634.649      3.759  ,208.109226,0.00351,0.15384615384615385,0,0
2016,14,12,26,Mg,,-16214.542,0.03,8333.87,0.001,B-,-4004.391,0.063,25.982592971,0.032,False,False,False,False,-16214.542,8333.870,   2   14   12   26 Mg       -16214.542      0.030     8333.870    0.001 B-  -4004.391    0.063  25 982592.971      0.032  ,216.68062000000003,2.6000000000000002e-05,0.07692307692307693,1,1
2016,13,13,26,Al,,-12210.151,0.067,8149.765,0.003,B-,-5069.136,0.085,25.986891863,0.071,False,False,False,False,-12210.151,8149.765,   0   13   13   26 Al       -12210.151      0.067     8149.765    0.003 B-  -5069.136    0.085  25 986891.863      0.071  ,211.89389000000003,7.8e-05,0.0,0,0
2016,12,14,26,Si,-,-7141.015,0.108,7924.708,0.004,B-,-18114.0,196.0,25.992333804,0.115,False,False,True,False,-7141.015,7924.708,  -2   12   14   26 Si    -   -7141.015      0.108     7924.708    0.004 B- -18114#     196#     25 992333.804      0.115  ,206.042408,0.00010400000000000001,-0.07692307692307693,1,1
2016,18,9,27,F,x,25450.279,389.83,6867.932,14.438,B-,18399.37,400.258,27.027322,418.5,False,False,False,False,25450.279,6867.932,   9   18    9   27 F     x   25450.279    389.830     6867.932   14.438 B-  18399.370  400.258  27 027322.000    418.500  ,185.43416399999998,0.389826,0.3333333333333333,1,0
2016,17,10,27,Ne,x,7050.909,90.77,7520.414,3.362,B-,12568.699,90.847,27.007569462,97.445,False,False,False,False,7050.909,7520.414,   7   17   10   27 Ne    x    7050.909     90.770     7520.414    3.362 B-  12568.699   90.847  27 007569.462     97.445  ,203.051178,0.09077400000000001,0.25925925925925924,0,1
2016,16,11,27,Na,++,-5517.79,3.726,7956.946,0.138,B-,9068.821,3.727,26.994076408,4.0,False,False,False,False,-5517.790,7956.946,   5   16   11   27 Na   ++   -5517.790      3.726     7956.946    0.138 B-   9068.821    3.727  26 994076.408      4.000  ,214.83754199999998,0.0037260000000000006,0.18518518518518517,1,0
2016,15,12,27,Mg,-n,-14586.611,0.05,8263.852,0.002,B-,2610.251,0.069,26.984340627999998,0.053,False,False,False,False,-14586.611,8263.852,   3   15   12   27 Mg   -n  -14586.611      0.050     8263.852    0.002 B-   2610.251    0.069  26 984340.628      0.053  ,223.124004,5.4e-05,0.1111111111111111,0,1
2016,14,13,27,Al,,-17196.861,0.047,8331.553,0.002,B-,-4812.359,0.096,26.981538408,0.05,False,False,False,False,-17196.861,8331.553,   1   14   13   27 Al       -17196.861      0.047     8331.553    0.002 B-  -4812.359    0.096  26 981538.408      0.050  ,224.95193099999997,5.4e-05,0.037037037037037035,1,0
2016,13,14,27,Si,-,-12384.503,0.107,8124.341,0.004,B-,-11662.044,26.34,26.986704688,0.115,False,False,False,False,-12384.503,8124.341,  -1   13   14   27 Si    -  -12384.503      0.107     8124.341    0.004 B- -11662.044   26.340  26 986704.688      0.115  ,219.357207,0.000108,-0.037037037037037035,0,1
2016,12,15,27,P,p4n,-722.458,26.34,7663.438,0.976,B-,-17750.0,400.0,26.999224409,28.277,False,False,True,False,-722.458,7663.438,  -3   12   15   27 P   p4n    -722.458     26.340     7663.438    0.976 B- -17750#     400#     26 999224.409     28.277  ,206.912826,0.026352,-0.1111111111111111,1,0
2016,19,9,28,F,-n,33741.596,393.024,6614.792,14.037,B-,22441.859,412.748,28.036223095,421.928,False,False,False,False,33741.596,6614.792,  10   19    9   28 F    -n   33741.596    393.024     6614.792   14.037 B-  22441.859  412.748  28 036223.095    421.928  ,185.214176,0.393036,0.35714285714285715,0,0
2016,18,10,28,Ne,x,11299.737,126.068,7388.346,4.502,B-,12288.052,126.483,28.012130767,135.339,False,False,False,False,11299.737,7388.346,   8   18   10   28 Ne    x   11299.737    126.068     7388.346    4.502 B-  12288.052  126.483  28 012130.767    135.339  ,206.873688,0.126056,0.2857142857142857,1,1
2016,17,11,28,Na,x,-988.315,10.246,7799.264,0.366,B-,14030.529,10.44,27.998939,11.0,False,False,False,False,-988.315,7799.264,   6   17   11   28 Na    x    -988.315     10.246     7799.264    0.366 B-  14030.529   10.440  27 998939.000     11.000  ,218.379392,0.010248,0.21428571428571427,0,0
2016,16,12,28,Mg,+,-15018.845,2.001,8272.413,0.071,B-,1831.8,2.0,27.983876606,2.148,False,False,False,False,-15018.845,8272.413,   4   16   12   28 Mg    +  -15018.845      2.001     8272.413    0.071 B-   1831.800    2.000  27 983876.606      2.148  ,231.627564,0.0019879999999999997,0.14285714285714285,1,1
2016,15,13,28,Al,-n,-16850.645,0.077,8309.894,0.003,B-,4642.15,0.077,27.981910087,0.083,False,False,False,False,-16850.645,8309.894,   2   15   13   28 Al   -n  -16850.645      0.077     8309.894    0.003 B-   4642.150    0.077  27 981910.087      0.083  ,232.677032,8.400000000000001e-05,0.07142857142857142,0,0
2016,14,14,28,Si,,-21492.7943,0.00049,8447.744,0.0,B-,-14345.055,1.152,27.97692653499,0.00052,False,False,False,False,-21492.79430,8447.744,   0   14   14   28 Si       -21492.79430    0.00049   8447.744    0.000 B- -14345.055    1.152  27 976926.53499    0.00052,236.53683200000003,0.0,0.0,1,1
2016,13,15,28,P,,-7147.74,1.152,7907.479,0.041,B-,-11220.945,160.004,27.992326585,1.236,False,False,False,False,-7147.740,7907.479,  -2   13   15   28 P         -7147.740      1.152     7907.479    0.041 B- -11220.945  160.004  27 992326.585      1.236  ,221.409412,0.0011480000000000001,-0.07142857142857142,0,0
2016,12,16,28,S,--,4073.206,160.0,7478.79,5.714,B-,-23443.0,617.0,28.004372766,171.767,False,False,True,False,4073.206,7478.790,  -4   12   16   28 S    --    4073.206    160.000     7478.790    5.714 B- -23443#     617#     28 004372.766    171.767  ,209.40612,0.15999200000000002,-0.14285714285714285,1,1
2016,20,9,29,F,x,40150.186,525.363,6444.031,18.116,B-,21750.385,546.221,29.043103,564.0,False,False,False,False,40150.186,6444.031,0 11   20    9   29 F     x   40150.186    525.363     6444.031   18.116 B-  21750.385  546.221  29 043103.000    564.000  ,186.876899,0.525364,0.3793103448275862,1,0
2016,19,10,29,Ne,x,18399.801,149.505,7167.067,5.155,B-,15719.807,149.685,29.019753,160.5,False,False,False,False,18399.801,7167.067,   9   19   10   29 Ne    x   18399.801    149.505     7167.067    5.155 B-  15719.807  149.685  29 019753.000    160.500  ,207.844943,0.14949500000000002,0.3103448275862069,0,1
2016,18,11,29,Na,,2679.994,7.337,7682.151,0.253,B-,13282.824,13.557,29.002877092,7.876,False,False,False,False,2679.994,7682.151,   7   18   11   29 Na         2679.994      7.337     7682.151    0.253 B-  13282.824   13.557  29 002877.092      7.876  ,222.782379,0.007337,0.2413793103448276,1,0
2016,17,12,29,Mg,x,-10602.829,11.4,8113.202,0.393,B-,7604.931,11.405,28.988617393,12.238,False,False,False,False,-10602.829,8113.202,   5   17   12   29 Mg    x  -10602.829     11.400     8113.202    0.393 B-   7604.931   11.405  28 988617.393     12.238  ,235.282858,0.011397000000000001,0.1724137931034483,0,1
2016,16,13,29,Al,x,-18207.76,0.345,8348.464,0.012,B-,3687.318,0.345,28.980453164,0.37,False,False,False,False,-18207.760,8348.464,   3   16   13   29 Al    x  -18207.760      0.345     8348.464    0.012 B-   3687.318    0.345  28 980453.164      0.370  ,242.105456,0.00034800000000000006,0.10344827586206896,1,0
2016,15,14,29,Si,,-21895.07838,0.00056,8448.635,0.0,B-,-4942.23,0.359,28.97649466525,0.0006,False,False,False,False,-21895.07838,8448.635,   1   15   14   29 Si       -21895.07838    0.00056   8448.635    0.000 B-  -4942.230    0.359  28 976494.66525    0.00060,245.010415,0.0,0.034482758620689655,0,1
2016,14,15,29,P,,-16952.848,0.359,8251.236,0.012,B-,-13796.432,50.001,28.981800368,0.385,False,False,False,False,-16952.848,8251.236,  -1   14   15   29 P        -16952.848      0.359     8251.236    0.012 B- -13796.432   50.001  28 981800.368      0.385  ,239.28584400000003,0.00034800000000000006,-0.034482758620689655,1,0
2016,13,16,29,S,+3n,-3156.416,50.0,7748.52,1.724,B-,-16318.592,195.192,28.996611448,53.677,False,False,False,False,-3156.416,7748.520,  -3   13   16   29 S   +3n   -3156.416     50.000     7748.520    1.724 B- -16318.592  195.192  28 996611.448     53.677  ,224.70708000000002,0.049996,-0.10344827586206896,0,1
2016,12,17,29,Cl,-p,13162.176,188.68,7158.832,6.506,B-,,,29.014130178,202.555,False,False,False,False,13162.176,7158.832,  -5   12   17   29 Cl   -p   13162.176    188.680     7158.832    6.506 B-      *               29 014130.178    202.555  ,207.60612799999998,0.188674,-0.1724137931034483,1,0
2016,20,10,30,Ne,,23280.117,253.25,7034.531,8.442,B-,14805.448,253.295,30.024992235,271.875,False,False,False,False,23280.117,7034.531,  10   20   10   30 Ne        23280.117    253.250     7034.531    8.442 B-  14805.448  253.295  30 024992.235    271.875  ,211.03592999999998,0.25326,0.3333333333333333,1,1
2016,19,11,30,Na,,8474.67,4.727,7501.968,0.158,B-,17358.49,5.85,30.009097932,5.074,False,False,False,False,8474.670,7501.968,   8   19   11   30 Na         8474.670      4.727     7501.968    0.158 B-  17358.490    5.850  30 009097.932      5.074  ,225.05904,0.00474,0.26666666666666666,0,0
2016,18,12,30,Mg,x,-8883.82,3.447,8054.506,0.115,B-,6981.024,4.496,29.990462825999998,3.7,False,False,False,False,-8883.820,8054.506,   6   18   12   30 Mg    x   -8883.820      3.447     8054.506    0.115 B-   6981.024    4.496  29 990462.826      3.700  ,241.63518000000002,0.0034500000000000004,0.2,1,1
2016,17,13,30,Al,x,-15864.844,2.888,8261.128,0.096,B-,8568.116,2.888,29.982968388,3.1,False,False,False,False,-15864.844,8261.128,   4   17   13   30 Al    x  -15864.844      2.888     8261.128    0.096 B-   8568.116    2.888  29 982968.388      3.100  ,247.83384000000004,0.0028799999999999997,0.13333333333333333,0,0
2016,16,14,30,Si,-n,-24432.96,0.022,8520.654,0.001,B-,-4232.106,0.061,29.973770136,0.023,False,False,False,False,-24432.960,8520.654,   2   16   14   30 Si   -n  -24432.960      0.022     8520.654    0.001 B-  -4232.106    0.061  29 973770.136      0.023  ,255.61962000000003,2.9999999999999997e-05,0.06666666666666667,1,1
2016,15,15,30,P,-,-20200.854,0.065,8353.506,0.002,B-,-6141.601,0.196,29.978313489,0.069,False,False,False,False,-20200.854,8353.506,   0   15   15   30 P     -  -20200.854      0.065     8353.506    0.002 B-  -6141.601    0.196  29 978313.489      0.069  ,250.60518,5.9999999999999995e-05,0.0,0,0
2016,14,16,30,S,-,-14059.253,0.206,8122.707,0.007,B-,-18502.0,196.0,29.984906769,0.221,False,False,True,False,-14059.253,8122.707,  -2   14   16   30 S     -  -14059.253      0.206     8122.707    0.007 B- -18502#     196#     29 984906.769      0.221  ,243.68121000000002,0.00020999999999999998,-0.06666666666666667,1,1
2016,12,18,30,Ar,-pp,20931.147,206.155,6904.204,6.872,B-,,,30.022470511,221.316,False,False,False,False,20931.147,6904.204,  -6   12   18   30 Ar  -pp   20931.147    206.155     6904.204    6.872 B-      *               30 022470.511    221.316  ,207.12612,0.20616,-0.2,1,1
2016,21,10,31,Ne,,31181.591,266.195,6813.09,8.587,B-,18935.559,266.562,31.033474816,285.772,False,False,False,False,31181.591,6813.090,  11   21   10   31 Ne        31181.591    266.195     6813.090    8.587 B-  18935.559  266.562  31 033474.816    285.772  ,211.20579,0.266197,0.3548387096774194,0,1
2016,20,11,31,Na,x,12246.031,13.972,7398.677,0.451,B-,15368.182,14.307,31.013146656,15.0,False,False,False,False,12246.031,7398.677,   9   20   11   31 Na    x   12246.031     13.972     7398.677    0.451 B-  15368.182   14.307  31 013146.656     15.000  ,229.35898699999998,0.013981,0.2903225806451613,1,0
2016,19,12,31,Mg,x,-3122.151,3.074,7869.188,0.099,B-,11828.555,3.801,30.996648232,3.3,False,False,False,False,-3122.151,7869.188,   7   19   12   31 Mg    x   -3122.151      3.074     7869.188    0.099 B-  11828.555    3.801  30 996648.232      3.300  ,243.944828,0.003069,0.22580645161290322,0,1
