vintage,kind,N,Z,A,element,S2n_keV,S2n_unc_keV,S2n_estimated,S2p_keV,S2p_unc_keV,S2p_estimated,Qalpha_keV,Qalpha_unc_keV,Qalpha_estimated,Q2beta_keV,Q2beta_unc_keV,Q2beta_estimated,Qep_keV,Qep_unc_keV,Qep_estimated,Qbeta_n_keV,Qbeta_n_unc_keV,Qbeta_n_estimated,raw_line
2012,rct1,1,0,1,n,,,False,,,False,,,False,,,False,,,False,,,False,0  1  n   0       *                 *                 *                 *                 *                 *           
2012,rct1,0,1,1,H,,,False,,,False,,,False,,,False,,,False,,,False,   1 H    1       *                 *                 *                 *                 *                 *           
2012,rct1,1,1,2,H,,,False,,,False,,,False,,,False,,,False,,,False,0  2 H    1       *                 *                 *                 *                 *                 *           
2012,rct1,2,1,3,H,8481.8,0.0,False,,,False,,,False,-13717.0,2000.0,True,,,False,,,False,0  3 H    1    8481.80    0.00      *                 *            -13717#   2000#        *                 *           
2012,rct1,1,2,3,He,,,False,7718.04,0.0,False,,,False,,,False,,,False,,,False,   3 He   2       *              7718.04    0.00      *                 *                 *                 *           
2012,rct1,0,3,3,Li,,,False,-6800.0,2000.0,True,,,False,,,False,8242.0,2000.0,True,,,False,   3 Li   3       *             -6800#   2000#        *                 *              8242#   2000#        *           
2012,rct1,3,1,4,H,4657.23,100.0,False,,,False,,,False,-702.06,234.52,False,,,False,1618.59,100.0,False,0  4 H    1    4657.23  100.00      *                 *              -702.06  234.52      *              1618.59  100.00
2012,rct1,2,2,4,He,,,False,,,False,0.0,0.0,False,,,False,,,False,-34313.0,2000.0,True,   4 He   2       *                 *                 0.0     0.0       *                 *            -34313#   2000#  
2012,rct1,1,3,4,Li,,,False,2390.48,212.13,False,,,False,,,False,3084.41,212.13,False,,,False,   4 Li   3       *              2390.48  212.13      *                 *              3084.41  212.13      *           
2012,rct1,4,1,5,H,-1800.0,89.44,False,,,False,,,False,21213.55,102.47,False,,,False,22396.21,89.44,False,0  5 H    1   -1800.00   89.44      *                 *             21213.55  102.47      *             22396.21   89.44
2012,rct1,3,2,5,He,19842.62,20.0,False,,,False,735.0,20.0,False,-25907.0,2003.0,True,,,False,-22163.27,213.07,False,   5 He   2   19842.62   20.00      *               735.00   20.00 -25907#   2003#        *            -22163.27  213.07
2012,rct1,2,3,5,Li,33131.0,2001.0,True,17848.86,50.0,False,1965.0,50.0,False,,,False,-20231.21,111.8,False,,,False,   5 Li   3   33131#   2001#    17848.86   50.00   1965.00   50.00      *            -20231.21  111.80      *           
2012,rct1,1,4,5,Be,,,False,-7630.0,2003.0,True,,,False,,,False,27425.0,2003.0,True,,,False,   5 Be   4       *             -7630#   2003#        *                 *             27425#   2003#        *           
2012,rct1,5,1,6,H,-1111.96,273.09,False,,,False,,,False,27788.84,254.13,False,,,False,22573.17,254.91,False,0  6 H    1   -1111.96  273.09      *                 *             27788.84  254.13      *             22573.17  254.91
2012,rct1,4,2,6,He,975.45,0.05,False,,,False,,,False,-782.94,5.45,False,,,False,-2158.11,50.0,False,   6 He   2     975.45    0.05      *                 *              -782.94    5.45      *             -2158.11   50.00
2012,rct1,3,3,6,Li,27378.94,212.13,False,25112.19,100.0,False,-1473.76,0.0,False,-33233.0,2003.0,True,-26094.53,89.44,False,-31123.0,2003.0,True,   6 Li   3   27378.94  212.13  25112.19  100.00  -1473.76    0.00 -33233#   2003#   -26094.53   89.44 -31123#   2003#  
2012,rct1,2,4,6,Be,,,False,-1372.18,5.45,False,,,False,,,False,-145.17,20.73,False,,,False,   6 Be   4       *             -1372.18    5.45      *                 *              -145.17   20.73      *           
2012,rct1,1,5,6,B,,,False,-7419.0,2014.0,True,,,False,,,False,28352.0,2003.0,True,,,False,   6 B    5       *             -7419#   2014#        *                 *             28352#   2003#        *           
2012,rct1,6,1,7,H,-100.0,1000.0,True,,,False,,,False,34228.0,1004.0,True,,,False,23472.0,1004.0,True,0  7 H    1    -100#   1000#        *                 *             34228#   1004#        *             23472#   1004#  
2012,rct1,5,2,7,He,1300.74,21.38,False,,,False,,,False,10304.13,7.56,False,,,False,3914.93,7.56,False,   7 He   2    1300.74   21.38      *                 *             10304.13    7.56      *              3914.93    7.56
2012,rct1,4,3,7,Li,12914.42,50.0,False,32563.28,89.44,False,-2467.62,0.0,False,-12769.44,25.15,False,-34257.58,254.13,False,-11539.25,5.45,False,   7 Li   3   12914.42   50.00  32563.28   89.44  -2467.62    0.00 -12769.44   25.15 -34257.58  254.13 -11539.25    5.45
2012,rct1,3,4,7,Be,37512.0,2003.0,True,10040.18,20.0,False,-1587.13,0.07,False,,,False,-9112.07,0.09,False,-39622.0,2003.0,True,   7 Be   4   37512#   2003#    10040.18   20.00  -1587.13    0.07      *             -9112.07    0.09 -39622#   2003#  
2012,rct1,2,5,7,B,,,False,-1419.72,55.97,False,-3415.0,2000.0,True,,,False,6300.7,25.15,False,,,False,   7 B    5       *             -1419.72   55.97  -3415#   2000#        *              6300.70   25.15      *           
2012,rct1,6,2,8,He,2125.05,0.1,False,,,False,,,False,26668.01,0.1,False,,,False,8631.26,0.09,False,0  8 He   2    2125.05    0.10      *                 *             26668.01    0.10      *              8631.26    0.09
2012,rct1,5,3,8,Li,9283.71,0.05,False,35507.85,254.13,False,-6100.24,100.0,False,-1975.77,1.0,False,-35478.0,1004.0,True,-2894.51,0.09,False,   8 Li   3    9283.71    0.05  35507.85  254.13  -6100.24  100.00  -1975.77    1.00 -35478#   1004#    -2894.51    0.09
2012,rct1,4,4,8,Be,29576.0,5.45,False,27228.36,0.06,False,91.84,0.04,False,-30122.6,18.24,False,-28420.43,7.56,False,-30806.2,25.15,False,   8 Be   4   29576.00    5.45  27228.36    0.06     91.84    0.04 -30122.60   18.24 -28420.43    7.56 -30806.20   25.15
2012,rct1,3,5,8,B,40541.0,2003.0,True,5743.24,1.0,False,-4826.52,212.13,False,,,False,725.5,1.0,False,,,False,   8 B    5   40541#   2003#     5743.24    1.00  -4826.52  212.13      *               725.50    1.00      *           
2012,rct1,2,6,8,C,,,False,-2111.29,19.04,False,,,False,,,False,12006.3,18.24,False,,,False,   8 C    6       *             -2111.29   19.04      *                 *             12006.30   18.24      *           
2012,rct1,7,2,9,He,1279.86,47.42,False,,,False,,,False,29587.44,46.82,False,,,False,11918.78,46.82,False,0  9 He   2    1279.86   47.42      *                 *             29587.44   46.82      *             11918.78   46.82
2012,rct1,6,3,9,Li,6094.84,0.19,False,38758.0,1004.0,True,-10362.45,89.44,False,12538.41,0.92,False,,,False,11941.91,0.19,False,   9 Li   3    6094.84    0.19  38758#   1004#   -10362.45   89.44  12538.41    0.92      *             11941.91    0.19
2012,rct1,5,4,9,Be,20563.18,0.1,False,29302.61,7.56,False,-2307.7,20.0,False,-17562.52,2.14,False,-27550.2,0.12,False,-19644.44,1.0,False,   9 Be   4   20563.18    0.10  29302.61    7.56  -2307.70   20.00 -17562.52    2.14 -27550.20    0.12 -19644.44    1.00
2012,rct1,4,5,9,B,31402.7,25.17,False,17068.56,0.9,False,-1687.31,50.01,False,,,False,-15818.29,0.9,False,-30719.1,18.27,False,   9 B    5   31402.70   25.17  17068.56    0.90  -1687.31   50.01      *            -15818.29    0.90 -30719.10   18.27
2012,rct1,3,6,9,C,,,False,1435.97,2.14,False,-10653.0,2003.0,True,,,False,16680.33,2.14,False,,,False,   9 C    6       *              1435.97    2.14 -10653#   2003#        *             16680.33    2.14      *           
2012,rct1,8,2,10,He,-1420.0,100.0,False,,,False,,,False,36564.83,100.0,False,,,False,16146.1,100.0,False,0 10 He   2   -1420.00  100.00      *                 *             36564.83  100.00      *             16146.10  100.00
2012,rct1,7,3,10,Li,4035.81,12.72,False,,,False,-11248.01,254.45,False,21001.93,12.73,False,,,False,13632.85,12.72,False,  10 Li   3    4035.81   12.72      *            -11248.01  254.45  21001.93   12.73      *             13632.85   12.72
2012,rct1,6,4,10,Be,8476.82,0.09,False,33580.13,0.12,False,-7409.52,0.1,False,-3091.27,0.4,False,-35617.38,46.82,False,-7880.32,0.9,False,  10 Be   4    8476.82    0.09  33580.13    0.12  -7409.52    0.10  -3091.27    0.40 -35617.38   46.82  -7880.32    0.90
2012,rct1,5,5,10,B,27013.52,1.07,False,23473.05,0.39,False,-4461.1,0.38,False,-26749.42,400.0,False,-20193.18,0.43,False,-24931.6,2.17,False,  10 B    5   27013.52    1.07  23473.05    0.39  -4461.10    0.38 -26749.42  400.00 -20193.18    0.43 -24931.60    2.17
2012,rct1,4,6,10,C,35508.15,18.25,False,3820.86,0.39,False,-5101.19,5.46,False,,,False,-2938.67,0.4,False,,,False,  10 C    6   35508.15   18.25   3820.86    0.39  -5101.19    5.46      *             -2938.67    0.40      *           
2012,rct1,3,7,10,N,,,False,-1300.59,400.0,False,-10945.0,2042.0,True,,,False,19094.65,400.0,False,,,False,  10 N    7       *             -1300.59  400.00 -10945#   2042#        *             19094.65  400.00      *           
2012,rct1,8,3,11,Li,369.28,0.64,False,,,False,-10832.0,1004.0,True,32060.37,0.74,False,,,False,20049.45,0.62,False,0 11 Li   3     369.28    0.64      *            -10832#   1004#    32060.37    0.74      *             20049.45    0.62
2012,rct1,7,4,11,Be,7313.92,0.25,False,35336.67,46.82,False,-8320.87,7.56,False,9526.87,0.98,False,-36284.12,100.0,False,55.16,0.45,False,  11 Be   4    7313.92    0.25  35336.67   46.82  -8320.87    7.56   9526.87    0.98 -36284.12  100.00     55.16    0.45
2012,rct1,6,5,11,B,19891.24,0.99,False,30864.96,0.46,False,-8664.14,0.42,False,-15635.76,46.15,False,-31673.71,12.73,False,-15102.19,0.17,False,  11 B    5   19891.24    0.99  30864.96    0.46  -8664.14    0.42 -15635.76   46.15 -31673.71   12.73 -15102.19    0.17
2012,rct1,5,6,11,C,34403.31,2.34,False,15276.1,0.95,False,-7543.62,0.95,False,,,False,-9246.16,0.95,False,-36221.13,400.0,False,  11 C    6   34403.31    2.34  15276.10    0.95  -7543.62    0.95      *             -9246.16    0.95 -36221.13  400.00
2012,rct1,4,7,11,N,,,False,2690.79,46.16,False,-5797.82,52.56,False,,,False,4963.98,46.15,False,,,False,  11 N    7       *              2690.79   46.16  -5797.82   52.56      *              4963.98   46.15      *           
2012,rct1,9,3,12,Li,275.69,19.68,False,,,False,,,False,35550.16,15.07,False,,,False,20671.09,15.01,False,0 12 Li   3     275.69   19.68      *                 *             35550.16   15.07      *             20671.09   15.01
2012,rct1,8,4,12,Be,3672.36,1.91,False,38672.5,100.02,False,-8956.84,1.91,False,25077.76,1.91,False,,,False,8338.56,1.95,False,  12 Be   4    3672.36    1.91  38672.50  100.02  -8956.84    1.91  25077.76    1.91      *              8338.56    1.95
2012,rct1,7,5,12,B,14823.91,1.37,False,34261.15,12.79,False,-10001.3,1.32,False,-3968.66,1.66,False,-34647.81,1.46,False,-5352.2,1.62,False,  12 B    5   14823.91    1.37  34261.15   12.79 -10001.30    1.32  -3968.66    1.66 -34647.81    1.46  -5352.20    1.62
2012,rct1,6,6,12,C,31841.39,0.39,False,27185.43,0.08,False,-7366.59,0.04,False,-31914.7,24.0,False,-27466.14,0.24,False,-32374.96,46.16,False,  12 C    6   31841.39    0.39  27185.43    0.08  -7366.59    0.04 -31914.70   24.00 -27466.14    0.24 -32374.96   46.16
2012,rct1,5,7,12,N,37604.67,400.0,False,9290.56,1.07,False,-8008.42,1.41,False,,,False,1381.22,1.08,False,,,False,  12 N    7   37604.67  400.00   9290.56    1.07  -8008.42    1.41      *              1381.22    1.08      *           
2012,rct1,4,8,12,O,,,False,-1638.0,24.0,False,-5574.49,30.15,False,,,False,13975.43,24.02,False,,,False,  12 O    8       *             -1638.00   24.00  -5574.49   30.15      *             13975.43   24.02      *           
2012,rct1,10,3,13,Li,-1470.0,350.0,False,,,False,,,False,41778.77,350.0,False,,,False,25191.81,350.01,False,0 13 Li   3   -1470.00  350.00      *                 *             41778.77  350.00      *             25191.81  350.01
2012,rct1,9,4,13,Be,2660.73,10.18,False,,,False,-9701.74,47.91,False,30534.07,10.18,False,,,False,12218.34,10.27,False,  13 Be   4    2660.73   10.18      *             -9701.74   47.91  30534.07   10.18      *             12218.34   10.27
2012,rct1,8,5,13,B,8248.4,1.0,False,38744.08,1.25,False,-10817.7,1.1,False,11216.64,1.12,False,-39646.42,15.05,False,8490.8,1.08,False,  13 B    5    8248.40    1.00  38744.08    1.25 -10817.70    1.10  11216.64    1.12 -39646.42   15.05   8490.80    1.08
2012,rct1,7,6,13,C,23667.92,0.95,False,31630.1,0.24,False,-10648.36,0.08,False,-19990.43,9.53,False,-29241.72,1.91,False,-22284.38,1.0,False,  13 C    6   23667.92    0.95  31630.10    0.24 -10648.36    0.08 -19990.43    9.53 -29241.72    1.91 -22284.38    1.00
2012,rct1,6,7,13,N,35100.8,46.16,False,17900.34,0.5,False,-9495.92,0.94,False,,,False,-15312.91,1.35,False,-34640.53,24.0,False,  13 N    7   35100.80   46.16  17900.34    0.50  -9495.92    0.94      *            -15312.91    1.35 -34640.53   24.00
2012,rct1,5,8,13,O,,,False,2112.8,9.57,False,-8220.45,9.76,False,,,False,15826.47,9.53,False,,,False,  13 O    8       *              2112.80    9.57  -8220.45    9.76      *             15826.47    9.53      *           
2012,rct1,10,4,14,Be,1265.89,132.26,False,,,False,-11642.73,165.8,False,36934.61,132.25,False,,,False,15321.06,132.25,False,0 14 Be   4    1265.89  132.26      *            -11642.73  165.80  36934.61  132.25      *             15321.06  132.25
2012,rct1,9,5,14,B,5848.36,21.25,False,39833.83,25.99,False,-11813.85,24.74,False,20800.27,21.21,False,-41966.17,350.64,False,12467.36,21.21,False,  14 B    5    5848.36   21.25  39833.83   25.99 -11813.85   24.74  20800.27   21.21 -41966.17  350.64  12467.36   21.21
2012,rct1,8,6,14,C,13122.74,0.0,False,36635.81,1.91,False,-12012.51,0.08,False,-4987.56,0.11,False,-37928.15,10.18,False,-10396.91,0.27,False,  14 C    6   13122.74    0.00  36635.81    1.91 -12012.51    0.08  -4987.56    0.11 -37928.15   10.18 -10396.91    0.27
2012,rct1,7,7,14,N,30617.29,1.0,False,25083.94,1.32,False,-11612.19,0.38,False,-29100.99,41.12,False,-20987.67,1.08,False,-28323.34,9.53,False,  14 N    7   30617.29    1.00  25083.94    1.32 -11612.19    0.38 -29100.99   41.12 -20987.67    1.08 -28323.34    9.53
2012,rct1,6,8,14,O,40049.87,24.0,False,6570.48,0.11,False,-10116.21,0.41,False,,,False,-2406.52,0.11,False,,,False,  14 O    8   40049.87   24.00   6570.48    0.11 -10116.21    0.41      *             -2406.52    0.11      *           
2012,rct1,5,9,14,F,,,False,-48.4,41.13,False,-9260.61,402.11,False,,,False,19329.96,41.12,False,,,False,  14 F    9       *               -48.40   41.13  -9260.61  402.11      *             19329.96   41.12      *           
2012,rct1,11,4,15,Be,41.0,401.0,True,,,False,,,False,39887.0,401.0,True,,,False,18025.0,401.0,True,0 15 Be   4      41#    401#        *                 *             39887#    401#        *             18025#    401#  
2012,rct1,10,5,15,B,3746.76,21.07,False,43960.84,350.63,False,-14195.18,21.05,False,28856.55,21.04,False,,,False,17866.78,21.04,False,  15 B    5    3746.76   21.07  43960.84  350.63 -14195.18   21.05  28856.55   21.04      *             17866.78   21.04
2012,rct1,9,6,15,C,9394.5,0.8,False,38363.87,10.21,False,-12728.94,0.83,False,7017.54,0.94,False,-37370.32,132.25,False,-1061.59,0.8,False,  15 C    6    9394.50    0.80  38363.87   10.21 -12728.94    0.83   7017.54    0.94 -37370.32  132.25  -1061.59    0.80
2012,rct1,8,7,15,N,21386.68,0.27,False,31038.62,1.08,False,-10991.36,0.42,False,-16705.37,62.4,False,-30851.22,21.21,False,-15977.34,0.11,False,  15 N    7   21386.68    0.27  31038.62    1.08 -10991.36    0.42 -16705.37   62.40 -30851.22   21.21 -15977.34    0.11
2012,rct1,7,8,15,O,36402.47,9.54,False,14847.34,0.49,False,-10219.61,1.07,False,,,False,-7453.26,0.49,False,-37180.12,41.12,False,  15 O    8   36402.47    9.54  14847.34    0.49 -10219.61    1.07      *             -7453.26    0.49 -37180.12   41.12
2012,rct1,6,9,15,F,,,False,3116.61,62.4,False,-9921.75,77.61,False,,,False,6654.42,62.4,False,,,False,  15 F    9       *              3116.61   62.40  -9921.75   77.61      *              6654.42   62.40      *           
2012,rct1,12,4,16,Be,-1350.0,100.0,False,,,False,,,False,43753.0,165.84,False,,,False,20417.83,167.13,False,0 16 Be   4   -1350.00  100.00      *                 *             43753.00  165.84      *             20417.83  167.13
2012,rct1,11,5,16,B,2694.05,32.47,False,,,False,-14232.22,28.8,False,31428.36,24.68,False,,,False,19167.81,24.59,False,  16 B    5    2694.05   32.47      *            -14232.22   28.80  31428.36   24.68      *             19167.81   24.59
2012,rct1,10,6,16,C,5468.4,3.58,False,40838.31,132.29,False,-13808.55,4.05,False,18431.13,3.58,False,-43355.0,401.0,True,5521.37,3.58,False,  16 C    6    5468.40    3.58  40838.31  132.29 -13808.55    4.05  18431.13    3.58 -43355#    401#     5521.37    3.58
2012,rct1,9,7,16,N,13322.14,2.3,False,32557.72,21.34,False,-10110.42,2.65,False,-4996.35,8.63,False,-30563.05,21.17,False,-5243.02,2.35,False,  16 N    7   13322.14    2.30  32557.72   21.34 -10110.42    2.65  -4996.35    8.63 -30563.05   21.17  -5243.02    2.35
2012,rct1,8,8,16,O,28887.09,0.11,False,22334.84,0.0,False,-7161.92,0.0,False,-28723.16,20.48,False,-21899.12,0.8,False,-29615.13,62.4,False,  16 O    8   28887.09    0.11  22334.84    0.00  -7161.92    0.00 -28723.16   20.48 -21899.12    0.80 -29615.13   62.40
2012,rct1,7,9,16,F,37426.79,41.95,False,6761.1,8.32,False,-9082.73,8.38,False,,,False,3289.84,8.32,False,,,False,  16 F    9   37426.79   41.95   6761.10    8.32  -9082.73    8.38      *              3289.84    8.32      *           
2012,rct1,6,10,16,Ne,,,False,-1400.76,20.48,False,-10353.46,31.55,False,,,False,13841.58,20.49,False,,,False,  16 Ne  10       *             -1400.76   20.48 -10353.46   31.55      *             13841.58   20.49      *           
2012,rct1,12,5,17,B,1329.81,172.16,False,,,False,-16994.99,389.48,False,35900.74,171.53,False,,,False,22005.37,170.91,False,0 17 B    5    1329.81  172.16      *            -16994.99  389.48  35900.74  171.53      *             22005.37  170.91
2012,rct1,11,6,17,C,4985.0,17.38,False,43308.0,401.0,True,-15053.21,20.13,False,21839.54,17.36,False,-43705.32,166.7,False,7275.55,17.52,False,  17 C    6    4985.00   17.38  43308#    401#   -15053.21   20.13  21839.54   17.36 -43705.32  166.70   7275.55   17.52
2012,rct1,10,7,17,N,8374.0,15.0,False,35665.85,25.84,False,-11116.96,15.04,False,5918.37,15.0,False,-36531.17,28.79,False,4535.76,15.0,False,  17 N    7    8374.00   15.00  35665.85   25.84 -11116.96   15.04   5918.37   15.00 -36531.17   28.79   4535.76   15.00
2012,rct1,9,8,17,O,19807.0,0.49,False,25259.85,0.8,False,-6358.69,0.0,False,-17309.21,0.35,False,-21791.86,3.58,False,-19560.33,8.32,False,  17 O    8   19807.00    0.49  25259.85    0.80  -6358.69    0.00 -17309.21    0.35 -21791.86    3.58 -19560.33    8.32
2012,rct1,8,9,17,F,30997.74,62.4,False,12727.68,0.25,False,-5818.69,0.37,False,,,False,-11021.18,2.31,False,-30105.77,20.48,False,  17 F    9   30997.74   62.40  12727.68    0.25  -5818.69    0.37      *            -11021.18    2.31 -30105.77   20.48
2012,rct1,7,10,17,Ne,,,False,933.1,0.61,False,-9039.9,9.53,False,,,False,13948.48,0.35,False,,,False,  17 Ne  10       *               933.10    0.61  -9039.90    9.53      *             13948.48    0.35      *           
2012,rct1,13,5,18,B,1407.77,172.7,False,,,False,,,False,38733.96,171.95,False,,,False,22745.04,171.83,False,0 18 B    5    1407.77  172.70      *                 *             38733.96  171.95      *             22745.04  171.83
2012,rct1,12,6,18,C,4918.64,30.21,False,47106.95,168.49,False,-17461.29,135.61,False,25700.94,30.0,False,,,False,8976.73,33.54,False,  18 C    6    4918.64   30.21  47106.95  168.49 -17461.29  135.61  25700.94   30.00      *              8976.73   33.54
2012,rct1,11,7,18,N,8713.37,18.71,False,38577.04,30.8,False,-12975.43,28.19,False,12240.06,18.58,False,-37946.62,171.88,False,5850.61,18.57,False,  18 N    7    8713.37   18.71  38577.04   30.80 -12975.43   28.19  12240.06   18.58 -37946.62  171.88   5850.61   18.57
2012,rct1,10,8,18,O,12188.45,0.0,False,29054.89,3.58,False,-6227.62,0.0,False,-6100.44,0.36,False,-29102.56,17.36,False,-10805.83,0.25,False,  18 O    8   12188.45    0.00  29054.89    3.58  -6227.62    0.00  -6100.44    0.36 -29102.56   17.36 -10805.83    0.25
2012,rct1,9,9,18,F,25949.78,8.33,False,19388.74,2.35,False,-4415.22,0.46,False,-24163.82,112.48,False,-14285.93,15.01,False,-23698.65,0.58,False,  18 F    9   25949.78    8.33  19388.74    2.35  -4415.22    0.46 -24163.82  112.48 -14285.93   15.01 -23698.65    0.58
2012,rct1,8,10,18,Ne,34811.17,20.48,False,4523.32,0.36,False,-5114.75,0.38,False,,,False,-1162.58,0.36,False,,,False,  18 Ne  10   34811.17   20.48   4523.32    0.36  -5114.75    0.38      *             -1162.58    0.36      *           
2012,rct1,7,11,18,Na,,,False,221.26,112.78,False,-9352.39,119.76,False,,,False,15796.26,112.48,False,,,False,  18 Na  11       *               221.26  112.78  -9352.39  119.76      *             15796.26  112.48      *           
2012,rct1,14,5,19,B,1136.0,435.0,True,,,False,,,False,42922.0,401.0,True,,,False,25788.0,402.0,True,0 19 B    5    1136#    435#        *                 *             42922#    401#        *             25788#    402#  
2012,rct1,13,6,19,C,4760.8,99.91,False,,,False,-19773.0,412.0,True,29079.75,98.42,False,,,False,11228.13,100.13,False,  19 C    6    4760.80   99.91      *            -19773#    412#    29079.75   98.42      *             11228.13  100.13
2012,rct1,12,7,19,N,8157.19,22.23,False,42493.24,171.66,False,-15527.38,26.68,False,17342.97,16.4,False,-43280.58,171.73,False,8567.02,16.4,False,  19 N    7    8157.19   22.23  42493.24  171.66 -15527.38   26.68  17342.97   16.40 -43280.58  171.73   8567.02   16.40
2012,rct1,11,8,19,O,12001.01,2.64,False,32275.86,17.56,False,-8965.2,2.76,False,1580.8,2.64,False,-28874.24,30.12,False,-5611.57,2.68,False,  19 O    8   12001.01    2.64  32275.86   17.56  -8965.20    2.76   1580.80    2.64 -28874.24   30.12  -5611.57    2.68
2012,rct1,10,9,19,F,19581.78,0.25,False,23935.46,15.0,False,-4013.8,0.0,False,-14416.84,10.54,False,-21889.58,18.57,False,-14876.38,0.36,False,  19 F    9   19581.78    0.25  23935.46   15.00  -4013.80    0.00 -14416.84   10.54 -21889.58   18.57 -14876.38    0.36
2012,rct1,9,10,19,Ne,30891.03,0.39,False,12017.12,0.16,False,-3528.47,0.52,False,-30076.34,50.0,False,-4754.1,0.16,False,-31356.19,112.48,False,  19 Ne  10   30891.03    0.39  12017.12    0.16  -3528.47    0.52 -30076.34   50.00  -4754.10    0.16 -31356.19  112.48
2012,rct1,8,11,19,Na,,,False,3600.25,10.54,False,-6302.33,63.28,False,,,False,4767.31,10.55,False,,,False,  19 Na  11       *              3600.25   10.54  -6302.33   63.28      *              4767.31   10.55      *           
2012,rct1,7,12,19,Mg,,,False,-750.0,50.0,False,,,False,,,False,19221.8,50.0,False,,,False,  19 Mg  12       *              -750.00   50.00      *                 *             19221.80   50.00      *           
2012,rct1,15,5,20,B,857.0,719.0,True,,,False,,,False,45368.0,701.0,True,,,False,26649.0,706.0,True,0 20 B    5     857#    719#        *                 *             45368#    701#        *             26649#    706#  
2012,rct1,14,6,20,C,3503.15,241.03,False,,,False,-22314.44,291.01,False,33761.44,239.16,False,,,False,13630.77,239.72,False,  20 C    6    3503.15  241.03      *            -22314.44  291.01  33761.44  239.16      *             13630.77  239.72
2012,rct1,13,7,20,N,7490.69,58.61,False,44659.96,179.76,False,-17772.08,60.78,False,21782.57,55.59,False,-44301.0,404.0,True,10360.93,55.65,False,  20 N    7    7490.69   58.61  44659.96  179.76 -17772.08   60.78  21782.57   55.59 -44301#    404#    10360.93   55.65
2012,rct1,12,8,20,O,11563.65,0.88,False,35699.9,30.01,False,-12322.88,3.69,False,10838.1,0.88,False,-35905.41,98.39,False,-2787.7,0.88,False,  20 O    8   11563.65    0.88  35699.90   30.01 -12322.88    3.69  10838.10    0.88 -35905.41   98.39  -2787.70    0.88
2012,rct1,11,9,20,F,17033.21,0.46,False,27708.57,18.57,False,-8126.29,2.3,False,-6868.07,1.11,False,-23161.96,16.4,False,-9840.83,0.16,False,  20 F    9   17033.21    0.46  27708.57   18.57  -8126.29    2.30  -6868.07    1.11 -23161.96   16.40  -9840.83    0.16
2012,rct1,10,10,20,Ne,28502.19,0.36,False,20837.06,0.0,False,-4729.84,0.0,False,-24600.6,27.0,False,-17663.76,2.64,False,-28042.64,10.54,False,  20 Ne  10   28502.19    0.36  20837.06    0.00  -4729.84    0.00 -24600.60   27.00 -17663.76    2.64 -28042.64   10.54
2012,rct1,9,11,20,Na,34328.96,112.48,False,8600.45,1.21,False,-6254.57,8.39,False,,,False,1049.08,1.11,False,-33049.1,50.01,False,  20 Na  11   34328.96  112.48   8600.45    1.21  -6254.57    8.39      *              1049.08    1.11 -33049.10   50.01
2012,rct1,8,12,20,Mg,,,False,2336.9,27.0,False,-8852.4,33.89,False,,,False,8517.64,27.0,False,,,False,  20 Mg  12       *              2336.90   27.00  -8852.40   33.89      *              8517.64   27.00      *           
2012,rct1,16,5,21,B,-801.0,988.0,True,,,False,,,False,50470.0,909.0,True,,,False,30092.0,935.0,True,0 21 B    5    -801#    988#        *                 *             50470#    909#        *             30092#    935#  
2012,rct1,15,6,21,C,2912.0,412.0,True,,,False,,,False,37581.0,401.0,True,,,False,15807.0,404.0,True,  21 C    6    2912#    412#        *                 *             37581#    401#        *             15807#    404#  
2012,rct1,14,7,21,N,6746.99,96.45,False,48104.0,412.0,True,-20944.57,195.53,False,25298.77,95.06,False,-49171.0,705.0,True,13383.68,95.05,False,  21 N    7    6746.99   96.45  48104#    412#   -20944.57  195.53  25298.77   95.06 -49171#    705#    13383.68   95.05
2012,rct1,13,8,21,O,11413.59,12.29,False,38928.65,99.12,False,-15393.79,21.11,False,13793.68,12.0,False,-36784.67,239.46,False,8.05,12.0,False,  21 O    8   11413.59   12.29  38928.65   99.12 -15393.79   21.11  13793.68   12.00 -36784.67  239.46      8.05   12.00
2012,rct1,12,9,21,F,14702.8,1.8,False,30481.07,16.5,False,-10342.6,15.11,False,2137.03,1.82,False,-29101.69,55.62,False,-1077.0,1.8,False,  21 F    9   14702.80    1.80  30481.07   16.50 -10342.60   15.11   2137.03    1.82 -29101.69   55.62  -1077.00    1.80
2012,rct1,11,10,21,Ne,23626.46,0.16,False,23642.57,2.64,False,-7347.93,0.04,False,-16645.29,16.41,False,-16816.91,0.89,False,-20653.7,1.11,False,  21 Ne  10   23626.46    0.16  23642.57    2.64  -7347.93    0.04 -16645.29   16.41 -16816.91    0.89 -20653.70    1.11
2012,rct1,10,11,21,Na,31256.66,10.54,False,15275.13,0.28,False,-6561.25,0.37,False,-29175.0,401.0,True,-9456.14,0.28,False,-27814.62,27.0,False,  21 Na  11   31256.66   10.54  15275.13    0.28  -6561.25    0.37 -29175#    401#    -9456.14    0.28 -27814.62   27.00
2012,rct1,9,12,21,Mg,37057.51,52.63,False,5416.48,16.42,False,-8011.85,16.42,False,,,False,10666.47,16.41,False,,,False,  21 Mg  12   37057.51   52.63   5416.48   16.42  -8011.85   16.42      *             10666.47   16.41      *           
2012,rct1,8,13,21,Al,,,False,517.0,401.0,True,,,False,,,False,12850.0,401.0,True,,,False,  21 Al  13       *               517#    401#        *                 *             12850#    401#        *           
