vintage,kind,N,Z,A,element,Sn_keV,Sn_unc_keV,Sn_estimated,Sp_keV,Sp_unc_keV,Sp_estimated,Q4beta_keV,Q4beta_unc_keV,Q4beta_estimated,Qda_keV,Qda_unc_keV,Qda_estimated,Qpa_keV,Qpa_unc_keV,Qpa_estimated,Qna_keV,Qna_unc_keV,Qna_estimated,raw_line
2016,rct2,3,3,6,Li,5663.32,50.0,False,4433.32,20.0,False,,,False,22372.77,0.0,False,4019.72,0.0,False,4783.47,0.0,False,   6 Li   3    5663.32   50.00   4433.32   20.00      *             22372.77    0.00   4019.72    0.00   4783.47    0.00
2016,rct2,2,4,6,Be,26835.0,2003.0,True,592.82,50.3,False,,,False,3762.65,212.2,False,-5428.0,2000.0,True,9090.22,5.45,False,   6 Be   4   26835#   2003#      592.82   50.30      *              3762.65  212.20  -5428#   2000#     9090.22    5.45
2016,rct2,1,5,6,B,,,False,-2892.0,2832.0,True,,,False,,,False,,,False,24299.0,2830.0,True,   6 B    5       *             -2892#   2832#        *                 *                 *             24299#   2830#  
2016,rct2,6,1,7,H,812.0,1036.0,True,,,False,21459.0,1004.0,True,,,False,,,False,,,False,0  7 H    1     812#   1036#        *             21459#   1004#        *                 *                 *           
2016,rct2,5,2,7,He,-409.71,7.56,False,23091.56,254.24,False,,,False,3891.49,89.76,False,6316.05,100.29,False,,,False,   7 He   2    -409.71    7.56  23091.56  254.24      *              3891.49   89.76   6316.05  100.29      *           
2016,rct2,4,3,7,Li,7251.09,0.0,False,9973.96,0.05,False,,,False,14386.68,20.0,False,17346.24,0.0,False,-4067.62,100.0,False,   7 Li   3    7251.09    0.00   9973.96    0.05      *             14386.68   20.00  17346.24    0.00  -4067.62  100.00
2016,rct2,3,4,7,Be,10677.35,5.45,False,5606.85,0.07,False,,,False,14800.92,50.0,False,-4690.13,212.13,False,18990.48,0.07,False,   7 Be   4   10677.35    5.45   5606.85    0.07      *             14800.92   50.00  -4690.13  212.13  18990.48    0.07
2016,rct2,2,5,7,B,27715.0,2003.0,True,-2012.55,25.73,False,,,False,1249.0,2003.0,True,,,False,7999.76,213.62,False,   7 B    5   27715#   2003#    -2012.55   25.73      *              1249#   2003#        *              7999.76  213.62
2016,rct2,6,2,8,He,2534.76,7.56,False,24814.0,1004.0,True,-3454.59,18.24,False,444.77,254.13,False,3581.29,89.44,False,,,False,0  8 He   2    2534.76    7.56  24814#   1004#    -3454.59   18.24    444.77  254.13   3581.29   89.44      *           
2016,rct2,5,3,8,Li,2032.62,0.05,False,12416.29,7.56,False,,,False,14064.51,0.07,False,14578.63,20.0,False,-6300.24,89.44,False,   8 Li   3    2032.62    0.05  12416.29    7.56      *             14064.51    0.07  14578.63   20.00  -6300.24   89.44
2016,rct2,4,4,8,Be,18898.64,0.08,False,17254.4,0.04,False,,,False,1565.6,0.04,False,-1873.16,50.0,False,-643.16,20.0,False,   8 Be   4   18898.64    0.08  17254.40    0.04      *              1565.60    0.04  -1873.16   50.00   -643.16   20.00
2016,rct2,3,5,8,B,12826.3,25.17,False,136.4,1.0,False,,,False,15257.34,5.54,False,-9353.0,2003.0,True,16889.08,50.01,False,   8 B    5   12826.30   25.17    136.40    1.00      *             15257.34    5.54  -9353#   2003#    16889.08   50.01
2016,rct2,2,6,8,C,,,False,-98.75,31.07,False,,,False,-1545.0,2003.0,True,,,False,3572.0,2003.0,True,   8 C    6       *               -98.75   31.07      *             -1545#   2003#        *              3572#   2003#  
2016,rct2,7,2,9,He,-1254.83,46.82,False,,,False,12024.85,46.87,False,2512.0,1005.0,True,3924.16,258.4,False,,,False,0  9 He   2   -1254.83   46.82      *             12024.85   46.87   2512#   1005#     3924.16  258.40      *           
2016,rct2,6,3,9,Li,4062.22,0.19,False,13943.75,0.21,False,,,False,9592.58,7.56,False,12226.86,0.19,False,-11274.42,254.13,False,   9 Li   3    4062.22    0.19  13943.75    0.21      *              9592.58    7.56  12226.86    0.19 -11274.42  254.13
2016,rct2,5,4,9,Be,1664.54,0.08,False,16886.32,0.09,False,,,False,7152.15,0.08,False,2125.63,0.08,False,-597.24,0.09,False,   9 Be   4    1664.54    0.08  16886.32    0.09      *              7152.15    0.08   2125.63    0.08   -597.24    0.09
2016,rct2,4,5,9,B,18576.4,1.35,False,-185.85,0.9,False,,,False,7358.3,0.91,False,-1094.49,5.52,False,3976.01,0.9,False,   9 B    5   18576.40    1.35   -185.85    0.90      *              7358.30    0.91  -1094.49    5.52   3976.01    0.90
2016,rct2,3,6,9,C,14224.61,18.37,False,1299.57,2.36,False,,,False,11945.23,25.24,False,-13545.0,2003.0,True,16182.34,5.85,False,   9 C    6   14224.61   18.37   1299.57    2.36      *             11945.23   25.24 -13545#   2003#    16182.34    5.85
2016,rct2,8,2,10,He,-190.0,103.98,False,,,False,33498.47,92.85,False,,,False,4926.0,1008.0,True,,,False,0 10 He   2    -190.00  103.98      *             33498.47   92.85      *              4926#   1008#        *           
2016,rct2,7,3,10,Li,-26.4,12.72,False,15172.17,48.51,False,-5747.4,400.2,False,12153.75,12.72,False,11843.55,14.8,False,-10436.0,1004.0,True,  10 Li   3     -26.40   12.72  15172.17   48.51  -5747.40  400.20  12153.75   12.72  11843.55   14.80 -10436#   1004#  
2016,rct2,6,4,10,Be,6812.28,0.05,False,19636.39,0.2,False,,,False,2372.49,0.09,False,2564.44,0.08,False,-7819.24,7.56,False,  10 Be   4    6812.28    0.05  19636.39    0.20      *              2372.49    0.09   2564.44    0.08  -7819.24    7.56
2016,rct2,5,5,10,B,8437.2,0.9,False,6586.81,0.08,False,,,False,17819.74,0.04,False,1145.67,0.07,False,2789.91,0.02,False,  10 B    5    8437.20    0.90   6586.81    0.08      *             17819.74    0.04   1145.67    0.07   2789.91    0.02
2016,rct2,4,6,10,C,21283.62,2.14,False,4006.79,0.91,False,,,False,3487.91,1.0,False,-7113.82,25.15,False,5576.07,0.1,False,  10 C    6   21283.62    2.14   4006.79    0.91      *              3487.91    1.00  -7113.82   25.15   5576.07    0.10
2016,rct2,3,7,10,N,,,False,-2600.08,400.01,False,,,False,14446.56,400.42,False,,,False,16769.88,400.79,False,  10 N    7       *             -2600.08  400.01      *             14446.56  400.42      *             16769.88  400.79
2016,rct2,8,3,11,Li,395.69,12.74,False,15757.86,92.85,False,16424.69,46.16,False,10503.23,46.82,False,13982.63,0.62,False,,,False,0 11 Li   3     395.69   12.74  15757.86   92.85  16424.69   46.16  10503.23   46.82  13982.63    0.62      *           
2016,rct2,7,4,11,Be,501.64,0.25,False,20164.43,12.72,False,,,False,5933.07,0.3,False,4095.42,0.24,False,-5786.11,0.25,False,  11 Be   4     501.64    0.25  20164.43   12.72      *              5933.07    0.30   4095.42    0.24  -5786.11    0.25
2016,rct2,6,5,11,B,11454.22,0.02,False,11228.75,0.08,False,,,False,8030.06,0.08,False,8590.09,0.04,False,-6631.7,0.05,False,  11 B    5   11454.22    0.02  11228.75    0.08      *              8030.06    0.08   8590.09    0.04  -6631.70    0.05
2016,rct2,5,6,11,C,13120.59,0.09,False,8690.18,0.06,False,,,False,8943.71,0.9,False,-7408.12,1.0,False,11354.13,0.07,False,  11 C    6   13120.59    0.09   8690.18    0.06      *              8943.71    0.90  -7408.12    1.00  11354.13    0.07
2016,rct2,4,7,11,N,22567.78,402.65,False,-1315.92,46.15,False,,,False,6103.39,46.2,False,-5896.65,49.63,False,7028.39,46.16,False,  11 N    7   22567.78  402.65  -1315.92   46.15      *              6103.39   46.20  -5896.65   49.63   7028.39   46.16
2016,rct2,9,3,12,Li,-210.0,30.0,False,,,False,31671.5,30.02,False,10523.23,97.58,False,12937.8,55.61,False,,,False,0 12 Li   3    -210.00   30.00      *             31671.50   30.02  10523.23   97.58  12937.80   55.61      *           
2016,rct2,8,4,12,Be,3170.72,1.92,False,22939.47,2.01,False,-6836.85,24.08,False,2735.94,12.86,False,4986.91,1.92,False,-10211.66,46.86,False,  12 Be   4    3170.72    1.92  22939.47    2.01  -6836.85   24.08   2735.94   12.86   4986.91    1.92 -10211.66   46.86
2016,rct2,7,5,12,B,3369.63,1.32,False,14096.74,1.34,False,,,False,11472.71,1.32,False,6885.0,1.32,False,-5939.1,1.33,False,  12 B    5    3369.63    1.32  14096.74    1.34      *             11472.71    1.32   6885.00    1.32  -5939.10    1.33
2016,rct2,6,6,12,C,18720.71,0.06,False,15956.68,0.01,False,,,False,-1339.8,0.01,False,-7552.43,0.9,False,-5702.05,0.08,False,  12 C    6   18720.71    0.06  15956.68    0.01      *             -1339.80    0.01  -7552.43    0.90  -5702.05    0.08
2016,rct2,5,7,12,N,15036.81,46.16,False,600.3,1.0,False,,,False,12350.2,1.0,False,-6708.85,2.36,False,10567.98,1.35,False,  12 N    7   15036.81   46.16    600.30    1.00      *             12350.20    1.00  -6708.85    2.36  10567.98    1.35
2016,rct2,4,8,12,O,,,False,-322.08,52.02,False,,,False,3825.39,400.72,False,,,False,8650.04,24.1,False,  12 O    8       *              -322.08   52.02      *              3825.39  400.72      *              8650.04   24.10
2016,rct2,10,3,13,Li,100.0,76.16,False,,,False,51635.41,70.0,False,,,False,12647.8,116.28,False,,,False,0 13 Li   3     100.00   76.16      *             51635.41   70.00      *             12647.80  116.28      *           
2016,rct2,9,4,13,Be,-510.0,10.0,False,22639.47,31.69,False,10543.64,13.94,False,3641.63,10.2,False,5470.51,16.29,False,-9891.67,93.4,False,  13 Be   4    -510.00   10.00  22639.47   31.69  10543.64   13.94   3641.63   10.20   5470.51   16.29  -9891.67   93.40
2016,rct2,8,5,13,B,4878.77,1.66,False,15804.78,2.15,False,,,False,7095.59,1.03,False,8818.51,1.0,False,-10844.28,12.76,False,  13 B    5    4878.77    1.66  15804.78    2.15      *              7095.59    1.03   8818.51    1.00 -10844.28   12.76
2016,rct2,7,6,13,C,4946.31,0.0,False,17533.36,1.32,False,,,False,5168.11,0.01,False,-4061.55,0.01,False,-3836.08,0.08,False,  13 C    6    4946.31    0.00  17533.36    1.32      *              5168.11    0.01  -4061.55    0.01  -3836.08    0.08
2016,rct2,6,7,13,N,20063.9,1.04,False,1943.49,0.27,False,,,False,5406.89,0.28,False,-5489.14,0.28,False,-1058.73,0.27,False,  13 N    7   20063.90    1.04   1943.49    0.27      *              5406.89    0.28  -5489.14    0.28  -1058.73    0.27
2016,rct2,5,8,13,O,16870.5,25.82,False,1511.61,9.58,False,,,False,9522.68,47.13,False,-10820.54,400.11,False,13063.16,9.53,False,  13 O    8   16870.50   25.82   1511.61    9.58      *              9522.68   47.13 -10820.54  400.11  13063.16    9.53
2016,rct2,10,4,14,Be,1775.9,132.64,False,24315.36,149.63,False,31946.72,132.25,False,1655.73,135.61,False,4090.3,132.25,False,,,False,0 14 Be   4    1775.90  132.64  24315.36  149.63  31946.72  132.25   1655.73  135.61   4090.30  132.25      *           
2016,rct2,9,5,14,B,969.58,21.24,False,17284.36,23.53,False,-8300.72,46.27,False,9296.73,21.3,False,8350.57,21.21,False,-11418.17,21.22,False,  14 B    5     969.58   21.24  17284.36   23.53  -8300.72   46.27   9296.73   21.30   8350.57   21.21 -11418.17   21.22
2016,rct2,8,6,14,C,8176.43,0.0,False,20831.02,1.0,False,,,False,361.3,1.32,False,-783.76,0.01,False,-11510.87,0.24,False,  14 C    6    8176.43    0.00  20831.02    1.00      *               361.30    1.32   -783.76    0.01 -11510.87    0.24
2016,rct2,7,7,14,N,10553.38,0.27,False,7550.56,0.0,False,,,False,13574.22,0.0,False,-2921.92,0.06,False,-157.89,0.01,False,  14 N    7   10553.38    0.27   7550.56    0.00      *             13574.22    0.00  -2921.92    0.06   -157.89    0.01
2016,rct2,6,8,14,O,23178.97,9.53,False,4626.67,0.27,False,,,False,1380.52,1.0,False,-11431.72,46.15,False,3004.79,0.06,False,  14 O    8   23178.97    9.53   4626.67    0.27      *              1380.52    1.00 -11431.72   46.15   3004.79    0.06
2016,rct2,5,9,14,F,,,False,-1560.0,40.0,False,,,False,10760.6,47.61,False,,,False,13307.24,61.81,False,  14 F    9       *             -1560.00   40.00      *             10760.60   47.61      *             13307.24   61.81
2016,rct2,11,4,15,Be,-1800.0,100.0,False,,,False,46970.21,165.8,False,3555.73,179.97,False,5680.3,168.49,False,,,False,0 15 Be   4   -1800.00  100.00      *             46970.21  165.80   3555.73  179.97   5680.30  168.49      *           
2016,rct2,10,5,15,B,2776.76,29.87,False,18285.23,133.91,False,12391.49,25.27,False,6009.97,23.37,False,8744.54,21.12,False,-14404.93,36.64,False,  15 B    5    2776.76   29.87  18285.23  133.91  12391.49   25.27   6009.97   23.37   8744.54   21.12 -14404.93   36.64
2016,rct2,9,6,15,C,1218.07,0.8,False,21079.51,21.23,False,-30342.23,66.69,False,4022.0,1.28,False,1367.8,1.54,False,-9558.21,2.07,False,  15 C    6    1218.07    0.80  21079.51   21.23 -30342.23   66.69   4022.00    1.28   1367.80    1.54  -9558.21    2.07
2016,rct2,8,7,15,N,10833.3,0.0,False,10207.42,0.0,False,,,False,7687.24,0.0,False,4965.49,0.0,False,-7621.56,1.32,False,  15 N    7   10833.30    0.00  10207.42    0.00      *              7687.24    0.00   4965.49    0.00  -7621.56    1.32
2016,rct2,7,8,15,O,13223.49,0.49,False,7296.78,0.49,False,,,False,8220.93,0.56,False,-9618.41,1.11,False,8502.01,0.49,False,  15 O    8   13223.49    0.49   7296.78    0.49      *              8220.93    0.56  -9618.41    1.11   8502.01    0.49
2016,rct2,6,9,15,F,23468.97,43.44,False,-1270.0,14.0,False,,,False,4162.13,16.93,False,-10483.81,27.78,False,4875.08,14.04,False,  15 F    9   23468.97   43.44  -1270.00   14.00      *              4162.13   16.93 -10483.81   27.78   4875.08   14.04
2016,rct2,5,10,15,Ne,,,False,-962.0,77.18,False,,,False,,,False,,,False,13947.16,70.87,False,  15 Ne  10       *              -962.00   77.18      *                 *                 *             13947.16   70.87
2016,rct2,12,4,16,Be,450.0,141.42,False,,,False,62184.13,165.8,False,,,False,5330.3,179.97,False,,,False,0 16 Be   4     450.00  141.42      *             62184.13  165.80      *              5330.30  179.97      *           
2016,rct2,11,5,16,B,-82.95,14.6,False,20002.28,167.61,False,26432.26,25.94,False,7868.82,134.51,False,8317.49,26.59,False,-14221.98,74.19,False,  16 B    5     -82.95   14.60  20002.28  167.61  26432.26   25.94   7868.82  134.51   8317.49   26.59 -14221.98   74.19
2016,rct2,10,6,16,C,4250.33,3.67,False,22553.08,21.33,False,-10292.64,20.79,False,741.25,21.51,False,1996.24,3.71,False,-14318.54,10.79,False,  16 C    6    4250.33    3.67  22553.08   21.33 -10292.64   20.79    741.25   21.51   1996.24    3.71 -14318.54   10.79
2016,rct2,9,7,16,N,2488.85,2.3,False,11478.21,2.44,False,,,False,13374.82,2.3,False,7422.95,2.3,False,-5231.64,2.51,False,  16 N    7    2488.85    2.30  11478.21    2.44      *             13374.82    2.30   7422.95    2.30  -5231.64    2.51
2016,rct2,8,8,16,O,15663.92,0.49,False,12127.41,0.0,False,,,False,3110.39,0.0,False,-5218.43,0.27,False,-2215.61,0.0,False,  16 O    8   15663.92    0.49  12127.41    0.00      *              3110.39    0.00  -5218.43    0.27  -2215.61    0.00
2016,rct2,7,9,16,F,13957.82,16.29,False,-535.68,8.33,False,,,False,13383.28,8.32,False,-7571.12,12.65,False,10981.17,8.32,False,  16 F    9   13957.82   16.29   -535.68    8.33      *             13383.28    8.32  -7571.12   12.65  10981.17    8.32
2016,rct2,6,10,16,Ne,24299.91,69.76,False,-131.05,24.81,False,,,False,2733.18,45.94,False,,,False,6517.75,22.59,False,  16 Ne  10   24299.91   69.76   -131.05   24.81      *              2733.18   45.94      *              6517.75   22.59
2016,rct2,12,5,17,B,1467.51,205.58,False,21019.79,262.96,False,41764.62,204.1,False,4601.31,262.96,False,8625.87,243.2,False,,,False,0 17 B    5    1467.51  205.58  21019.79  262.96  41764.62  204.10   4601.31  262.96   8625.87  243.20      *           
2016,rct2,11,6,17,C,733.55,17.73,False,23369.58,30.09,False,4531.45,17.37,False,2784.46,27.27,False,2232.27,27.41,False,-13276.2,133.38,False,  17 C    6     733.55   17.73  23369.58   30.09   4531.45   17.37   2784.46   27.27   2232.27   27.41 -13276.20  133.38
2016,rct2,10,7,17,N,5885.15,15.18,False,13113.02,15.42,False,-27303.13,1001.47,False,8707.74,15.02,False,9714.24,15.0,False,-10147.2,25.98,False,  17 N    7    5885.15   15.18  13113.02   15.42 -27303.13 1001.47   8707.74   15.02   9714.24   15.00 -10147.20   25.98
2016,rct2,9,8,17,O,4143.08,0.0,False,13781.64,2.3,False,,,False,9800.6,0.0,False,1191.87,0.0,False,1817.75,0.0,False,  17 O    8    4143.08    0.00  13781.64    2.30      *              9800.60    0.00   1191.87    0.00   1817.75    0.00
2016,rct2,8,9,17,F,16799.87,8.32,False,600.27,0.25,False,,,False,9806.9,0.55,False,-1192.02,0.25,False,4734.69,0.25,False,  17 F    9   16799.87    8.32    600.27    0.25      *              9806.90    0.55  -1192.02    0.25   4734.69    0.25
2016,rct2,7,10,17,Ne,15557.65,20.48,False,1468.78,8.33,False,,,False,10644.5,14.0,False,-10599.9,41.12,False,14139.07,0.36,False,  17 Ne  10   15557.65   20.48   1468.78    8.33      *             10644.50   14.00 -10599.90   41.12  14139.07    0.36
2016,rct2,6,11,17,Na,,,False,-3897.47,1001.57,False,,,False,5668.65,1003.57,False,,,False,8855.21,1002.2,False,  17 Na  11       *             -3897.47 1001.57      *              5668.65 1003.57      *              8855.21 1002.20
2016,rct2,13,5,18,B,-5.0,5.0,False,,,False,50919.52,204.17,False,5056.31,263.01,False,6830.87,263.01,False,,,False,0 18 B    5      -5.00    5.00      *             50919.52  204.17   5056.31  263.01   6830.87  263.01      *           
2016,rct2,12,6,18,C,4183.95,34.66,False,26086.02,206.3,False,19601.65,30.0,False,-1482.44,38.78,False,825.08,36.64,False,-19260.15,168.49,False,  18 C    6    4183.95   34.66  26086.02  206.30  19601.65   30.00  -1482.44   38.78    825.08   36.64 -19260.15  168.49
2016,rct2,11,7,18,N,2828.23,23.87,False,15207.7,25.42,False,-11924.82,95.7,False,10129.84,18.91,False,8104.08,18.59,False,-10198.67,28.06,False,  18 N    7    2828.23   23.87  15207.70   25.42 -11924.82   95.70  10129.84   18.91   8104.08   18.59 -10198.67   28.06
2016,rct2,10,8,18,O,8045.37,0.0,False,15941.86,15.0,False,,,False,4244.08,2.3,False,3979.8,0.0,False,-5009.56,0.8,False,  18 O    8    8045.37    0.00  15941.86   15.00      *              4244.08    2.30   3979.80    0.00  -5009.56    0.80
2016,rct2,9,9,18,F,9149.91,0.53,False,5607.09,0.46,False,,,False,16320.92,0.46,False,2881.56,0.67,False,6418.08,0.46,False,  18 F    9    9149.91    0.53   5607.09    0.46      *             16320.92    0.46   2881.56    0.67   6418.08    0.46
2016,rct2,8,10,18,Ne,19254.15,0.51,False,3923.06,0.44,False,,,False,5348.17,8.33,False,-6385.08,14.0,False,8108.41,0.61,False,  18 Ne  10   19254.15    0.51   3923.06    0.44      *              5348.17    8.33  -6385.08   14.00   8108.41    0.61
2016,rct2,7,11,18,Na,18206.54,1005.75,False,-1248.57,93.88,False,,,False,11762.02,96.09,False,-10313.33,115.15,False,14117.64,94.92,False,  18 Na  11   18206.54 1005.75  -1248.57   93.88      *             11762.02   96.09 -10313.33  115.15  14117.64   94.92
2016,rct2,14,5,19,B,93.71,563.64,False,,,False,61257.69,525.36,False,,,False,7187.17,550.9,False,,,False,0 19 B    5      93.71  563.64      *             61257.69  525.36      *              7187.17  550.90      *           
2016,rct2,13,6,19,C,576.83,93.7,False,26667.85,226.64,False,30661.7,98.39,False,-591.76,226.58,False,165.3,101.41,False,-19386.98,192.79,False,  19 C    6     576.83   93.70  26667.85  226.64  30661.70   98.39   -591.76  226.58    165.30  101.41 -19386.98  192.79
2016,rct2,12,7,19,N,5328.2,24.78,False,16351.95,34.19,False,2926.89,19.5,False,5535.19,23.89,False,7026.2,16.79,False,-15609.83,29.54,False,  19 N    7    5328.20   24.78  16351.95   34.19   2926.89   19.50   5535.19   23.89   7026.20   16.79 -15609.83   29.54
2016,rct2,11,8,19,O,3955.64,2.64,False,17069.28,18.76,False,-28495.53,50.07,False,6173.59,15.23,False,2513.01,3.5,False,-4714.87,4.44,False,  19 O    8    3955.64    2.64  17069.28   18.76 -28495.53   50.07   6173.59   15.23   2513.01    3.50  -4714.87    4.44
2016,rct2,10,9,19,F,10431.87,0.46,False,7993.6,0.0,False,,,False,10032.13,0.0,False,8113.61,0.0,False,-1524.95,2.3,False,  19 F    9   10431.87    0.46   7993.60    0.00      *             10032.13    0.00   8113.61    0.00  -1524.95    2.30
2016,rct2,9,10,19,Ne,11636.88,0.4,False,6410.03,0.49,False,,,False,10511.15,0.3,False,-4064.15,8.32,False,12135.45,0.16,False,  19 Ne  10   11636.88    0.40   6410.03    0.49      *             10511.15    0.30  -4064.15    8.32  12135.45    0.16
2016,rct2,8,11,19,Na,20179.91,94.47,False,-322.81,10.54,False,,,False,7139.75,10.54,False,-6193.33,23.03,False,7895.54,13.42,False,  19 Na  11   20179.91   94.47   -322.81   10.54      *              7139.75   10.54  -6193.33   23.03   7895.54   13.42
2016,rct2,7,12,19,Mg,,,False,498.57,106.37,False,,,False,7365.98,1002.6,False,,,False,13488.01,54.03,False,  19 Mg  12       *               498.57  106.37      *              7365.98 1002.60      *             13488.01   54.03
2016,rct2,15,5,20,B,-608.0,957.0,True,,,False,68467.0,800.0,True,,,False,,,False,,,False,0 20 B    5    -608#    957#        *             68467#    800#        *                 *                 *           
2016,rct2,14,6,20,C,2981.51,250.74,False,29555.65,573.75,False,44545.49,230.62,False,-3578.27,308.01,False,-1348.7,307.97,False,,,False,  20 C    6    2981.51  250.74  29555.65  573.75  44545.49  230.62  -3578.27  308.01  -1348.70  307.97      *           
2016,rct2,13,7,20,N,2161.1,80.58,False,17936.23,126.11,False,14915.89,78.9,False,7558.04,84.41,False,5598.65,80.78,False,-16303.42,218.82,False,  20 N    7    2161.10   80.58  17936.23  126.11  14915.89   78.90   7558.04   84.41   5598.65   80.78 -16303.42  218.82
2016,rct2,12,8,20,O,7608.0,2.78,False,19349.08,16.43,False,-13681.52,2.06,False,1393.81,18.59,False,790.15,15.03,False,-11589.32,17.39,False,  20 O    8    7608.00    2.78  19349.08   16.43 -13681.52    2.06   1393.81   18.59    790.15   15.03 -11589.32   17.39
2016,rct2,11,9,20,F,6601.34,0.03,False,10639.29,2.64,False,,,False,11476.16,0.03,False,5655.36,0.03,False,-2241.14,15.0,False,  20 F    9    6601.34    0.03  10639.29    2.64      *             11476.16    0.03   5655.36    0.03  -2241.14   15.00
2016,rct2,10,10,20,Ne,16865.3,0.16,False,12843.46,0.0,False,,,False,2795.76,0.46,False,-4129.58,0.25,False,-586.77,0.0,False,  20 Ne  10   16865.30    0.16  12843.46    0.00      *              2795.76    0.46  -4129.58    0.25   -586.77    0.00
2016,rct2,9,11,20,Na,14150.1,10.59,False,2190.42,1.13,False,,,False,12243.8,1.17,False,-4785.79,1.17,False,10545.3,1.14,False,  20 Na  11   14150.10   10.59   2190.42    1.13      *             12243.80    1.17  -4785.79    1.17  10545.30    1.14
2016,rct2,8,12,20,Mg,22422.01,50.04,False,2740.67,10.7,False,,,False,3150.51,93.9,False,-12831.47,1001.36,False,6623.65,1.9,False,  20 Mg  12   22422.01   50.04   2740.67   10.70      *              3150.51   93.90 -12831.47 1001.36   6623.65    1.90
2016,rct2,16,5,21,B,-809.0,1204.0,True,,,False,77377.0,900.0,True,,,False,,,False,,,False,0 21 B    5    -809#   1204#        *             77377#    900#        *                 *                 *           
2016,rct2,15,6,21,C,-68.0,639.0,True,30096.0,998.0,True,51375.0,596.0,True,-3416.0,795.0,True,-1285.0,630.0,True,,,False,  21 C    6     -68#    639#    30096#    998#    51375#    596#    -3416#    795#    -1285#    630#        *           
2016,rct2,14,7,21,N,4605.9,155.54,False,19560.62,266.75,False,27416.54,134.05,False,3528.97,166.28,False,5176.7,137.36,False,-20914.32,244.24,False,  21 N    7    4605.90  155.54  19560.62  266.75  27416.54  134.05   3528.97  166.28   5176.70  137.36 -20914.32  244.24
2016,rct2,13,8,21,O,3805.45,12.03,False,20993.43,79.8,False,-2841.81,12.02,False,2916.56,20.32,False,-187.08,22.11,False,-11210.83,32.31,False,  21 O    8    3805.45   12.03  20993.43   79.80  -2841.81   12.02   2916.56   20.32   -187.08   22.11 -11210.83   32.31
