old_vintage,new_vintage,N,Z,A,element,label,delta_mass_excess_keV,new_primary_eligible,new_broad_eligible,old_mass_excess_keV,new_mass_excess_keV
2012,2016,51,30,81,Zn,unchanged,0.0,True,True,-46199.663,-46199.663
2012,2016,50,31,81,Ga,unchanged,0.0,True,True,-57627.954,-57627.954
2012,2016,49,32,81,Ge,changed,-0.0010000000038417056,True,True,-66291.686,-66291.687
2012,2016,48,33,81,As,changed,0.00999999999476131,True,True,-72533.314,-72533.304
2012,2016,47,34,81,Se,changed,0.01900000000023283,True,True,-76389.007,-76388.988
2012,2016,46,35,81,Br,changed,-1.3830000000016298,True,True,-77975.651,-77977.034
2012,2016,45,36,81,Kr,changed,-1.3669999999983702,True,True,-77694.814,-77696.181
2012,2016,44,37,81,Rb,changed,-0.006999999997788109,True,True,-75456.663,-75456.67
2012,2016,43,38,81,Sr,unchanged,0.0,True,True,-71528.125,-71528.125
2012,2016,42,39,81,Y,changed,-1.1860000000015134,True,True,-65711.726,-65712.912
2012,2016,41,40,81,Zr,changed,936.2520000000004,True,True,-58396.391,-57460.139
2012,2016,52,30,82,Zn,new,,True,True,,-42313.954
2012,2016,51,31,82,Ga,changed,-0.000999999996565748,True,True,-52930.718,-52930.719
2012,2016,50,32,82,Ge,changed,-0.0010000000038417056,True,True,-65415.066,-65415.067
2012,2016,49,33,82,As,changed,-2.3299999999871943,True,True,-70103.089,-70105.419
2012,2016,48,34,82,Se,changed,0.036999999996623956,True,True,-77593.919,-77593.882
2012,2016,47,35,82,Br,changed,-1.3839999999909196,True,True,-77497.277,-77498.661
2012,2016,46,36,82,Kr,changed,-1.4671499999967637,True,True,-80590.318,-80591.78515
2012,2016,45,37,82,Rb,unchanged,0.0,True,True,-76187.803,-76187.803
2012,2016,44,38,82,Sr,changed,-0.006999999997788109,True,True,-76010.046,-76010.053
2012,2016,43,39,82,Y,changed,-1.129000000000815,True,True,-68062.962,-68064.091
2012,2016,42,40,82,Zr,new,,True,True,,-63631.287
2012,2016,52,31,83,Ga,unchanged,0.0,True,True,-49257.122,-49257.122
2012,2016,51,32,83,Ge,changed,-0.000999999996565748,True,True,-60976.434,-60976.435
2012,2016,50,33,83,As,changed,-0.0010000000038417056,True,True,-69669.322,-69669.323
2012,2016,49,34,83,Se,changed,0.036999999996623956,True,True,-75340.567,-75340.53
2012,2016,48,35,83,Br,changed,-0.3080000000045402,True,True,-79013.401,-79013.709
2012,2016,47,36,83,Kr,changed,-0.6019999999989523,True,True,-79990.031,-79990.633
2012,2016,46,37,83,Rb,changed,-0.0010000000038417056,True,True,-79070.629,-79070.63
2012,2016,45,38,83,Sr,changed,-0.0010000000038417056,True,True,-76797.605,-76797.606
2012,2016,44,39,83,Y,changed,-1.1409999999887077,True,True,-72204.524,-72205.665
2012,2016,43,40,83,Zr,changed,-1.1409999999887077,True,True,-65910.513,-65911.654
2012,2016,42,41,83,Nb,changed,854.4300000000003,False,True,-58410.513,-57556.083
2012,2016,52,32,84,Ge,changed,-0.000999999996565748,True,True,-58148.427,-58148.428
2012,2016,51,33,84,As,changed,-0.0010000000038417056,True,True,-65853.559,-65853.56
2012,2016,50,34,84,Se,unchanged,0.0,True,True,-75947.721,-75947.721
2012,2016,49,35,84,Br,unchanged,0.0,True,True,-77783.084,-77783.084
2012,2016,48,36,84,Kr,changed,0.0003100000030826777,True,True,-82439.33541,-82439.3351
2012,2016,47,37,84,Rb,changed,-0.004000000000814907,True,True,-79758.96,-79758.964
2012,2016,46,38,84,Sr,changed,-0.015000000013969839,True,True,-80649.555,-80649.57
2012,2016,45,39,84,Y,changed,-0.9550000000017462,True,True,-73893.476,-73894.431
2012,2016,44,40,84,Zr,changed,-1.1530000000057044,True,True,-71420.533,-71421.686
2012,2016,43,41,84,Nb,new,,True,True,,-61218.717
2012,2016,53,32,85,Ge,changed,-0.000999999996565748,True,True,-53123.419,-53123.42
2012,2016,52,33,85,As,changed,-0.0010000000038417056,True,True,-63189.143,-63189.144
2012,2016,51,34,85,Se,changed,-0.0010000000038417056,True,True,-72413.635,-72413.636
2012,2016,50,35,85,Br,changed,-0.0010000000038417056,True,True,-78575.468,-78575.469
2012,2016,49,36,85,Kr,changed,-0.0010000000038417056,True,True,-81480.33,-81480.331
2012,2016,48,37,85,Rb,changed,-0.0004199999966658652,True,True,-82167.33008,-82167.3305
2012,2016,47,38,85,Sr,changed,-0.004000000000814907,True,True,-81103.276,-81103.28
2012,2016,46,39,85,Y,unchanged,0.0,True,True,-77842.123,-77842.123
2012,2016,45,40,85,Zr,changed,-1.1640000000043074,True,True,-73174.025,-73175.189
2012,2016,44,41,85,Nb,changed,-0.0010000000038417056,True,True,-66279.675,-66279.676
2012,2016,43,42,85,Mo,changed,-0.000999999996565748,True,True,-57509.752,-57509.753
2012,2016,54,32,86,Ge,new,,False,True,,-49399.922
2012,2016,53,33,86,As,unchanged,0.0,True,True,-58962.142,-58962.142
2012,2016,52,34,86,Se,changed,-0.0010000000038417056,True,True,-70503.166,-70503.167
2012,2016,51,35,86,Br,changed,-0.0009999999892897904,True,True,-75632.251,-75632.252
2012,2016,50,36,86,Kr,changed,-0.0007600000099046156,True,True,-83265.66488,-83265.66564
2012,2016,49,37,86,Rb,changed,0.01699999999254942,True,True,-82747.01,-82746.993
2012,2016,48,38,86,Sr,changed,0.10964999999850988,True,True,-84523.199,-84523.08935
2012,2016,47,39,86,Y,changed,0.10999999998603016,True,True,-79283.199,-79283.089
2012,2016,46,40,86,Zr,changed,-0.3619999999937136,True,True,-77968.652,-77969.014
2012,2016,45,41,86,Nb,changed,-1.1750000000029104,True,True,-69132.879,-69134.054
2012,2016,44,42,86,Mo,changed,-0.0010000000038417056,True,True,-64110.244,-64110.245
2012,2016,54,33,87,As,changed,-0.000999999996565748,True,True,-55617.906,-55617.907
2012,2016,53,34,87,Se,changed,-0.0010000000038417056,True,True,-66426.124,-66426.125
2012,2016,52,35,87,Br,unchanged,0.0,True,True,-73891.676,-73891.676
2012,2016,51,36,87,Kr,changed,-0.0010000000038417056,True,True,-80709.521,-80709.522
2012,2016,50,37,87,Rb,changed,-0.0010000000038417056,True,True,-84597.79,-84597.791
2012,2016,49,38,87,Sr,changed,-0.03295000000798609,True,True,-84880.033,-84880.06595
2012,2016,48,39,87,Y,changed,-0.033000000010360964,True,True,-83018.343,-83018.376
2012,2016,47,40,87,Zr,changed,-0.6040000000066357,True,True,-79346.533,-79347.137
2012,2016,46,41,87,Nb,changed,-1.187000000005355,True,True,-73873.299,-73874.486
2012,2016,45,42,87,Mo,unchanged,0.0,True,True,-66884.808,-66884.808
2012,2016,44,43,87,Tc,unchanged,0.0,True,True,-57690.044,-57690.044
2012,2016,54,34,88,Se,unchanged,0.0,True,True,-63884.195,-63884.195
2012,2016,53,35,88,Br,changed,-0.0010000000038417056,True,True,-70715.958,-70715.959
2012,2016,52,36,88,Kr,changed,-0.0009999999892897904,True,True,-79691.285,-79691.286
2012,2016,51,37,88,Rb,changed,-0.0009999999892897904,True,True,-82608.994,-82608.995
2012,2016,50,38,88,Sr,changed,-0.26692999999795575,True,True,-87921.351,-87921.61793
2012,2016,49,39,88,Y,changed,-0.2669999999925494,True,True,-84298.751,-84299.018
2012,2016,48,40,88,Zr,changed,-0.5420000000012806,True,True,-83628.329,-83628.871
2012,2016,47,41,88,Nb,changed,2.400999999998021,True,True,-76175.987,-76173.586
2012,2016,46,42,88,Mo,changed,-0.0009999999892897904,True,True,-72686.543,-72686.544
2012,2016,45,43,88,Tc,changed,-0.0010000000038417056,False,True,-61681.314,-61681.315
2012,2016,55,34,89,Se,changed,-0.0010000000038417056,True,True,-58992.39,-58992.391
2012,2016,54,35,89,Br,changed,-0.0010000000038417056,True,True,-68274.262,-68274.263
2012,2016,53,36,89,Kr,changed,-0.0010000000038417056,True,True,-76535.784,-76535.785
2012,2016,52,37,89,Rb,changed,-0.14900000000488944,True,True,-81712.239,-81712.388
2012,2016,51,38,89,Sr,changed,-0.26700000000710133,True,True,-86208.75,-86209.017
2012,2016,50,39,89,Y,changed,0.7989999999990687,True,True,-87709.151,-87708.352
2012,2016,49,40,89,Zr,changed,0.8289999999979045,True,True,-84876.39,-84875.561
2012,2016,48,41,89,Nb,changed,0.1860000000015134,True,True,-80625.395,-80625.209
2012,2016,47,42,89,Mo,changed,-0.0010000000038417056,True,True,-75014.934,-75014.935
2012,2016,46,43,89,Tc,unchanged,0.0,True,True,-67394.848,-67394.848
2012,2016,56,34,90,Se,unchanged,0.0,False,True,-55800.217,-55800.217
2012,2016,55,35,90,Br,changed,-0.0010000000038417056,True,True,-64000.297,-64000.298
2012,2016,54,36,90,Kr,unchanged,0.0,True,True,-74959.25,-74959.25
2012,2016,53,37,90,Rb,changed,0.3260000000009313,True,True,-79364.73,-79364.404
2012,2016,52,38,90,Sr,changed,0.7900000000081491,True,True,-85948.917,-85948.127
2012,2016,51,39,90,Y,changed,0.797999999995227,True,True,-86494.86,-86494.062
2012,2016,50,40,90,Zr,changed,1.0230000000010477,True,True,-88773.558,-88772.535
2012,2016,49,41,90,Nb,changed,0.7029999999940628,True,True,-82662.222,-82661.519
2012,2016,48,42,90,Mo,changed,0.3830000000016298,True,True,-80172.886,-80172.503
2012,2016,47,43,90,Tc,changed,-0.0010000000038417056,True,True,-70724.686,-70724.687
2012,2016,46,44,90,Ru,unchanged,0.0,True,True,-64883.792,-64883.792
2012,2016,57,34,91,Se,new,,False,True,,-50580.124
2012,2016,56,35,91,Br,changed,-0.0010000000038417056,True,True,-61107.293,-61107.294
2012,2016,55,36,91,Kr,changed,-0.0009999999892897904,True,True,-70973.964,-70973.965
2012,2016,54,37,91,Rb,changed,0.08900000000721775,True,True,-77745.126,-77745.037
2012,2016,53,38,91,Sr,changed,0.4790000000066357,True,True,-83652.406,-83651.927
2012,2016,52,39,91,Y,changed,0.5819999999948777,True,True,-86351.877,-86351.295
2012,2016,51,40,91,Zr,changed,0.591999999989639,True,True,-87896.158,-87895.566
2012,2016,50,41,91,Nb,changed,0.5739999999932479,True,True,-86638.575,-86638.001
2012,2016,49,42,91,Mo,changed,-0.10899999999674037,True,True,-82208.712,-82208.821
2012,2016,48,43,91,Tc,changed,-0.3929999999963911,True,True,-75986.253,-75986.646
2012,2016,47,44,91,Ru,changed,-0.305000000007567,True,True,-68239.518,-68239.823
2012,2016,57,35,92,Br,unchanged,0.0,True,True,-56232.805,-56232.805
2012,2016,56,36,92,Kr,changed,-0.0010000000038417056,True,True,-68769.319,-68769.32
2012,2016,55,37,92,Rb,changed,0.08600000001024455,True,True,-74772.524,-74772.438
2012,2016,54,38,92,Sr,changed,0.031000000002677552,True,True,-82867.392,-82867.361
2012,2016,53,39,92,Y,changed,0.5620000000053551,True,True,-84817.054,-84816.492
2012,2016,52,40,92,Zr,changed,0.6019999999989523,True,True,-88459.63,-88459.028
2012,2016,51,41,92,Nb,changed,0.4529999999940628,True,True,-86453.745,-86453.292
2012,2016,50,42,92,Mo,changed,-0.7489999999961583,True,True,-86807.827,-86808.576
2012,2016,49,43,92,Tc,changed,-0.0010000000038417056,True,True,-78925.692,-78925.693
2012,2016,48,44,92,Ru,unchanged,0.0,True,True,-74301.201,-74301.201
2012,2016,47,45,92,Rh,unchanged,0.0,True,True,-62999.087,-62999.087
2012,2016,58,35,93,Br,changed,80.10800000000017,False,True,-52970.338,-52890.23
2012,2016,57,36,93,Kr,unchanged,0.0,True,True,-64135.994,-64135.994
2012,2016,56,37,93,Rb,changed,0.05199999999604188,True,True,-72619.953,-72619.901
2012,2016,55,38,93,Sr,changed,0.07699999999022111,True,True,-80085.915,-80085.838
2012,2016,54,39,93,Y,changed,0.4989999999961583,True,True,-84227.656,-84227.157
2012,2016,53,40,93,Zr,changed,0.6509999999980209,True,True,-87122.683,-87122.032
2012,2016,52,41,93,Nb,changed,0.14599999999336433,True,True,-87212.984,-87212.838
2012,2016,51,42,93,Mo,changed,-0.7489999999961583,True,True,-86806.32,-86807.069
2012,2016,50,43,93,Tc,changed,-0.7489999999961583,True,True,-83605.357,-83606.106
2012,2016,49,44,93,Ru,changed,-0.0010000000038417056,True,True,-77216.712,-77216.713
2012,2016,48,45,93,Rh,unchanged,0.0,True,True,-69011.8,-69011.8
2012,2016,58,36,94,Kr,changed,-0.000999999996565748,True,True,-61347.771,-61347.772
2012,2016,57,37,94,Rb,changed,0.004000000000814907,True,True,-68562.789,-68562.785
2012,2016,56,38,94,Sr,changed,0.03700000001117587,True,True,-78845.748,-78845.711
2012,2016,55,39,94,Y,changed,1.379000000000815,True,True,-82352.842,-82351.463
2012,2016,54,40,94,Zr,changed,1.5789999999979045,True,True,-87270.901,-87269.322
2012,2016,53,41,94,Nb,changed,0.14499999998952262,True,True,-86369.207,-86369.062
2012,2016,52,42,94,Mo,changed,-1.2220000000088476,True,True,-88412.843,-88414.065
2012,2016,51,43,94,Tc,changed,-1.2219999999942956,True,True,-84157.095,-84158.317
2012,2016,50,44,94,Ru,unchanged,0.0,True,True,-82583.591,-82583.591
2012,2016,49,45,94,Rh,unchanged,0.0,True,True,-72907.613,-72907.613
2012,2016,48,46,94,Pd,changed,-1.220999999990454,True,True,-66101.047,-66102.268
2012,2016,59,36,95,Kr,changed,-0.0010000000038417056,True,True,-56158.912,-56158.913
2012,2016,58,37,95,Rb,changed,2.3879999999917345,True,True,-65893.881,-65891.493
2012,2016,57,38,95,Sr,changed,2.6999999999970896,True,True,-75122.251,-75119.551
2012,2016,56,39,95,Y,changed,2.471000000005006,True,True,-81211.319,-81208.848
2012,2016,55,40,95,Zr,changed,1.6169999999983702,True,True,-85661.557,-85659.94
2012,2016,54,41,95,Nb,changed,-1.2010000000009313,True,True,-86785.057,-86786.258
2012,2016,53,42,95,Mo,changed,-1.2339999999967404,True,True,-87710.624,-87711.858
2012,2016,52,43,95,Tc,changed,-1.235000000000582,True,True,-86020.106,-86021.341
2012,2016,51,44,95,Ru,changed,-1.2479999999923166,True,True,-83456.497,-83457.745
2012,2016,50,45,95,Rh,unchanged,0.0,True,True,-78340.606,-78340.606
2012,2016,49,46,95,Pd,changed,-1.235000000000582,True,True,-69964.665,-69965.9
2012,2016,60,36,96,Kr,unchanged,0.0,True,True,-53079.678,-53079.678
2012,2016,59,37,96,Rb,changed,0.011999999995168764,True,True,-61354.361,-61354.349
2012,2016,58,38,96,Sr,changed,5.697999999989406,True,True,-72929.855,-72924.157
2012,2016,57,39,96,Y,changed,5.697999999989406,True,True,-78341.593,-78335.895
2012,2016,56,40,96,Zr,changed,5.763999999995576,True,True,-85444.61,-85438.846
2012,2016,55,41,96,Nb,changed,4.010999999998603,True,True,-85606.827,-85602.816
2012,2016,54,42,96,Mo,changed,-1.2490000000107102,True,True,-88793.627,-88794.876
2012,2016,53,43,96,Tc,changed,-1.2490000000107102,True,True,-85820.385,-85821.634
2012,2016,52,44,96,Ru,changed,-1.2489999999961583,True,True,-86079.123,-86080.372
2012,2016,51,45,96,Rh,changed,-1.2489999999961583,True,True,-79686.469,-79687.718
2012,2016,50,46,96,Pd,changed,-1.2470000000030268,True,True,-76182.159,-76183.406
2012,2016,49,47,96,Ag,changed,-0.000999999996565748,True,True,-64511.635,-64511.636
2012,2016,61,36,97,Kr,changed,-0.000999999996565748,False,True,-47423.491,-47423.492
2012,2016,60,37,97,Rb,changed,-0.01600000000325963,True,True,-58519.121,-58519.137
2012,2016,59,38,97,Sr,changed,0.7600000000093132,True,True,-68582.214,-68581.454
2012,2016,58,39,97,Y,changed,5.755000000004657,True,True,-76127.179,-76121.424
2012,2016,57,40,97,Zr,changed,5.756000000008498,True,True,-82948.417,-82942.661
2012,2016,56,41,97,Nb,changed,2.312000000005355,True,True,-85608.088,-85605.776
2012,2016,55,42,97,Mo,changed,-1.13200000001234,True,True,-87543.559,-87544.691
2012,2016,54,43,97,Tc,changed,-5.573000000003958,True,True,-87218.851,-87224.424
2012,2016,53,44,97,Ru,changed,-1.2489999999961583,True,True,-86119.303,-86120.552
2012,2016,52,45,97,Rh,changed,-1.2489999999961583,True,True,-82596.303,-82597.552
2012,2016,51,46,97,Pd,changed,-0.0009999999892897904,True,True,-77805.842,-77805.843
2012,2016,50,47,97,Ag,changed,-0.0009999999892897904,False,True,-70825.842,-70825.843
2012,2016,61,37,98,Rb,changed,-50.81300000000192,True,True,-54318.333,-54369.146
2012,2016,60,38,98,Sr,changed,2.871999999988475,True,True,-66425.976,-66423.104
2012,2016,59,39,98,Y,changed,5.812999999994645,True,True,-72300.59,-72294.777
2012,2016,58,40,98,Zr,changed,5.804999999993015,True,True,-81292.514,-81286.709
2012,2016,57,41,98,Nb,changed,5.767000000007101,True,True,-83530.365,-83524.598
2012,2016,56,42,98,Mo,changed,-1.1299999999901047,True,True,-88114.842,-88115.972
2012,2016,55,43,98,Tc,changed,-1.0800000000017462,True,True,-86431.125,-86432.205
2012,2016,54,44,98,Ru,changed,-0.09299999999348074,True,True,-88224.765,-88224.858
2012,2016,53,45,98,Rh,changed,-0.09300000000803266,True,True,-83175.112,-83175.205
2012,2016,52,46,98,Pd,unchanged,0.0,True,True,-81320.975,-81320.975
2012,2016,51,47,98,Ag,unchanged,0.0,True,True,-73066.415,-73066.415
2012,2016,50,48,98,Cd,unchanged,0.0,True,True,-67636.415,-67636.415
2012,2016,62,37,99,Rb,changed,84.26000000000204,True,True,-51205.403,-51121.143
2012,2016,61,38,99,Sr,changed,-9.458999999995285,True,True,-62511.942,-62521.401
2012,2016,60,39,99,Y,changed,5.877000000007683,True,True,-70655.702,-70649.825
2012,2016,59,40,99,Zr,changed,3.809000000008382,True,True,-77624.426,-77620.617
2012,2016,58,41,99,Nb,changed,-3.5460000000020955,True,True,-82331.795,-82335.341
2012,2016,57,42,99,Mo,changed,-1.1279999999969732,True,True,-85968.97,-85970.098
2012,2016,56,43,99,Tc,changed,-1.0859999999956926,True,True,-87326.776,-87327.862
2012,2016,55,44,99,Ru,changed,-3.5429999999905704,True,True,-87621.838,-87625.381
2012,2016,54,45,99,Rh,changed,-3.305999999996857,True,True,-85577.994,-85581.3
2012,2016,53,46,99,Pd,changed,-1.411999999996624,True,True,-82181.239,-82182.651
2012,2016,52,47,99,Ag,unchanged,0.0,True,True,-76712.473,-76712.473
2012,2016,51,48,99,Cd,changed,-0.0010000000038417056,True,True,-69931.122,-69931.123
2012,2016,63,37,100,Rb,new,,True,True,,-46247.064
2012,2016,62,38,100,Sr,changed,9.243000000002212,True,True,-59830.146,-59820.903
2012,2016,61,39,100,Y,changed,5.934000000008382,True,True,-67333.33,-67327.396
2012,2016,60,40,100,Zr,changed,4.533999999999651,True,True,-76381.971,-76377.437
2012,2016,59,41,100,Nb,changed,5.934999999997672,True,True,-79803.334,-79797.399
2012,2016,58,42,100,Mo,changed,-3.5449999999982538,True,True,-86189.48,-86193.025
2012,2016,57,43,100,Tc,changed,-1.0860000000102445,True,True,-86019.859,-86020.945
2012,2016,56,44,100,Ru,changed,-3.5429999999905704,True,True,-89223.846,-89227.389
2012,2016,55,45,100,Rh,changed,-2.9089999999996508,True,True,-85588.217,-85591.126
2012,2016,54,46,100,Pd,changed,14.447000000000116,True,True,-85227.225,-85212.778
2012,2016,53,47,100,Ag,unchanged,0.0,True,True,-78137.959,-78137.959
2012,2016,52,48,100,Cd,unchanged,0.0,True,True,-74194.596,-74194.596
2012,2016,51,49,100,In,unchanged,0.0,False,True,-64312.972,-64312.972
2012,2016,50,50,100,Sn,unchanged,0.0,False,True,-57282.972,-57282.972
2012,2016,63,38,101,Sr,changed,237.08600000000297,True,True,-55561.993,-55324.907
2012,2016,62,39,101,Y,changed,5.991000000001804,True,True,-65066.993,-65061.002
2012,2016,61,40,101,Zr,changed,4.793000000005122,True,True,-73170.75,-73165.957
2012,2016,60,41,101,Nb,changed,-3.50099999998929,True,True,-78887.99,-78891.491
2012,2016,59,42,101,Mo,changed,-3.5459999999875436,True,True,-83516.403,-83519.949
2012,2016,58,43,101,Tc,changed,-3.536999999996624,True,True,-86341.057,-86344.594
2012,2016,57,44,101,Ru,changed,-3.536999999996624,True,True,-87954.577,-87958.114
2012,2016,56,45,101,Rh,changed,-1.5899999999965075,True,True,-87410.826,-87412.416
2012,2016,55,46,101,Pd,changed,-1.4749999999912689,True,True,-85430.657,-85432.132
2012,2016,54,47,101,Ag,changed,-0.0009999999892897904,True,True,-81334.373,-81334.374
2012,2016,53,48,101,Cd,changed,-0.0010000000038417056,True,True,-75836.455,-75836.456
2012,2016,51,50,101,Sn,changed,-0.000999999996565748,False,True,-60305.625,-60305.626
2012,2016,64,38,102,Sr,changed,199.06200000000536,True,True,-52358.366,-52159.304
2012,2016,63,39,102,Y,changed,0.1889999999984866,True,True,-61173.366,-61173.177
2012,2016,62,40,102,Zr,changed,6.055000000007567,True,True,-71593.762,-71587.707
2012,2016,61,41,102,Nb,changed,6.055000000007567,True,True,-76310.599,-76304.544
2012,2016,60,42,102,Mo,changed,4.400999999998021,True,True,-83570.462,-83566.061
2012,2016,59,43,102,Tc,changed,-2.2889999999897555,True,True,-84570.589,-84572.878
2012,2016,58,44,102,Ru,changed,-3.537000000011176,True,True,-89102.9,-89106.437
2012,2016,57,45,102,Rh,changed,-2.889999999999418,True,True,-86780.428,-86783.318
2012,2016,56,46,102,Pd,changed,27.82499999999709,True,True,-87930.996,-87903.171
2012,2016,55,47,102,Ag,changed,-0.15700000000651926,True,True,-82246.534,-82246.691
2012,2016,54,48,102,Cd,changed,-0.15700000000651926,True,True,-79659.534,-79659.691
2012,2016,53,49,102,In,changed,-1.1390000000101281,True,True,-70693.745,-70694.884
2012,2016,52,50,102,Sn,changed,-1.1389999999955762,False,True,-64933.745,-64934.884
2012,2016,64,39,103,Y,changed,0.1900000000023283,True,True,-58457.765,-58457.575
2012,2016,63,40,103,Zr,changed,6.111999999993714,True,True,-67821.446,-67815.334
2012,2016,62,41,103,Nb,changed,-3.5720000000001164,True,True,-75025.099,-75028.671
2012,2016,61,42,103,Mo,changed,6.112999999997555,True,True,-80966.783,-80960.67
2012,2016,60,43,103,Tc,changed,-1.978000000002794,True,True,-84601.889,-84603.867
2012,2016,59,44,103,Ru,changed,-3.5339999999996508,True,True,-87263.637,-87267.171
2012,2016,58,45,103,Rh,changed,-3.6560000000026776,True,True,-88028.052,-88031.708
2012,2016,57,46,103,Pd,changed,27.843000000008033,True,True,-87485.032,-87457.189
2012,2016,56,47,103,Ag,changed,-2.4020000000018626,True,True,-84800.29,-84802.692
2012,2016,55,48,103,Cd,changed,0.3790000000008149,True,True,-80651.995,-80651.616
2012,2016,54,49,103,In,changed,-3.0760000000009313,True,True,-74629.515,-74632.591
2012,2016,53,50,103,Sn,changed,-3.0760000000009313,True,True,-66969.515,-66972.591
2012,2016,64,40,104,Zr,changed,6.169999999998254,True,True,-65730.23,-65724.06
2012,2016,63,41,104,Nb,changed,6.169999999998254,True,True,-71825.182,-71819.012
2012,2016,62,42,104,Mo,changed,5.945000000006985,True,True,-80355.913,-80349.968
2012,2016,61,43,104,Tc,changed,3.7409999999945285,True,True,-82507.185,-82503.444
2012,2016,60,44,104,Ru,changed,-1.9760000000096625,True,True,-88093.734,-88095.71
2012,2016,59,45,104,Rh,changed,-3.6560000000026776,True,True,-86955.692,-86959.348
2012,2016,58,46,104,Pd,changed,-0.1290000000008149,True,True,-89394.976,-89395.105
2012,2016,57,47,104,Ag,changed,-0.1300000000046566,True,True,-85116.322,-85116.452
2012,2016,56,48,104,Cd,changed,-0.14400000000023283,True,True,-83968.236,-83968.38
2012,2016,55,49,104,In,changed,-0.0009999999892897904,True,True,-76182.664,-76182.665
2012,2016,54,50,104,Sn,changed,-0.0060000000084983185,True,True,-71627.041,-71627.047
2012,2016,53,51,104,Sb,changed,-3.0760000000009313,False,True,-59170.544,-59173.62
2012,2016,66,39,105,Y,new,,False,True,,-51270.361
2012,2016,65,40,105,Zr,changed,6.228000000002794,True,True,-61470.962,-61464.734
2012,2016,64,41,105,Nb,changed,-3.639000000010128,True,True,-69911.912,-69915.551
2012,2016,63,42,105,Mo,changed,6.0939999999973224,True,True,-77343.235,-77337.141
2012,2016,62,43,105,Tc,changed,2.8589999999967404,True,True,-82292.947,-82290.088
2012,2016,61,44,105,Ru,changed,-1.9750000000058208,True,True,-85932.515,-85934.49
2012,2016,60,45,105,Rh,changed,-0.6929999999993015,True,True,-87850.55,-87851.243
2012,2016,59,46,105,Pd,changed,-0.1290000000008149,True,True,-88417.759,-88417.888
2012,2016,58,47,105,Ag,changed,-0.008000000001629815,True,True,-87070.828,-87070.836
2012,2016,57,48,105,Cd,changed,-0.0020000000076834112,True,True,-84333.837,-84333.839
2012,2016,56,49,105,In,changed,-0.0010000000038417056,True,True,-79640.571,-79640.572
2012,2016,55,50,105,Sn,changed,-0.005999999993946403,True,True,-73337.986,-73337.992
2012,2016,54,51,105,Sb,changed,0.6079999999928987,True,True,-64016.09,-64015.482
2012,2016,53,52,105,Te,unchanged,0.0,False,True,-52811.51,-52811.51
2012,2016,66,40,106,Zr,new,,False,True,,-58549.987
2012,2016,65,41,106,Nb,changed,-3.6739999999990687,True,True,-66199.683,-66203.357
2012,2016,64,42,106,Mo,changed,6.290999999997439,True,True,-76140.819,-76134.528
2012,2016,63,43,106,Tc,changed,-0.8389999999926658,True,True,-79775.384,-79776.223
2012,2016,62,44,106,Ru,changed,-0.8389999999926658,True,True,-86322.384,-86323.223
2012,2016,61,45,106,Rh,changed,-0.8389999999926658,True,True,-86361.788,-86362.627
2012,2016,60,46,106,Pd,changed,-0.1230000000068685,True,True,-89907.404,-89907.527
2012,2016,59,47,106,Ag,changed,-0.12099999999918509,True,True,-86942.262,-86942.383
2012,2016,58,48,106,Cd,changed,-0.1230000000068685,True,True,-87132.015,-87132.138
2012,2016,57,49,106,In,changed,-0.1220000000030268,True,True,-80608.012,-80608.134
2012,2016,56,50,106,Sn,changed,-0.007000000012340024,True,True,-77353.68,-77353.687
2012,2016,55,51,106,Sb,changed,-0.0010000000038417056,True,True,-66473.291,-66473.292
2012,2016,54,52,106,Te,changed,-1.0599999999976717,False,True,-58218.688,-58219.748
2012,2016,67,40,107,Zr,new,,False,True,,-54379.688
2012,2016,66,41,107,Nb,changed,-3.709999999999127,True,True,-63720.1,-63723.81
2012,2016,65,42,107,Mo,changed,6.347999999998137,True,True,-72557.908,-72551.56
2012,2016,64,43,107,Tc,changed,-2.0120000000024447,True,True,-78747.902,-78749.914
2012,2016,63,44,107,Ru,changed,-2.0120000000024447,True,True,-83860.5,-83862.512
2012,2016,62,45,107,Rh,changed,0.15200000000186265,True,True,-86863.855,-86863.703
2012,2016,61,46,107,Pd,changed,-0.12199999998847488,True,True,-88372.517,-88372.639
2012,2016,60,47,107,Ag,changed,-0.07499999999708962,True,True,-88406.595,-88406.67
2012,2016,59,48,107,Cd,changed,-0.012999999991734512,True,True,-86990.248,-86990.261
2012,2016,58,49,107,In,changed,-0.012999999991734512,True,True,-83564.248,-83564.261
2012,2016,57,50,107,Sn,changed,-0.0010000000038417056,True,True,-78512.227,-78512.228
2012,2016,56,51,107,Sb,changed,-0.017000000007101335,True,True,-70653.222,-70653.239
2012,2016,55,52,107,Te,changed,-2.997000000003027,True,True,-60536.329,-60539.326
2012,2016,67,41,108,Nb,changed,0.19999999999708962,True,True,-59545.965,-59545.765
2012,2016,66,42,108,Mo,changed,6.4060000000026776,True,True,-70762.348,-70755.942
2012,2016,65,43,108,Tc,changed,-2.033000000010361,True,True,-75920.745,-75922.778
2012,2016,64,44,108,Ru,changed,-2.0320000000065193,True,True,-83659.318,-83661.35
2012,2016,63,45,108,Rh,changed,0.1989999999932479,True,True,-85031.92,-85031.721
2012,2016,62,46,108,Pd,changed,0.15499999999883585,True,True,-89524.361,-89524.206
