vintage,N,Z,A,element,target_measured,Sn_keV,S2n_keV,Sp_keV,S2p_keV,Qalpha_keV,delta2n_keV,delta2p_keV
2016,42,41,83,Nb,True,,,1213.8000000000466,6421.1699999999255,-2163.1789999998873,,
2016,41,42,83,Mo,False,,,,,,,
2016,40,43,83,Tc,False,,,,,,,
2016,54,30,84,Zn,False,,,,,,,
2016,53,31,84,Ga,False,,,,,,,
2016,52,32,84,Ge,True,5243.381000000052,8876.023999999976,16180.290999999852,30412.421999999904,-8924.755999999936,1481.9459999998799,3479.74599999981
2016,51,33,84,As,True,4255.5929999999935,11890.843999999925,12166.157000000123,27500.773999999976,-9054.812000000034,2639.6300000000047,3144.1759999999776
2016,50,34,84,Se,True,8678.546999999904,14496.53999999992,13567.412999999942,25110.619999999995,-8837.351999999955,3798.4599999998463,3214.7379999998957
2016,49,35,84,Br,True,6840.7639999999665,16427.12799999991,9731.57099999988,22255.68799999985,-7993.5759999998845,2435.373999999836,2713.837999999756
2016,48,36,84,Kr,True,10519.957000000053,17990.11400000006,10714.592000000062,19423.391999999993,-7104.7639999999665,1021.0840000000317,2761.640000000014
2016,47,37,84,Rb,True,8759.72199999995,19713.802000000025,7057.309000000008,16838.30799999996,-6294.915999999968,583.1319999999832,2736.3159999999916
2016,46,38,84,Sr,True,11923.227000000072,20782.131999999983,8867.91399999999,14635.658000000054,-5181.108000000007,765.9239999999991,2738.2800000001444
2016,45,39,84,Y,True,9760.071999999927,21972.97000000009,4385.73900000006,12284.506000000052,-4143.859999999986,441.6820000001462,2466.934000000125
2016,44,40,84,Zr,True,13581.319000000018,23933.004000000074,6504.987999999896,9989.55999999994,-3535.0960000000196,1243.0540000001201,2723.021999999881
2016,43,41,84,Nb,True,11733.936000000103,,2596.051000000094,7732.618000000133,-2495.5080000000307,,
2016,42,42,84,Mo,False,,,,,,,
2016,41,43,84,Tc,False,,,,,,,
2016,55,30,85,Zn,False,,,,,,,
2016,54,31,85,Ga,False,,,,,,,
2016,53,32,85,Ge,True,3046.264000000083,8289.645000000135,,,-9348.695000000065,,
2016,52,33,85,As,True,5406.847999999998,9662.440999999992,12329.624000000069,28509.91499999992,-7986.0629999999655,1091.0439999999944,3229.384999999893
2016,51,34,85,Se,True,4537.228000000003,13215.774999999907,13849.047999999952,26015.205000000075,-8546.881999999983,3060.6979999998584,3141.4240000001155
2016,50,35,85,Br,True,8863.684000000125,15704.448000000091,9916.7080000001,23484.121000000043,-8467.123999999953,4245.598000000115,2883.920000000042
2016,49,36,85,Kr,True,7112.305999999982,17632.263000000035,10986.134000000078,20717.704999999958,-7516.190999999992,2260.4120000001276,2739.942999999854
2016,48,37,85,Rb,True,10479.66900000011,19239.39100000006,7017.021000000066,17731.61300000013,-6615.199000000022,666.3550000000978,2302.6700000002747
2016,47,38,85,Sr,True,8525.021999999997,20448.24900000007,8633.214000000036,15690.523000000045,-5831.95000000007,528.7469999999739,2868.655000000028
2016,46,39,85,Y,True,12019.05999999994,21779.131999999867,4481.571999999927,13349.485999999917,-4810.366999999853,460.2839999998687,2739.2069999999367
2016,45,40,85,Zr,True,9824.879000000074,23406.19800000009,6569.795000000042,10955.534000000102,-4071.981000000029,1091.615000000107,2667.9610000001267
2016,44,41,85,Nb,True,13132.266999999876,24866.20299999998,2146.9989999999525,8651.986999999848,-2991.7129999998724,1128.7789999999804,2663.693999999785
2016,43,42,85,Mo,True,,,3579.966999999946,6176.01800000004,-2474.4769999999553,,
2016,42,43,85,Tc,False,,,,,,,
2016,41,44,85,Ru,False,,,,,,,
2016,55,31,86,Ga,False,,,,,,,
2016,54,32,86,Ge,True,4347.814000000013,7394.078000000096,,,-9510.839999999967,,
2016,53,33,86,As,True,3844.3659999999218,9251.21399999992,13127.725999999908,,-8456.327999999863,,
2016,52,34,86,Se,True,6160.852000000072,10698.080000000075,14603.052000000025,26932.676000000094,-7513.040000000037,1174.420000000042,3166.6560000000754
2016,51,35,86,Br,True,5128.069999999949,13991.754000000074,10507.550000000047,24356.597999999998,-7951.78199999989,2765.4080000001704,2801.8680000000168
2016,50,36,86,Kr,True,9856.724000000046,16969.030000000028,11979.173999999999,21895.8820000001,-8096.761999999988,4400.8120000000345,2662.016000000178
2016,49,37,86,Rb,True,8651.000999999931,19130.670000000042,8555.716000000015,19541.850000000093,-7673.31799999997,3126.03600000008,3411.904000000097
2016,48,38,86,Sr,True,11491.185999999987,20016.207999999984,9644.730999999912,16661.75199999998,-6356.206000000006,475.06400000001304,2978.064000000013
2016,47,39,86,Y,True,9512.228000000003,21531.287999999942,5468.777999999933,14101.99199999997,-5520.133999999962,372.66399999987334,2633.4879999998957
2016,46,40,86,Zr,True,12865.07099999988,22689.949999999953,7415.805999999982,11897.37799999991,-4383.84999999986,887.4319999999134,2601.8599999998696
2016,45,41,86,Nb,True,10925.657000000007,24057.923999999883,3247.7769999998854,9817.571999999927,-3494.8819999999832,875.7039999997942,2692.3599999998696
2016,44,42,86,Mo,True,14671.839000000036,,5119.539000000106,7266.538000000059,-2903.8820000000997,,
2016,43,43,86,Tc,False,,,,,,,
2016,42,44,86,Ru,False,,,,,,,
2016,56,31,87,Ga,False,,,,,,,
2016,55,32,87,Ge,False,,,,,,,
2016,54,33,87,As,True,4727.031000000075,8571.396999999997,13506.94299999997,,-8785.651999999885,,
2016,53,34,87,Se,True,3994.2249999999767,10155.077000000048,14752.91100000008,27880.636999999988,-7874.62200000009,1446.1630000000587,3193.018999999971
2016,52,35,87,Br,True,6330.780000000028,11458.849999999977,10677.478000000003,25280.530000000028,-6647.310999999987,933.689000000013,2881.8790000000736
2016,51,36,87,Kr,True,5515.126999999862,15371.850999999908,12366.230999999912,22873.78099999996,-7793.895999999833,3402.9369999998016,2796.343999999808
2016,50,37,87,Rb,True,9922.035000000033,18573.035999999964,8621.027000000002,20600.201,-8008.98900000006,5315.7360000000335,2911.6800000001676
2016,49,38,87,Sr,True,8428.316000000108,19919.502000000095,9422.04600000009,17977.762000000104,-7314.365000000107,2447.9760000001406,3404.3430000002263
2016,48,39,87,Y,True,11806.619999999995,21318.847999999998,5784.211999999941,15428.942999999854,-6372.673999999883,486.23400000005495,3244.10299999977
2016,47,40,87,Zr,True,9449.512000000104,22314.582999999984,7353.090000000084,12821.868000000017,-4974.457000000053,643.5300000000279,2576.1900000000605
2016,46,41,87,Nb,True,12811.766999999993,23737.424,3194.472999999998,10610.27899999998,-4093.7509999998147,844.0149999998976,2511.9629999998724
2016,45,42,87,Mo,True,10845.91399999999,25517.753000000026,5039.796000000089,8287.572999999975,-3398.1110000000335,1245.0650000000605,
2016,44,43,87,Tc,True,,,868.7539999999572,5988.293000000063,-2558.8360000000102,,
2016,43,44,87,Ru,False,,,,,,,
2016,56,32,88,Ge,False,,,,,,,
2016,55,33,88,As,False,,,,,,,
2016,54,34,88,Se,True,5529.435000000056,9523.660000000033,15555.31500000006,29062.25800000003,-8160.676000000094,1465.0720000001602,3409.3000000000466
2016,53,35,88,Br,True,4895.565999999875,11226.345999999903,11578.818999999901,26331.72999999998,-7287.283999999869,1799.3419999998296,3105.385999999824
2016,52,36,88,Kr,True,7053.091000000131,12568.217999999993,13088.542000000016,23766.02000000002,-6168.4400000000605,1157.6199999999953,2931.252000000095
2016,51,37,88,Rb,True,6082.598999999929,16004.633999999962,9188.499000000069,21554.72999999998,-7250.824000000022,3106.6739999998827,3091.8000000000466
2016,50,38,88,Sr,True,11112.827999999863,19541.14399999997,10612.83899999992,19233.86599999992,-7907.235999999917,5372.023999999976,3805.015999999945
2016,49,39,88,Y,True,9352.004000000074,21158.62400000007,6707.899999999907,16129.945999999996,-6964.956000000006,2821.0060000001686,3189.5380000000587
2016,48,40,88,Zr,True,12353.005999999936,21802.51800000004,7899.476000000024,13683.687999999966,-5404.235999999917,516.2120000000577,2562.0719999999274
2016,47,41,88,Nb,True,10370.453000000096,23182.22000000009,4115.41399999999,11468.504000000074,-4704.131999999983,551.6920000001555,2339.506000000052
2016,46,42,88,Mo,True,13873.015999999945,24718.929999999935,6101.045000000042,9295.51800000004,-3689.807999999961,1090.3139999998966,2520.302000000025
2016,45,43,88,Tc,True,12062.576000000001,,2085.4159999999683,7125.212000000058,-2887.475999999908,,
2016,44,44,88,Ru,False,,,,,,,
2016,43,45,88,Rh,False,,,,,,,
2016,57,32,89,Ge,False,,,,,,,
2016,56,33,89,As,False,,,,,,,
2016,55,34,89,Se,True,3179.478999999934,8708.91399999999,,,-8293.890999999945,978.5780000000959,
2016,54,35,89,Br,True,5629.5950000000885,10525.160999999964,11678.978999999934,27234.293999999994,-7510.030999999959,1549.4989999999525,3185.5740000000224
2016,53,36,89,Kr,True,4915.822999999975,11968.914000000106,13108.799000000115,24687.618000000017,-6547.035000000033,1388.1080000001239,2993.5280000000494
2016,52,37,89,Rb,True,7174.701000000001,13257.29999999993,9310.108999999939,22398.650999999954,-5561.8409999998985,1082.0699999999488,3181.8409999998985
2016,51,38,89,Sr,True,6358.698000000091,17471.525999999954,10888.938000000082,20077.43700000015,-7153.628000000026,3885.9590000000317,3812.921000000206
2016,50,39,89,Y,True,11480.60999999987,20832.613999999943,7075.681999999913,17688.520999999833,-7965.896999999764,6047.02499999979,4180.935999999638
2016,49,40,89,Zr,True,9318.04700000002,21671.052999999956,7865.518999999971,14573.418999999878,-6197.26099999994,2508.429999999935,2662.221999999834
2016,48,41,89,Nb,True,12522.956000000006,22893.4090000001,4285.36400000006,12184.840000000084,-5208.028000000049,738.0500000000466,2245.503000000026
2016,47,42,89,Mo,True,10399.67200000002,24272.687999999966,6130.2639999999665,10245.677999999956,-4264.600999999908,936.1159999999218,2442.8059999999823
2016,46,43,89,Tc,True,13784.871000000043,25847.447000000044,1997.2710000000661,8098.316000000108,-3540.0800000000745,1113.0169999999925,
2016,45,44,89,Ru,False,,,,,,,
2016,44,45,89,Rh,False,,,,,,,
2016,58,32,90,Ge,False,,,,,,,
2016,57,33,90,As,False,,,,,,,
2016,56,34,90,Se,True,4879.1089999999385,8058.587999999872,,,-8825.18599999987,,
2016,55,35,90,Br,True,3797.408999999985,9427.004000000074,12296.908999999985,,-7463.074000000022,1051.9320000000298,
2016,54,36,90,Kr,True,6494.775000000023,11410.597999999998,13973.97900000005,25652.957999999984,-6880.957999999984,1457.9000000000233,3166.9159999999683
2016,53,37,90,Rb,True,5723.259000000078,12897.96000000008,10117.545000000042,23226.344000000157,-6157.030000000028,1347.2160000001313,3196.2360000002664
2016,52,38,90,Sr,True,7810.421999999904,14169.119999999995,11524.658999999985,20834.767999999924,-5107.3259999998845,1107.247999999905,3745.871999999974
2016,51,39,90,Y,True,6857.008000000031,18337.6179999999,7573.991999999853,18462.929999999935,-6171.903999999864,3872.479999999865,3925.7559999999357
2016,50,40,90,Zr,True,11968.258999999962,21286.305999999982,8353.168000000063,15428.849999999977,-6674.333999999915,5457.140000000014,2814.9000000000233
2016,49,41,90,Nb,True,10107.571999999927,22630.527999999933,5074.8889999999665,12940.407999999938,-5803.371999999974,2696.143999999971,2098.2919999998994
2016,48,42,90,Mo,True,13228.944000000018,23628.61600000004,6836.251999999979,11121.616000000038,-4628.474000000046,849.9760000001406,2415.020000000135
2016,47,43,90,Tc,True,11401.13500000001,25186.006000000052,2998.734000000055,9128.998000000021,-4015.5580000000773,842.3600000001024,2276.6680000000633
2016,46,44,90,Ru,True,,,4777.944999999949,6775.216000000015,-3198.485999999917,,
2016,45,45,90,Rh,False,,,,,,,
2016,44,46,90,Pd,False,,,,,,,
2016,58,33,91,As,False,,,,,,,
2016,57,34,91,Se,True,2851.2269999999553,7730.335999999894,,,,,
2016,56,35,91,Br,True,5178.253000000026,8975.662000000011,12596.053000000073,,-7914.295999999973,1050.0410000000848,
2016,55,36,91,Kr,True,4086.030999999959,10580.805999999982,14262.601000000024,26559.51000000001,-6972.7639999999665,1276.1030000000028,2869.6600000000326
2016,54,37,91,Rb,True,6451.970999999903,12175.229999999981,10074.740999999922,24048.719999999972,-6278.220999999903,1157.7209999999031,2988.6059999999125
2016,53,38,91,Sr,True,5775.145000000019,13585.566999999923,11576.544999999925,21694.089999999967,-5367.344000000041,1009.0009999999311,3646.054999999935
2016,52,39,91,Y,True,7928.581000000122,14785.589000000153,7692.151000000071,19216.810000000056,-4178.449999999953,767.0550000001676,3777.3290000001434
2016,51,40,91,Zr,True,7194.36400000006,19162.62300000002,8690.524000000092,16264.515999999945,-5440.381999999867,3793.537000000011,2775.0529999999562
2016,50,41,91,Nb,True,12047.787000000128,22155.359000000055,5154.417000000132,13507.585000000196,-6044.539000000106,5437.874000000185,1961.551000000327
2016,49,42,91,Mo,True,10107.628000000026,23336.572000000044,6836.308000000077,11911.197000000044,-5286.589999999967,2595.6830000000773,2325.3790000000736
2016,48,43,91,Tc,True,13333.295000000042,24734.43000000005,3103.085000000079,9939.337000000058,-4537.086000000127,972.3740000001853,2336.2170000000624
2016,47,44,91,Ru,True,11427.32799999998,,4804.137999999919,7802.871999999974,-3779.899999999907,,
2016,46,45,91,Rh,False,,,,,,,
2016,45,46,91,Pd,False,,,,,,,
2016,59,33,92,As,False,,,,,,,
2016,58,34,92,Se,False,,,,,,,
2016,57,35,92,Br,True,3196.8190000000177,8375.072000000044,12941.645000000135,,,,
2016,56,36,92,Kr,True,5866.667000000016,9952.697999999975,14951.015000000014,27547.068000000087,-7309.995999999926,1231.591999999946,2892.680000000051
2016,55,37,92,Rb,True,5098.773000000045,11550.743999999948,11087.483000000007,25350.08400000003,-6481.428000000073,1617.752000000095,3193.143999999971
2016,54,38,92,Sr,True,7286.727000000072,13061.87200000009,12411.301000000094,22486.042000000016,-5600.979999999981,940.8280000000959,3506.100000000093
2016,53,39,92,Y,True,6536.556999999913,14465.138000000035,8453.562999999966,20030.10799999989,-4632.407999999938,787.561999999918,3899.601999999839
2016,52,40,92,Zr,True,8634.801999999909,15829.165999999968,9396.744999999879,17088.89599999995,-2962.3559999999125,876.247999999905,2555.9699999998556
2016,51,41,92,Nb,True,7886.596999999834,19934.38399999996,5846.649999999907,14537.173999999999,-4579.131999999867,3875.9139999998733,2254.2139999998035
2016,50,42,92,Mo,True,12671.011999999871,22778.639999999898,7459.532999999821,12613.949999999953,-5604.595999999903,5030.497999999789,2260.975999999908
2016,49,43,92,Tc,True,11010.350999999908,24343.64599999995,4005.807999999961,10842.116000000038,-5176.9839999999385,2968.4179999998305,2282.283999999985
2016,48,44,92,Ru,True,14132.667999999947,25559.995999999926,5603.510999999824,8706.595999999903,-4039.5519999999087,1134.9779999998864,2327.6039999998175
2016,47,45,92,Rh,True,,,2048.192000000039,6852.329999999958,-3742.6759999999776,,
2016,46,46,92,Pd,False,,,,,,,
2016,45,47,92,Ag,False,,,,,,,
2016,59,34,93,Se,False,,,,,,,
2016,58,35,93,Br,True,4728.801999999909,7925.620999999926,,,,,
2016,57,36,93,Kr,True,3438.0359999999637,9304.70299999998,15192.23199999996,28133.877000000095,-7568.552999999956,1139.2219999999506,2572.3760000000475
2016,56,37,93,Rb,True,5918.7360000000335,11017.509000000078,11139.552000000025,26090.56700000004,-6770.569000000018,1603.3090000001248,2923.6920000001555
2016,55,38,93,Sr,True,5289.83899999992,12576.565999999992,12602.36699999997,23689.849999999977,-5974.995999999926,1400.2119999999413,3537.8009999998612
2016,54,39,93,Y,True,7481.977000000072,14018.533999999985,8648.812999999966,21060.11400000006,-4939.684000000008,894.2640000000829,3923.1390000001993
2016,53,40,93,Zr,True,6734.2840000001015,15369.08600000001,9594.472000000067,18048.035000000033,-3337.9419999999227,688.5059999999357,2880.2950000001583
2016,52,41,93,Nb,True,8830.888000000035,16717.48499999987,6042.7360000000335,15439.480999999912,-1929.4100000000326,1001.4569999999367,2053.0429999998305
2016,51,42,93,Mo,True,8069.877000000095,20740.888999999966,7642.813000000082,13489.462999999989,-4356.425999999978,3693.526000000071,2260.850000000093
2016,50,43,93,Tc,True,12751.704999999958,23762.055999999866,4086.5010000000475,11546.033999999869,-5405.732999999891,5204.166999999783,2233.544999999809
2016,49,44,93,Ru,True,10986.850000000093,25119.51800000004,5580.010000000009,9585.81799999997,-4626.729999999981,2735.834000000148,2258.6840000000084
2016,48,45,93,Rh,True,14084.08500000008,,1999.6090000001714,7603.119999999995,-4041.890000000014,,
2016,47,46,93,Pd,False,,,,,,,
2016,46,47,93,Ag,False,,,,,,,
2016,60,34,94,Se,False,,,,,,,
2016,59,35,94,Br,False,,,,,,,
2016,58,36,94,Kr,True,5283.070000000065,8721.106000000029,15746.500000000116,,-7972.514000000083,846.5240000000922,
2016,57,37,94,Rb,True,4014.2559999998193,9932.991999999853,11715.77199999988,26908.00399999984,-6987.415999999852,998.7919999996666,2556.971999999718
2016,56,38,94,Sr,True,6831.2050000000745,12121.043999999994,13514.83600000001,24654.388000000035,-6311.425999999978,1900.0000000001164,3483.392000000109
2016,55,39,94,Y,True,6195.599000000046,13677.576000000117,9554.573000000091,22156.94000000006,-5412.023999999976,1550.492000000202,4327.648000000045
2016,54,40,94,Zr,True,8218.633999999962,14952.918000000063,10331.128999999957,18979.941999999923,-3746.1539999999804,640.8200000000652,2876.484000000055
2016,53,41,94,Nb,True,7227.582000000053,16058.470000000088,6536.033999999985,16130.506000000052,-2299.984000000055,682.1080000000075,2100.0640000001295
2016,52,42,94,Mo,True,9678.265000000014,17748.14200000011,8490.19000000006,14532.926000000094,-2066.43200000003,1224.692000000272,2288.676000000094
2016,51,43,94,Tc,True,8623.523000000161,21375.22800000012,4640.147000000114,12282.960000000196,-3921.684000000125,3569.2760000003036,2175.536000000313
2016,50,44,94,Ru,True,13438.167999999947,24425.01800000004,6266.472999999998,10352.974000000046,-4835.953999999911,4785.599999999977,2175.1879999999655
2016,49,45,94,Rh,True,11967.062999999966,26051.148000000045,2979.8220000000438,8559.832000000053,-4607.81799999997,3128.328000000096,2377.780000000028
2016,48,46,94,Pd,True,,,4379.382999999914,6378.992000000086,-3643.3279999999795,,
2016,47,47,94,Ag,False,,,,,,,
2016,46,48,94,Cd,False,,,,,,,
2016,61,34,95,Se,False,,,,,,,
2016,60,35,95,Br,False,,,,,,,
2016,59,36,95,Kr,True,2882.4109999999637,8165.481000000029,,,-8003.698000000091,758.1980000000913,
2016,58,37,95,Rb,True,5399.944000000134,9414.199999999953,11832.64599999995,27579.146000000066,-7209.10699999996,643.9179999999469,2771.271999999997
2016,57,38,95,Sr,True,4345.148999999976,11176.35400000005,13845.729000000167,25561.501000000047,-6570.543999999994,1571.8670000000857,3160.4830000000075
2016,56,39,95,Y,True,6928.670999999857,13124.269999999902,9652.038999999873,23166.874999999884,-5888.723999999929,2069.0709999997634,4192.01399999985
2016,55,40,95,Zr,True,6461.946000000113,14680.580000000075,10597.476000000024,20152.049000000115,-4432.9550000000745,1255.2570000000997,3689.3650000002235
2016,54,41,95,Nb,True,8488.44599999988,15716.027999999933,6805.845999999903,17136.97499999986,-2859.848999999813,753.8719999998575,2120.789999999688
2016,53,42,95,Mo,True,7369.097999999882,17047.362999999896,8631.70599999989,15167.739999999874,-2241.165999999852,1071.8389999998035,2181.076999999699
2016,52,43,95,Tc,True,9934.365999999922,18557.889000000083,4896.248000000021,13386.438000000082,-1808.262999999919,1212.1140000000596,2232.270000000135
2016,51,44,95,Ru,True,8945.515999999945,22383.683999999892,6588.465999999782,11228.612999999896,-3673.8419999998296,3578.270999999717,2302.5529999997234
2016,50,45,95,Rh,True,13504.361999999965,25471.42499999993,3046.0160000000615,9312.48900000006,-4778.884999999893,5071.85699999996,2249.3540000000503
2016,49,46,95,Pd,True,11934.99199999997,,4347.311999999918,7327.133999999962,-4150.991999999969,,
2016,48,47,95,Ag,False,,,,,,,
2016,47,48,95,Cd,False,,,,,,,
2016,61,35,96,Br,False,,,,,,,
2016,60,36,96,Kr,True,4992.170999999973,7874.581999999937,,,,,
2016,59,37,96,Rb,True,3534.256000000052,8934.200000000186,12484.491000000038,,-7546.543999999994,-223.22599999967497,
2016,58,38,96,Sr,True,5875.894999999902,10221.043999999878,14321.679999999935,26154.325999999885,-6579.771999999881,579.4739999996964,3213.861999999848
2016,57,39,96,Y,True,5198.413000000059,12127.083999999915,10505.302999999956,24351.032000000123,-5988.363999999943,2025.5859999998938,4584.382000000216
2016,56,40,96,Zr,True,7850.151999999885,14312.097999999998,11518.957000000053,21170.995999999926,-4996.379999999888,2321.5860000000102,3915.923999999999
2016,55,41,96,Nb,True,6887.916000000201,15376.362000000081,7231.815999999992,17829.292000000016,-3211.2080000001006,1311.9200000002747,2421.9560000000056
2016,54,42,96,Mo,True,9154.351999999955,16523.449999999837,9297.611999999965,16103.457999999868,-2760.7159999998985,1059.7379999997793,2095.535999999731
2016,53,43,96,Tc,True,7871.585999999894,17805.951999999816,5398.7360000000335,14030.441999999923,-1793.2519999999786,1052.695999999647,2098.8839999998454
2016,52,44,96,Ru,True,10693.902000000118,19639.418000000063,7348.001999999979,12244.25,-1696.7320000000764,1352.2960000000894,2425.70000000007
2016,51,45,96,Rh,True,9418.457999999984,22922.81999999995,3518.9580000001006,10107.423999999883,-3186.9919999999693,3292.7339999999385,2150.8039999998873
2016,50,46,96,Pd,True,14288.820000000065,26223.812000000034,5131.770000000019,8177.78600000008,-4307.1440000000875,4943.630000000121,2146.7960000000894
2016,49,47,96,Ag,True,,,1834.740000000107,6182.052000000025,-3937.5400000000373,,
2016,48,48,96,Cd,False,,,,,,,
2016,47,49,96,In,False,,,,,,,
2016,62,35,97,Br,False,,,,,,,
2016,61,36,97,Kr,True,2415.1119999999646,7407.282999999938,,,,,
2016,60,37,97,Rb,True,5236.025999999954,8770.282000000007,12728.34600000002,,-8053.76800000004,25.624000000068918,
2016,59,38,97,Sr,True,3728.5920000000624,9604.486999999965,14516.015999999945,27000.506999999983,-6870.3279999999795,-478.12899999995716,3383.4030000000494
2016,58,39,97,Y,True,5856.78600000008,11055.199000000139,10486.194000000134,24807.87400000007,-5926.41399999999,384.08800000033807,4015.993000000133
2016,57,40,97,Zr,True,5575.171000000089,13425.322999999975,11895.715000000084,22401.01800000004,-5281.712000000058,2604.7500000001164,4795.678000000073
2016,56,41,97,Nb,True,8074.239999999874,14962.156000000075,7455.90399999998,18974.861000000034,-3803.470999999903,2089.9370000000345,2674.7669999999925
2016,55,42,97,Mo,True,6821.172000000137,15975.524000000092,9230.8679999999,16462.683999999892,-2847.603999999934,1407.545000000042,1804.1199999999953
2016,54,43,97,Tc,True,9474.18900000013,17345.775000000023,5718.573000000208,15016.185000000172,-2436.5530000000726,1099.7100000000792,2081.373000000138
2016,53,44,97,Ru,True,8111.511000000057,18805.413000000175,7587.927000000142,12986.663000000175,-1738.3660000000382,1157.9880000003614,2346.656000000192
2016,52,45,97,Rh,True,10981.109999999986,20399.56799999997,3806.1659999999683,11154.167999999947,-1416.3969999999972,1273.1489999998594,2461.2600000000093
2016,51,46,97,Pd,True,9693.790000000037,23982.610000000102,5407.102000000072,8926.060000000172,-3014.0840000000317,3463.2500000001164,2222.8430000003427
2016,50,47,97,Ag,True,14385.444999999949,,1931.3649999999907,7063.135000000009,-4238.899999999907,,
2016,49,48,97,Cd,False,,,,,,,
2016,48,49,97,In,False,,,,,,,
2016,63,35,98,Br,False,,,,,,,
2016,62,36,98,Kr,False,,,,,,,
2016,61,37,98,Rb,True,3921.399999999907,9157.425999999861,14234.633999999962,,,1136.867999999784,
2016,60,38,98,Sr,True,5912.978000000119,9641.570000000182,15192.96800000011,27921.31400000013,-7500.2360000000335,101.18000000028405,3389.0240000002086
2016,59,39,98,Y,True,4244.711999999941,10101.498000000021,11002.314000000013,25518.329999999958,-6156.870000000112,-1073.7560000000522,3437.7759999999544
2016,58,40,98,Zr,True,6415.3409999998985,11990.511999999988,12454.269999999902,22940.464000000036,-4865.847999999882,757.1159999999218,3456.167999999947
2016,57,41,98,Nb,True,5990.201999999932,14064.441999999806,7870.934999999823,19766.649999999907,-3598.0739999997895,1649.039999999688,2692.3479999997653
2016,56,42,98,Mo,True,8642.53999999992,15463.712000000058,9799.167999999947,17255.071999999927,-3271.509999999893,1243.9759999999078,1565.635999999824
2016,55,43,98,Tc,True,7279.067000000039,16753.25600000017,6176.46800000011,15407.33600000001,-2488.0380000000587,1021.848000000231,1670.5280000000494
2016,54,44,98,Ru,True,10175.610999999917,18287.121999999974,8289.34899999993,14007.922000000137,-2235.7119999999413,1141.8959999999497,2441.996000000043
2016,53,45,98,Rh,True,8648.976000000024,19630.08600000001,4343.630999999936,11931.558000000077,-1441.8499999998603,1071.579999999958,2390.8520000000717
2016,52,46,98,Pd,True,11586.391999999876,21280.181999999913,6012.383999999962,9818.54999999993,-1162.3079999999609,1245.6839999997756,2366.951999999932
2016,51,47,98,Ag,True,10311.94299999997,24697.38799999992,2549.5179999999236,7956.619999999995,-2583.7799999999115,3483.2159999998985,2132.1480000000447
2016,50,48,98,Cd,True,,,4099.625,6030.989999999991,-3959.1419999999925,,1806.5
2016,49,49,98,In,False,,,,,,,
2016,63,36,99,Kr,False,,,,,,,
2016,62,37,99,Rb,True,4823.258000000031,8744.657999999938,,,,,
2016,61,38,99,Sr,True,4169.637999999803,10082.615999999922,15441.206000000006,29675.839999999967,-8787.462999999872,1136.5239999998594,4453.39599999995
2016,60,39,99,Y,True,6426.398999999859,10671.1109999998,11515.734999999753,26708.702999999863,-7183.324999999837,117.36499999975786,3889.1129999997793
2016,59,40,99,Zr,True,4405.23199999996,10820.572999999858,12614.78999999992,23617.103999999934,-4925.930999999866,-867.3830000001471,3139.824999999837
2016,58,41,99,Nb,True,6882.017000000109,12872.219000000041,8337.611000000034,20791.880999999936,-3551.420000000042,173.3990000000922,2204.659999999916
2016,57,42,99,Mo,True,5925.439000000129,14567.97900000005,9734.405000000144,17605.339999999967,-2735.0029999999097,875.4670000000624,1039.378000000026
2016,56,43,99,Tc,True,8966.997999999905,16246.064999999944,6500.926000000094,16300.094000000041,-2966.590000000084,1086.7189999999246,1637.6680000000633
2016,55,44,99,Ru,True,7471.813999999897,17647.424999999814,8482.095999999787,14658.563999999897,-2338.4279999999562,1172.0479999997187,2273.787999999826
2016,54,45,99,Rh,True,10477.443000000087,19126.41900000011,4645.463000000105,12934.812000000034,-1984.9270000000251,1152.7400000002235,2603.8030000000726
2016,53,46,99,Pd,True,8932.96800000011,20519.359999999986,6296.3760000000475,10640.006999999983,-1149.7600000001257,1127.1660000000848,2408.2120000000577
2016,52,47,99,Ag,True,11717.397999999928,22029.3409999999,2680.523999999976,8692.907999999938,-796.8159999998752,1264.8209999997634,
2016,51,48,99,Cd,True,10366.016999999876,,4153.698999999906,6703.21699999983,-2390.1669999998994,,1750.8419999997132
2016,50,49,99,In,False,,,,,,,
2016,49,50,99,Sn,False,,,,,,,
2016,64,36,100,Kr,False,,,,,,,
2016,63,37,100,Rb,True,3197.3000000000466,8020.558000000077,,,,,
2016,62,38,100,Sr,True,5370.752000000095,9540.389999999898,15988.70000000007,,-9166.043999999994,1059.3499999999767,
2016,61,39,100,Y,True,4748.855000000214,11175.254000000074,12094.952000000165,27536.15800000017,-8397.923999999999,1186.8100000001723,3981.1020000003045
2016,60,40,100,Zr,True,6828.164000000106,11233.396000000066,13016.555000000168,24532.28999999992,-5878.20000000007,-119.51399999985006,2765.689999999944
2016,59,41,100,Nb,True,5533.385000000009,12415.402000000118,9465.764000000083,22080.554000000004,-3886.3919999999925,-234.35399999981746,2727.154000000097
2016,58,42,100,Mo,True,8294.29700000002,14219.73600000015,11146.685000000056,19484.29600000009,-3179.1480000000447,704.0360000001965,1992.9420000001555
2016,57,43,100,Tc,True,6764.410000000033,15731.407999999938,7339.896999999997,17074.30200000014,-2843.0839999999152,1036.908000000054,1734.04000000027
