regime,family,mechanism,observable,n,mae,rmse,bias,median_ae,p95_ae,G_vs_data_MAE
R3_proton_rich_broad,hgb,adaptive,B/A,519,0.10071596808205276,0.24865012961569952,0.1002526896928905,0.03201271752658119,0.45128635728170957,2.0889035613978586
R3_proton_rich_broad,mlp,data,B/A,519,0.1388969007179366,0.18830434381362535,0.12551219774475172,0.10363484474927454,0.346802529103475,
R3_proton_rich_broad,mlp,soft,B/A,519,0.04955432118473849,0.07312378254785491,0.04403749151666008,0.037101192153780715,0.13361690584135155,2.8029220741442304
R3_proton_rich_broad,mlp,residual,B/A,519,0.048640577277638056,0.12162721550102103,0.04188449606612653,0.005556168082601509,0.27448626169274604,2.8555767322645003
R3_proton_rich_broad,mlp,adaptive,B/A,519,0.048104680016747114,0.07793679975153188,0.04249953200659012,0.033678244981274474,0.1327386300414595,2.8873885174910456
R4_magic_pm1,physics,physics_only,B/A,524,0.035079519784612385,0.04882938537685079,-0.023790207302031793,0.022895598457550737,0.0985533731556397,
R4_magic_pm1,BWN,physics_only_shell_aware,B/A,524,0.010617660091021133,0.01676039571069065,0.0019061950698304843,0.00682316605721045,0.037835363492339874,
R4_magic_pm1,ridge,data,B/A,524,0.031917428286459985,0.040124788803700025,-0.021813698652095818,0.02724524327417832,0.07326771663863638,
R4_magic_pm1,ridge,soft,B/A,524,0.031917428286459985,0.040124788803700025,-0.021813698652095818,0.02724524327417832,0.07326771663863638,1.0
R4_magic_pm1,ridge,residual,B/A,524,0.03027330248107576,0.037156919422005746,-0.023416621097757884,0.026164945866363087,0.07184893292532885,1.0543094301129514
R4_magic_pm1,ridge,adaptive,B/A,524,0.030273212721730416,0.03822200912501969,-0.021817310924889404,0.02582478220531037,0.07530931701290473,1.0543125561149753
R4_magic_pm1,hgb,data,B/A,524,0.0334046257084744,0.05522126321528797,-0.0003710903712801378,0.017868837308234742,0.11441494549462579,
R4_magic_pm1,hgb,soft,B/A,524,0.023261533998873245,0.030466852282006213,-0.0144225605297312,0.019468888036944687,0.06321715080947071,1.436045692863268
R4_magic_pm1,hgb,residual,B/A,524,0.013357748486455396,0.0191078532738876,-0.011436125220092325,0.009978081261113658,0.04150065237183506,2.500767681196147
R4_magic_pm1,hgb,adaptive,B/A,524,0.022672769115908254,0.031533301130733535,-0.009607472333201207,0.01771313000923236,0.06075409923663757,1.473336826997289
R4_magic_pm1,mlp,data,B/A,524,0.032278839868012776,0.04482726848432129,-0.017837582584925335,0.024677207184406136,0.09353849706673549,
R4_magic_pm1,mlp,soft,B/A,524,0.031283413009289364,0.041881151991484566,-0.02140915741518919,0.02383177967958172,0.08268062784033484,1.0318196374042636
R4_magic_pm1,mlp,residual,B/A,524,0.019164473027239913,0.027901200633929285,-0.011098735192853159,0.010243034099103099,0.06290558206651728,1.684306154525221
R4_magic_pm1,mlp,adaptive,B/A,524,0.030283769543337228,0.04017515765382934,-0.020350463373594314,0.023764595669209854,0.08030640326198125,1.065879193863912
R4_magic_pm1_broad,physics,physics_only,B/A,548,0.038809402267462115,0.057613095985374584,-0.02184765706921873,0.027146216014937607,0.10510441577904586,
R4_magic_pm1_broad,BWN,physics_only_shell_aware,B/A,0,,,,,,
R4_magic_pm1_broad,ridge,data,B/A,548,0.03222513568029734,0.03987820700604356,-0.022883226563153367,0.027893482291939442,0.07430986026657736,
R4_magic_pm1_broad,ridge,soft,B/A,548,0.03222513568029734,0.03987820700604356,-0.022883226563153367,0.027893482291939442,0.07430986026657736,1.0
R4_magic_pm1_broad,ridge,residual,B/A,548,0.031240797536332635,0.03839345871163069,-0.023781278869007876,0.027317766666712373,0.07679814548552145,1.0315080990752536
R4_magic_pm1_broad,ridge,adaptive,B/A,548,0.030977307263195707,0.03900056133123573,-0.021633368825816193,0.026818931654818634,0.07757157116776268,1.0402820169777696
R4_magic_pm1_broad,hgb,data,B/A,548,0.04263277176389233,0.07692899483762392,-0.0018026841108577099,0.020852232435443874,0.1497636271976825,
R4_magic_pm1_broad,hgb,soft,B/A,548,0.026026653977470306,0.03503998689669227,-0.013829667885874312,0.020046226705268122,0.07123868890860495,1.6380427465165877
R4_magic_pm1_broad,hgb,residual,B/A,548,0.015160622365406438,0.022635501048671108,-0.0116268527759549,0.010667776538459073,0.04628753061892739,2.8120726666981652
R4_magic_pm1_broad,hgb,adaptive,B/A,548,0.02615376221084065,0.03867446585842049,-0.009488087198492362,0.01884633320743756,0.07420898591927648,1.6300817993298564
R4_magic_pm1_broad,mlp,data,B/A,548,0.038836989440776994,0.05588365491113663,-0.019480895053658482,0.027147907890038958,0.12421936707057843,
R4_magic_pm1_broad,mlp,soft,B/A,548,0.03440827224799984,0.0458215308259758,-0.02090095226299458,0.026165020114673698,0.09690657257734951,1.1287108274677928
R4_magic_pm1_broad,mlp,residual,B/A,548,0.02033143525486894,0.02947864672558748,-0.012045650802399156,0.011139870386244866,0.06525437959887934,1.9101941871750727
R4_magic_pm1_broad,mlp,adaptive,B/A,548,0.033244410657038474,0.04402368620000983,-0.01974062108383472,0.02612673881840788,0.09529767633510437,1.1682261370620648
R4_magic_pm2,physics,physics_only,B/A,817,0.0321154248753688,0.045239000595635064,-0.021363322098143303,0.021185220861861254,0.09400061849019001,
R4_magic_pm2,BWN,physics_only_shell_aware,B/A,0,,,,,,
R4_magic_pm2,ridge,data,B/A,817,0.030796196890110396,0.041151977936019234,-0.02013921121184985,0.02482737045567429,0.07579607971876778,
R4_magic_pm2,ridge,soft,B/A,817,0.030796196890110396,0.041151977936019234,-0.02013921121184985,0.02482737045567429,0.07579607971876778,1.0
R4_magic_pm2,ridge,residual,B/A,817,0.029412166560393343,0.03695911280571756,-0.022849707973216025,0.02520422237388331,0.07376870901384468,1.0470563882764352
R4_magic_pm2,ridge,adaptive,B/A,817,0.028563000490138293,0.03731840994822749,-0.01978116354060861,0.02211423437533888,0.07558484880946242,1.0781849372142518
R4_magic_pm2,hgb,data,B/A,817,0.10068823329312082,0.2079397628657212,-0.020032922609907373,0.036030775229916046,0.49682299269688873,
R4_magic_pm2,hgb,soft,B/A,817,0.044548523050907736,0.08340549598402525,-0.02083116230284882,0.021687186743145404,0.2173213353827263,2.2601924013970014
R4_magic_pm2,hgb,residual,B/A,817,0.015305366978468788,0.022224648041132646,-0.010826032984153352,0.009980085410084882,0.05007028922097836,6.57862261223573
R4_magic_pm2,hgb,adaptive,B/A,817,0.046758638902004095,0.09578312672737638,-0.015286393290127627,0.021528505058835634,0.212639488184397,2.1533610827325704
R4_magic_pm2,mlp,data,B/A,817,0.0396180946151888,0.05839786669632067,-0.017115233154247154,0.028040788319005472,0.13023747684227652,
R4_magic_pm2,mlp,soft,B/A,817,0.030992983078520515,0.04217465631105521,-0.01966408652058479,0.02341162887914905,0.08542814943972203,1.2782923965342938
R4_magic_pm2,mlp,residual,B/A,817,0.019042608598992,0.027286543455102907,-0.011850920385096535,0.01133316175033805,0.0566191990006959,2.0804972390855077
R4_magic_pm2,mlp,adaptive,B/A,817,0.030841262767236893,0.041863031347789396,-0.019518330878418446,0.023525073353525272,0.08450553101782624,1.2845808199940394
R4_magic_pm2_broad,physics,physics_only,B/A,858,0.036458936227257405,0.05802052538305284,-0.01995381368188902,0.024496776064161896,0.1021014610907189,
R4_magic_pm2_broad,BWN,physics_only_shell_aware,B/A,0,,,,,,
R4_magic_pm2_broad,ridge,data,B/A,858,0.030834439092239672,0.0397830157436198,-0.02054831271660596,0.025233444738717914,0.0763148497876279,
R4_magic_pm2_broad,ridge,soft,B/A,858,0.030834439092239672,0.0397830157436198,-0.02054831271660596,0.025233444738717914,0.0763148497876279,1.0
R4_magic_pm2_broad,ridge,residual,B/A,858,0.03009508845404302,0.03786636741905046,-0.02218830498876065,0.02574884917367548,0.07659852304404433,1.0245671528537184
R4_magic_pm2_broad,ridge,adaptive,B/A,858,0.029035962264055987,0.03747871733923718,-0.018588190271548365,0.02335220981322994,0.07710700684428815,1.0619396323713386
R4_magic_pm2_broad,hgb,data,B/A,858,0.10783811065619645,0.2092124272928673,-0.02847214651361265,0.036854327655332586,0.5418211959800482,
R4_magic_pm2_broad,hgb,soft,B/A,858,0.04709800805923642,0.08531903114220649,-0.023361146814578473,0.023574739164014424,0.21005148479524235,2.289653322929615
R4_magic_pm2_broad,hgb,residual,B/A,858,0.017155062903734745,0.028487354528125987,-0.010593712047901088,0.010757393683379135,0.054346251779858676,6.286080748367267
R4_magic_pm2_broad,hgb,adaptive,B/A,858,0.04976588081805011,0.0920675367323197,-0.02008836027529747,0.022881776862225145,0.2199017217581016,2.1669085100787266
R4_magic_pm2_broad,mlp,data,B/A,858,0.03992667889007008,0.05215223129629794,-0.021728352447551943,0.031013410883151238,0.10912134490987181,
R4_magic_pm2_broad,mlp,soft,B/A,858,0.032525701199282525,0.04400958823776273,-0.02066362918815419,0.025819587034219715,0.08618000413809773,1.2275424485222415
R4_magic_pm2_broad,mlp,residual,B/A,858,0.02052107208523866,0.02925773460951085,-0.013633553035064765,0.012983109951534288,0.05886317901913222,1.9456429334796
R4_magic_pm2_broad,mlp,adaptive,B/A,858,0.03096935243800855,0.03981036996204609,-0.0189745406342083,0.025135957661568398,0.07966021741014814,1.2892319582720186
R6_N126,physics,physics_only,B/A,14,0.026114642490807922,0.029594175981775318,-0.026114642490807922,0.02378443347445769,0.04678846883102645,
R6_N126,BWN,physics_only_shell_aware,B/A,0,,,,,,
R6_N126,ridge,data,B/A,14,0.021688954495942245,0.026274091374650612,-0.021688954495942245,0.019791129267981322,0.04372708506631562,
R6_N126,ridge,soft,B/A,14,0.021688954495942245,0.026274091374650612,-0.021688954495942245,0.019791129267981322,0.04372708506631562,1.0
R6_N126,ridge,residual,B/A,14,0.021946849194381408,0.026505147106280096,-0.021946849194381408,0.01954499749169969,0.04383552783606674,0.9882491242294048
R6_N126,ridge,adaptive,B/A,14,0.023282711271631142,0.027245786513088444,-0.023282711271631142,0.021129300988063537,0.04448424083741926,0.9315476296082917
R6_N126,hgb,data,B/A,14,0.019243403289279076,0.020155196269450157,-0.019243403289279076,0.019668138612205954,0.0270947246111616,
R6_N126,hgb,soft,B/A,14,0.023366146810196536,0.025295512703347442,-0.023366146810196536,0.02459745205456354,0.03681119676654996,0.8235591193359114
R6_N126,hgb,residual,B/A,14,0.0029688447423469482,0.003845741265136649,-0.0028561365257112137,0.001931939444848041,0.007353553193023199,6.481781621920272
R6_N126,hgb,adaptive,B/A,14,0.02116044842713765,0.022358824127374388,-0.02116044842713765,0.022712149452691843,0.029097825142969835,0.9094043236153719
R6_N126,mlp,data,B/A,14,0.022640849253929014,0.024723076793258764,-0.022396068814012664,0.02303344293337961,0.03605066665558239,
R6_N126,mlp,soft,B/A,14,0.024627213020089744,0.0272490695999295,-0.024627213020089744,0.024518160180502235,0.041313521923617764,0.919342730152196
R6_N126,mlp,residual,B/A,14,0.005107890827219868,0.005669225919427357,-0.005107890827219868,0.004002212244427206,0.009458442396453125,4.432524112159229
R6_N126,mlp,adaptive,B/A,14,0.023910906185402907,0.026287171598050076,-0.023910906185402907,0.024237567809435312,0.03981595989287481,0.9468837809146173
R6_N126_broad,physics,physics_only,B/A,14,0.02589847002970355,0.02963467695934033,-0.02589847002970355,0.023826988716796116,0.047107652039886094,
R6_N126_broad,BWN,physics_only_shell_aware,B/A,0,,,,,,
R6_N126_broad,ridge,data,B/A,14,0.02214694221439257,0.02656297510093855,-0.02214694221439257,0.02021930326825494,0.04411751944329181,
R6_N126_broad,ridge,soft,B/A,14,0.02214694221439257,0.02656297510093855,-0.02214694221439257,0.02021930326825494,0.04411751944329181,1.0
R6_N126_broad,ridge,residual,B/A,14,0.02224875919322373,0.026715314972129908,-0.02224875919322373,0.019800666015445056,0.04427154643753073,0.9954237008029567
R6_N126_broad,ridge,adaptive,B/A,14,0.023361493707503227,0.027362061592174164,-0.023361493707503227,0.02133873714974177,0.04474623349906639,0.948010537839857
R6_N126_broad,hgb,data,B/A,14,0.013769054356336368,0.015265594830640593,-0.013687794278594647,0.01529375354521223,0.02076154987065628,
R6_N126_broad,hgb,soft,B/A,14,0.021014199729260014,0.02344747828566931,-0.021014199729260014,0.021567261006385063,0.03502348512252964,0.6552262057909557
R6_N126_broad,hgb,residual,B/A,14,0.0027518892937493816,0.003680766507611064,-0.0027518892937493816,0.0018934576704863204,0.007219662994982511,5.0034913786725665
R6_N126_broad,hgb,adaptive,B/A,14,0.018085269872510627,0.019802660027352745,-0.018085269872510627,0.019472349191352656,0.02725743875848181,0.7613408289397522
R6_N126_broad,mlp,data,B/A,14,0.018288826170665105,0.020241509465410545,-0.018288826170665105,0.01431663385653481,0.0332928219202346,
R6_N126_broad,mlp,soft,B/A,14,0.022854612486088537,0.025762210583138677,-0.022854612486088537,0.019559002155770777,0.040340237636227315,0.8002247328322631
R6_N126_broad,mlp,residual,B/A,14,0.005220918780147648,0.005792361116961887,-0.005220918780147648,0.004011245289478715,0.010227560626760423,3.5029899795046986
R6_N126_broad,mlp,adaptive,B/A,14,0.021579544171161986,0.024136481910337095,-0.021579544171161986,0.01807344742488537,0.03823780972310513,0.8475075296124901
R6_N50,physics,physics_only,B/A,19,0.03671082463880815,0.04616177613283058,-0.03671082463880815,0.024346341441491504,0.08748187512806938,
R6_N50,BWN,physics_only_shell_aware,B/A,0,,,,,,
R6_N50,ridge,data,B/A,19,0.04187875233012939,0.042322876844864174,-0.04187875233012939,0.04019457272995197,0.052713038382914405,
R6_N50,ridge,soft,B/A,19,0.04187875233012939,0.042322876844864174,-0.04187875233012939,0.04019457272995197,0.052713038382914405,1.0
R6_N50,ridge,residual,B/A,19,0.04125089222693614,0.04194273886576608,-0.04125089222693614,0.038590180540316155,0.05844436896725237,1.015220521770515
R6_N50,ridge,adaptive,B/A,19,0.038471150989196574,0.04048170233686601,-0.038471150989196574,0.03416518882944786,0.0628135401974612,1.0885754975693276
R6_N50,hgb,data,B/A,19,0.018977430447185497,0.023068411008769225,-0.010102917576968719,0.018361580128853916,0.04398967032588245,
R6_N50,hgb,soft,B/A,19,0.02606766181407223,0.02943015960279594,-0.02606766181407223,0.023069519393709825,0.04939179026588842,0.7280066230159861
R6_N50,hgb,residual,B/A,19,0.014010162371116968,0.014847328857277447,-0.014010162371116968,0.013367400077248348,0.022776099671905557,1.3545475023407962
R6_N50,hgb,adaptive,B/A,19,0.021412431950119413,0.024437226272036646,-0.021412431950119413,0.020015410860480642,0.043664125227298976,0.8862809461061552
R6_N50,mlp,data,B/A,19,0.029951686217578797,0.03230087496187178,-0.028711638254582894,0.033320082857478894,0.04559288266946416,
R6_N50,mlp,soft,B/A,19,0.03351115008511794,0.036638743029072864,-0.03351115008511794,0.02708017369207205,0.05516873381197057,0.8937827004296139
R6_N50,mlp,residual,B/A,19,0.021450060429813508,0.022550331689060128,-0.021450060429813508,0.02238693394190605,0.031617587578957884,1.3963450739723255
R6_N50,mlp,adaptive,B/A,19,0.03306629326415561,0.035877174400048305,-0.03306629326415561,0.028230793556183187,0.05687965281744098,0.9058071909755576
R6_N50_broad,physics,physics_only,B/A,21,0.04133883510083224,0.05452410070852463,-0.04133883510083224,0.026633428502133683,0.10340042529652393,
R6_N50_broad,BWN,physics_only_shell_aware,B/A,0,,,,,,
R6_N50_broad,ridge,data,B/A,21,0.04532064884834436,0.04630669181728545,-0.04532064884834436,0.043745993300632335,0.06798601073764843,
R6_N50_broad,ridge,soft,B/A,21,0.04532064884834436,0.04630669181728545,-0.04532064884834436,0.043745993300632335,0.06798601073764843,1.0
R6_N50_broad,ridge,residual,B/A,21,0.04456789061468322,0.0458360862135978,-0.04456789061468322,0.039349326690601316,0.06849521359093913,1.016890147217628
R6_N50_broad,ridge,adaptive,B/A,21,0.04204394713804802,0.04521926485030338,-0.04204394713804802,0.036124736564568494,0.07706298322505667,1.07793515912142
R6_N50_broad,hgb,data,B/A,21,0.022400020412931352,0.02671239279356047,-0.016878259148565635,0.022202538270217786,0.044261476625544915,
R6_N50_broad,hgb,soft,B/A,21,0.031554604719925716,0.036017335458895496,-0.031554604719925716,0.024355655327763515,0.06179123380635865,0.7098811920399833
R6_N50_broad,hgb,residual,B/A,21,0.013669804858658773,0.0158280990154174,-0.013669804858658773,0.013146060815440563,0.027528313192609843,1.6386496109154518
R6_N50_broad,hgb,adaptive,B/A,21,0.02662383325943492,0.02975744297415974,-0.02662383325943492,0.024560294990672915,0.05181772668513496,0.841352189771293
R6_N50_broad,mlp,data,B/A,21,0.03298733344425141,0.03596206534145208,-0.03298733344425141,0.030694114291708985,0.05154803087173221,
R6_N50_broad,mlp,soft,B/A,21,0.037998234438200044,0.04215357946977995,-0.037998234438200044,0.03327862271810211,0.07100910205271482,0.8681280573154441
R6_N50_broad,mlp,residual,B/A,21,0.025090362648851387,0.026260921665589694,-0.025090362648851387,0.023203759979192995,0.03717411841359741,1.3147411978822687
R6_N50_broad,mlp,adaptive,B/A,21,0.03680619689673629,0.04002434751257602,-0.03680619689673629,0.03260177133202724,0.06648448816443597,0.8962440084967456
R6_N82,physics,physics_only,B/A,22,0.03934598179477118,0.04983215982870676,-0.03934598179477118,0.02478859354683749,0.09431836353359628,
R6_N82,BWN,physics_only_shell_aware,B/A,0,,,,,,
R6_N82,ridge,data,B/A,22,0.035796508112038404,0.04203660051842758,-0.035796508112038404,0.025050503797198864,0.07604888839889812,
R6_N82,ridge,soft,B/A,22,0.035796508112038404,0.04203660051842758,-0.035796508112038404,0.025050503797198864,0.07604888839889812,1.0
R6_N82,ridge,residual,B/A,22,0.036172751705435886,0.041602225501581984,-0.036172751705435886,0.02606296457679136,0.07492289145223552,0.989598701352296
R6_N82,ridge,adaptive,B/A,22,0.03648614939502914,0.04375024669204471,-0.03648614939502914,0.02284032579270434,0.07968699890870808,0.9810985457652955
R6_N82,hgb,data,B/A,22,0.014959678404274175,0.017129010043919136,-0.014385812606742815,0.01341438611331558,0.027266026582525082,
R6_N82,hgb,soft,B/A,22,0.029361914119559594,0.03559300866078262,-0.029361914119559594,0.019790473937078445,0.06704051603892917,0.5094926149350973
R6_N82,hgb,residual,B/A,22,0.0076657526698142445,0.008402092777669401,-0.0076657526698142445,0.006316024060609493,0.015049609036716746,1.9514950519055392
R6_N82,hgb,adaptive,B/A,22,0.022659922459437872,0.025653851730310515,-0.022659922459437872,0.017498440139477545,0.04553118889197182,0.660182241622961
R6_N82,mlp,data,B/A,22,0.031105197238411462,0.03464928519563835,-0.02914040225907254,0.02741982378724117,0.05488179219676894,
R6_N82,mlp,soft,B/A,22,0.035263749980491615,0.040584045725588616,-0.035263749980491615,0.02301359375428369,0.06831322785829981,0.8820728724432109
R6_N82,mlp,residual,B/A,22,0.008857017407924288,0.0094498902864504,-0.008857017407924288,0.008124705772610596,0.015187204730511803,3.511926849165041
R6_N82,mlp,adaptive,B/A,22,0.03322047299205137,0.03761211018585844,-0.03322047299205137,0.023795165845546862,0.0638201625923199,0.9363261397829576
R6_N82_broad,physics,physics_only,B/A,24,0.0394807486889364,0.048517717739459607,-0.0394807486889364,0.026111481187589547,0.092006165066734,
R6_N82_broad,BWN,physics_only_shell_aware,B/A,0,,,,,,
R6_N82_broad,ridge,data,B/A,24,0.03411623195101199,0.04065005171390942,-0.03411623195101199,0.022814988397566793,0.07612786995812434,
R6_N82_broad,ridge,soft,B/A,24,0.03411623195101199,0.04065005171390942,-0.03411623195101199,0.022814988397566793,0.07612786995812434,1.0
R6_N82_broad,ridge,residual,B/A,24,0.034644141451816414,0.04032976615525395,-0.034644141451816414,0.02398444361095997,0.07501445275368947,0.9847619401526042
R6_N82_broad,ridge,adaptive,B/A,24,0.035718666641900564,0.04240631655843636,-0.035718666641900564,0.02486434740361876,0.07929473756873691,0.9551373317779784
R6_N82_broad,hgb,data,B/A,24,0.018153531796471684,0.023297774853098235,-0.014952030291232044,0.015203122696449967,0.04069761538549316,
R6_N82_broad,hgb,soft,B/A,24,0.029669261329854518,0.03628262283612119,-0.029669261329854518,0.018872295525380167,0.07148274519423756,0.611863288224328
R6_N82_broad,hgb,residual,B/A,24,0.0074946057269900486,0.008067729983185586,-0.0074946057269900486,0.0067711740560332245,0.013046045686861159,2.422213049993549
R6_N82_broad,hgb,adaptive,B/A,24,0.02468600303873721,0.029442101516277276,-0.02468600303873721,0.01746468880096952,0.05672780793894007,0.7353775241777785
R6_N82_broad,mlp,data,B/A,24,0.028209910780608156,0.03189200100994552,-0.027042841759552478,0.023985880021887063,0.05211382331319596,
R6_N82_broad,mlp,soft,B/A,24,0.03450558591718252,0.039309995184001384,-0.03450558591718252,0.025544202426069695,0.06750498357972887,0.8175462039194253
R6_N82_broad,mlp,residual,B/A,24,0.008798548365535694,0.00976539009178522,-0.008798548365535694,0.007447854741836402,0.017931869296333322,3.206200569528905
R6_N82_broad,mlp,adaptive,B/A,24,0.032433113433213166,0.03617981581024392,-0.032433113433213166,0.026345800201115654,0.06167188850870015,0.8697873190219155
R7_light_random,physics,physics_only,B/A,509,0.041736483956367414,0.14214099737776564,-0.011156616733147561,0.014223382580956567,0.11234639262677282,
R7_light_random,BWN,physics_only_shell_aware,B/A,0,,,,,,
R7_light_random,ridge,data,B/A,509,0.03080961365612233,0.17391059198822484,-0.004975270725097994,0.01321321301109002,0.07477726198623741,
R7_light_random,ridge,soft,B/A,509,0.03080961365612233,0.17391059198822484,-0.004975270725097994,0.01321321301109002,0.07477726198623741,1.0
R7_light_random,ridge,residual,B/A,509,0.020606204618568963,0.05659473189883431,-0.0021824225968360505,0.012757857036822529,0.05710619836761202,1.495161977978163
R7_light_random,ridge,adaptive,B/A,509,0.02985645129988328,0.1305338399075091,-0.006056751275562449,0.01214447850146172,0.07951524484561892,1.03192483750548
R7_light_random,hgb,data,B/A,509,0.057511249508688855,0.2686640968070415,0.011373637552482514,0.0168380944090476,0.12200447647558146,
R7_light_random,hgb,soft,B/A,509,0.03172665161538907,0.10586592087170701,-0.0021445150188954395,0.01066272003499602,0.09517449777761547,1.8127109726509218
R7_light_random,hgb,residual,B/A,509,0.017393197380468822,0.09011458319186123,-0.0005433094525717868,0.001836668804592989,0.03512229647983184,3.306536932264646
R7_light_random,hgb,adaptive,B/A,509,0.03026480934528801,0.10538761617026488,0.0020220865827502007,0.010882211073942827,0.08264886885463693,1.9002680258959868
R7_light_random,mlp,data,B/A,509,0.03331396037458024,0.10269503574270747,0.0039301449946042176,0.010737751928678207,0.09913717218625469,
R7_light_random,mlp,soft,B/A,509,0.030023957223349232,0.09000083459464207,-0.005121912042046878,0.011508528208818092,0.09686145569644136,1.109579264543863
R7_light_random,mlp,residual,B/A,509,0.013484842652328658,0.056196293722901296,-0.0006067446301880695,0.001786699292258831,0.059618421217959607,2.4704745345194925
R7_light_random,mlp,adaptive,B/A,509,0.02614539947907447,0.06833372535264742,-0.0009502582226825295,0.011530897469523183,0.07759978720047848,1.2741805839013147
